provincia,canton,disponibilidad_hospitalizacion,disponibilidad_uci,disponibilidad_hospitalizacion_covid,disponibilidad_uci_adulto_covid,porcentaje_ocupadas_hospitalizacion,porcentaje_ocupadas_uci,porcentaje_ocupadas_hospitalizacion_covid,porcentaje_ocupadas_uci_adulto_covid,created_at
Zamora Chinchipe,Yantzaza,54,0,11,0,28,0,55,0,15/07/2020
Zamora Chinchipe,Yantzaza,54,0,11,0,31,0,55,0,23/07/2020
Zamora Chinchipe,Yantzaza,54,0,11,0,19,0,73,0,30/07/2020
Zamora Chinchipe,Yantzaza,54,0,11,0,50,0,55,0,06/08/2020
Zamora Chinchipe,Yantzaza,54,0,11,0,28,0,45,0,13/08/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,37,0,38,67,20/08/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,39,0,25,67,27/08/2020
Zamora Chinchipe,Yantzaza,54,0,0,0,41,0,0,0,03/09/2020
Zamora Chinchipe,Yantzaza,54,0,0,0,41,0,0,0,10/09/2020
Zamora Chinchipe,Yantzaza,54,0,0,0,50,0,0,0,17/09/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,63,0,13,0,24/09/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,35,0,0,0,30/09/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,39,0,0,0,08/10/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,59,0,0,0,15/10/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,59,0,0,0,22/10/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,65,0,0,0,29/10/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,20,0,38,33,05/11/2020
Zamora Chinchipe,Yantzaza,54,0,8,3,65,0,25,33,12/11/2020
Zamora Chinchipe,Zamora,57,0,1,0,26,0,0,0,07/04/2020
Zamora Chinchipe,Zamora,57,0,1,0,32,0,0,0,18/04/2020
Zamora Chinchipe,Zamora,53,0,4,0,32,0,25,0,26/04/2020
Zamora Chinchipe,Zamora,53,0,4,0,38,0,0,0,07/05/2020
Zamora Chinchipe,Zamora,53,0,4,0,30,0,25,0,14/05/2020
Zamora Chinchipe,Zamora,53,0,4,0,26,0,75,0,21/05/2020
Zamora Chinchipe,Zamora,53,0,4,0,23,0,0,0,28/05/2020
Zamora Chinchipe,Zamora,53,0,4,0,36,0,25,0,04/06/2020
Zamora Chinchipe,Zamora,53,0,4,0,21,0,50,0,11/06/2020
Zamora Chinchipe,Zamora,53,0,4,0,40,0,100,0,18/06/2020
Zamora Chinchipe,Zamora,53,0,4,0,23,0,75,0,25/06/2020
Zamora Chinchipe,Zamora,53,0,4,0,21,0,50,0,01/07/2020
Zamora Chinchipe,Zamora,53,0,4,0,45,0,50,0,08/07/2020
Zamora Chinchipe,Zamora,53,0,4,0,23,0,50,0,15/07/2020
Zamora Chinchipe,Zamora,53,0,4,0,40,0,75,0,23/07/2020
Zamora Chinchipe,Zamora,53,0,4,0,25,0,100,0,30/07/2020
Zamora Chinchipe,Zamora,53,0,4,0,25,0,50,0,06/08/2020
Zamora Chinchipe,Zamora,53,0,4,0,15,0,75,0,13/08/2020
Zamora Chinchipe,Zamora,53,0,4,1,19,0,50,0,20/08/2020
Zamora Chinchipe,Zamora,53,0,4,1,38,0,100,0,27/08/2020
Zamora Chinchipe,Zamora,53,0,4,0,25,0,25,0,03/09/2020
Zamora Chinchipe,Zamora,53,0,4,0,30,0,0,0,10/09/2020
Zamora Chinchipe,Zamora,53,0,4,0,26,0,0,0,17/09/2020
Zamora Chinchipe,Zamora,53,0,4,1,34,0,0,0,24/09/2020
Zamora Chinchipe,Zamora,53,0,4,1,30,0,0,0,30/09/2020
Zamora Chinchipe,Zamora,53,0,4,1,30,0,25,0,08/10/2020
Zamora Chinchipe,Zamora,53,0,4,1,30,0,50,0,15/10/2020
Zamora Chinchipe,Zamora,53,0,4,1,30,0,50,0,22/10/2020
Zamora Chinchipe,Zamora,53,0,4,1,42,0,0,0,29/10/2020
Zamora Chinchipe,Zamora,53,0,4,1,30,0,0,0,05/11/2020
Zamora Chinchipe,Zamora,53,0,4,1,30,0,25,0,12/11/2020
