zona,region,inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,lat,lng,created_at
4,costa,13,Manabí,1562079,1315,Tosagua,42297,63874,31915,27878,2496,1585,-0.7800000000000000,-80.26000000000001,03/01/2022
6,amazonia,14,Morona Santiago,196535,1402,Gualaquiza,19555,33098,16160,13973,1368,1597,-3.380000000000000,-78.58000000000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1407,Huamboya,12382,12228,6680,4799,495,254,-1.785000000000000,-78.23194400000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1403,Limón Indanza,10349,11188,5516,4869,421,382,-2.966250000000000,-78.43052800000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1410,Logroño,7643,6128,3112,2291,494,231,-2.624800000000000,-78.18960000000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1401,Morona,58281,77739,38277,32822,2941,3699,-2.300000000000000,-78.11666700000001,03/01/2022
6,amazonia,14,Morona Santiago,196535,1411,Pablo Sexto,2897,3221,1436,1455,177,153,-1.803056000000000,-77.92111100000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1404,Palora,7719,15149,7753,6293,656,447,-1.700000000000000,-77.94000000000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1408,San Juan Bosco,4985,4392,1911,1997,176,308,-3.092300000000000,-78.51320000000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1405,Santiago,11087,15167,7762,6151,577,677,-3.429800000000000,-78.56560000000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1406,Sucúa,23823,30010,15128,12400,1088,1394,-2.460000000000000,-78.17000000000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1409,Taisha,26773,7303,3308,1853,1848,294,-2.339950000000000,-77.45808000000000,03/01/2022
6,amazonia,14,Morona Santiago,196535,1412,Tiwintza,11041,5328,2518,2166,481,163,-2.917670000000000,-77.80170000000000,03/01/2022
2,amazonia,15,Napo,133705,1503,Archidona,33068,50480,26536,22277,829,838,-0.9166670000000000,-77.78333300000000,03/01/2022
2,amazonia,15,Napo,133705,1509,Carlos Julio Arosemena Tola,4466,6194,3268,2602,160,164,-1.166667000000000,-77.84999999999999,03/01/2022
2,amazonia,15,Napo,133705,1504,El Chaco,10142,17158,8540,7745,169,704,-0.3402780000000000,-77.80888899999999,03/01/2022
2,amazonia,15,Napo,133705,1507,Quijos,6847,13939,6812,6113,122,892,-0.4636110000000000,-77.89277800000001,03/01/2022
2,amazonia,15,Napo,133705,1501,Tena,79182,124588,64101,54382,2347,3758,-0.9890000000000000,-77.81590000000000,03/01/2022
2,amazonia,22,Orellana,161338,2202,Aguarico,3629,12530,6387,5432,96,615,-0.9211110000000000,-75.39916700000001,03/01/2022
2,amazonia,22,Orellana,161338,2203,La Joya de los Sachas,39352,72209,38311,31485,918,1495,-0.3000000000000000,-76.84999999999999,03/01/2022
2,amazonia,22,Orellana,161338,2204,Loreto,24579,27793,14837,10966,1409,581,-0.6904000000000000,-77.30830000000000,03/01/2022
2,amazonia,22,Orellana,161338,2201,Orellana,93778,133329,68818,58172,2653,3686,-0.4666670000000000,-76.96666700000000,03/01/2022
2,amazonia,16,Pastaza,114202,1604,Arajuno,8128,8651,4457,3288,799,107,-1.234370000000000,-77.68750000000000,03/01/2022
2,amazonia,16,Pastaza,114202,1602,Mera,17547,26567,13539,10695,687,1646,-1.460000000000000,-78.09000000000000,03/01/2022
2,amazonia,16,Pastaza,114202,1601,Pastaza,84377,106808,51623,46214,4207,4764,-1.066667000000000,-78.00111099999999,03/01/2022
2,amazonia,16,Pastaza,114202,1603,Santa Clara,4150,7453,3910,3234,209,100,-1.267100000000000,-77.88820000000000,03/01/2022
9,sierra,17,Pichincha,3228233,1702,Cayambe,107660,209432,106739,93774,1574,7345,0.04388900000000000,-78.15610000000000,03/01/2022
9,sierra,17,Pichincha,3228233,1701,Quito,2781641,4977581,2339043,2286708,49921,301909,-0.2186110000000000,-78.50972200000000,03/01/2022
9,sierra,17,Pichincha,3228233,1703,Mejía,108167,173458,86042,78181,1245,7990,-0.5101000000000000,-78.56980000000000,03/01/2022
9,sierra,17,Pichincha,3228233,1704,Pedro Moncayo,43281,91197,46539,41351,790,2517,0.04369700000000000,-78.34923999999999,03/01/2022
9,sierra,17,Pichincha,3228233,1708,Pedro Vicente Maldonado,17171,26634,13169,12020,631,814,0.1666670000000000,-79,03/01/2022
9,sierra,17,Pichincha,3228233,1709,Puerto Quito,24911,36073,18458,15235,1105,1275,0.1170000000000000,-79.26400000000000,03/01/2022
9,sierra,17,Pichincha,3228233,1705,Rumiñahui,115433,281145,146171,114104,1573,19297,-0.3345000000000000,-78.44750000000001,03/01/2022
9,sierra,17,Pichincha,3228233,1707,San Miguel de Los Bancos,29969,32047,16054,13781,777,1435,0.02300000000000000,-78.89200000000000,03/01/2022
5,costa,24,Santa Elena,401178,2402,La Libertad,117767,159486,86023,67479,2393,3591,-2.233333000000000,-80.90000000000001,03/01/2022
5,costa,24,Santa Elena,401178,2403,Salinas,94590,133463,71271,56730,1291,4171,-2.216667000000000,-80.95000000000000,03/01/2022
5,costa,24,Santa Elena,401178,2401,Santa Elena,188821,275877,143272,116294,5488,10823,-2.226700000000000,-80.85830000000000,03/01/2022
4,costa,23,Sto. Domingo Tsáchilas,511151,2302,La Concordia,52571,99866,50026,45361,2290,2189,0.002300000000000000,-79.38460000000001,03/01/2022
4,costa,23,Sto. Domingo Tsáchilas,511151,2301,Santo Domingo,458580,623035,316069,262251,27623,17092,-0.2541670000000000,-79.17194400000000,03/01/2022
2,amazonia,21,Sucumbíos,230503,2106,Cascales,15882,14847,7000,6595,710,542,-0.06750000000000000,-77.21694400000000,03/01/2022
2,amazonia,21,Sucumbíos,230503,2107,Cuyabeno,7154,14926,7869,6380,302,375,-0.1288890000000000,-76.41388900000000,03/01/2022
2,amazonia,21,Sucumbíos,230503,2102,Gonzalo Pizarro,10007,20478,10710,8623,354,791,0.04700000000000000,-77.32280000000000,03/01/2022
2,amazonia,21,Sucumbíos,230503,2101,Lago Agrio,119594,162883,84780,69204,4412,4487,0.08472200000000001,-76.88277800000000,03/01/2022
2,amazonia,21,Sucumbíos,230503,2103,Putumayo,16106,12644,6103,5048,845,648,0.1000000000000000,-75.84999999999999,03/01/2022
2,amazonia,21,Sucumbíos,230503,2104,Shushufindi,57949,91433,47431,40302,1877,1823,-0.1871000000000000,-76.64500000000000,03/01/2022
2,amazonia,21,Sucumbíos,230503,2105,Sucumbíos,3811,5447,2617,2494,37,299,0.4592000000000000,-77.52300000000000,03/01/2022
3,sierra,18,Tungurahua,590600,1801,Ambato,387309,668463,324231,296064,19068,29100,-1.241667000000000,-78.61972200000000,03/01/2022
3,sierra,18,Tungurahua,590600,1802,Baños,25043,44647,21049,19537,1398,2663,-1.396389000000000,-78.42472200000000,03/01/2022
3,sierra,18,Tungurahua,590600,1803,Cevallos,9936,22077,9074,11052,714,1237,-1.350000000000000,-78.61666700000001,03/01/2022
3,sierra,18,Tungurahua,590600,1804,Mocha,7336,12488,5818,5615,310,745,-1.416667000000000,-78.66666700000000,03/01/2022
3,sierra,18,Tungurahua,590600,1805,Patate,15825,23918,10296,10566,777,2279,-1.316667000000000,-78.51666700000000,03/01/2022
3,sierra,18,Tungurahua,590600,1806,Quero,20627,30292,16034,11571,908,1779,-1.379300000000000,-78.60700000000000,03/01/2022
3,sierra,18,Tungurahua,590600,1807,Pelileo,66836,104619,50394,46247,2981,4997,-1.327500000000000,-78.54083300000001,03/01/2022
3,sierra,18,Tungurahua,590600,1808,Píllaro,43371,62846,29253,28107,2113,3373,-1.175833000000000,-78.55527800000000,03/01/2022
3,sierra,18,Tungurahua,590600,1809,Tisaleo,14317,16656,8107,7124,350,1075,-1.350000000000000,-78.66666700000000,03/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1907,Centinela del Cóndor,8313,10226,5183,4505,126,412,-3.894910000000000,-78.78140999999999,03/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1902,Chinchipe,10679,18395,9170,7966,236,1023,-4.862800000000000,-79.13280000000000,03/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1906,El Pangui,10945,20770,10928,9234,151,457,-3.624900000000000,-78.58710000000001,03/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1903,Nangaritza,8014,7771,4203,3232,157,179,-4.048333000000000,-78.68222200000000,03/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1908,Palanda,10144,13541,6788,6171,175,407,-4.649800000000000,-79.13209999999999,03/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1909,Paquisha,5992,9373,5077,3841,130,325,-3.932750000000000,-78.67426000000000,03/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1904,Yacuambi,7121,7966,4710,2942,225,89,-3.634440000000000,-78.92810000000000,03/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1905,Yantzaza,26447,38325,20307,16246,431,1341,-3.850000000000000,-78.75000000000000,03/01/2022
7,amazonia,19,Zamora Chinchipe,120416,1901,Zamora,32761,46874,22656,20624,1183,2411,-4.120000000000000,-78.80000000000000,03/01/2022
6,sierra,01,Azuay,881394,0115,Camilo Ponce Enríquez,36423,48662,25043,20451,2023,1145,-3.050000000000000,-79.73333300000000,04/01/2022
6,sierra,01,Azuay,881394,0111,Chordeleg,15176,21025,10332,9223,297,1173,-2.933333000000000,-78.76666700000000,04/01/2022
6,sierra,01,Azuay,881394,0101,Cuenca,636996,1092654,520409,494516,10291,67438,-2.897414000000000,-79.00448100000000,04/01/2022
6,sierra,01,Azuay,881394,0112,El Pan,3091,4681,2010,2050,39,582,-2.786111000000000,-78.66500000000001,04/01/2022
6,sierra,01,Azuay,881394,0102,Girón,13037,23410,11973,10046,127,1264,-3.159028000000000,-79.14756800000001,04/01/2022
6,sierra,01,Azuay,881394,0114,Guachapala,3859,5224,2343,2355,21,505,-2.769000000000000,-78.70900000000000,04/01/2022
6,sierra,01,Azuay,881394,0103,Gualaceo,49104,76570,37522,33852,1157,4039,-2.900000000000000,-78.78333300000000,04/01/2022
6,sierra,01,Azuay,881394,0104,Nabón,17292,24786,12380,10519,352,1535,-3.336060000000000,-79.06368000000001,04/01/2022
6,sierra,01,Azuay,881394,0110,Oña,4128,6368,2807,3051,89,421,-3.469640000000000,-79.15431000000000,04/01/2022
6,sierra,01,Azuay,881394,0105,Paute,29214,54597,26719,24388,399,3091,-2.781800000000000,-78.76000000000001,04/01/2022
6,sierra,01,Azuay,881394,0106,Pucará,10584,14605,7293,6473,145,694,-3.233780000000000,-79.46120000000001,04/01/2022
6,sierra,01,Azuay,881394,0107,San Fernando,4156,7105,3355,3288,7,455,-3.144500000000000,-79.25200000000000,04/01/2022
6,sierra,01,Azuay,881394,0108,Santa Isabel,20935,44541,22190,19257,773,2321,-3.274170000000000,-79.31560000000000,04/01/2022
6,sierra,01,Azuay,881394,0113,Sevilla de Oro,6890,6968,3218,3167,35,548,-2.799833000000000,-78.65569400000000,04/01/2022
6,sierra,01,Azuay,881394,0109,Sígsig,30509,44695,22340,19300,545,2510,-3.089700000000000,-78.80320000000000,04/01/2022
3,sierra,02,Bolívar,209933,0206,Caluma,16429,27180,14113,11063,391,1613,-1.633330000000000,-79.25000000000000,04/01/2022
3,sierra,02,Bolívar,209933,0202,Chillanes,16850,35184,17238,14863,1600,1483,-1.933333000000000,-79.06666700000000,04/01/2022
3,sierra,02,Bolívar,209933,0203,Chimbo,17378,24632,11157,10581,962,1932,-1.700000000000000,-79.01666700000000,04/01/2022
3,sierra,02,Bolívar,209933,0204,Echeandía,14081,27112,13490,11349,706,1567,-1.433330000000000,-79.26667000000000,04/01/2022
3,sierra,02,Bolívar,209933,0201,Guaranda,108763,161544,85742,67151,831,7820,-1.605556000000000,-79.00305600000000,04/01/2022
3,sierra,02,Bolívar,209933,0207,Las Naves,7428,12222,6615,4964,100,543,-1.283330000000000,-79.30000000000000,04/01/2022
3,sierra,02,Bolívar,209933,0205,San Miguel,29004,51570,23217,21959,2235,4159,-1.700000000000000,-79.03333300000000,04/01/2022
6,sierra,03,Cañar,281396,0301,Azogues,86276,152034,75211,65911,1433,9479,-2.733333000000000,-78.83333300000000,04/01/2022
6,sierra,03,Cañar,281396,0302,Biblían,23741,24541,11121,10963,392,2065,-2.710000000000000,-78.88000000000000,04/01/2022
6,sierra,03,Cañar,281396,0303,Cañar,68747,84836,40271,37049,1307,6209,-2.483700000000000,-78.97839999999999,04/01/2022
6,sierra,03,Cañar,281396,0306,Déleg,6782,9981,4297,4740,74,870,-2.772600000000000,-78.91830000000000,04/01/2022
6,sierra,03,Cañar,281396,0305,El Tambo,12462,18921,9203,8533,213,972,-2.508100000000000,-78.92489999999999,04/01/2022
6,sierra,03,Cañar,281396,0304,La Troncal,76872,92853,46660,38480,4839,2874,-2.400000000000000,-79.33000000000000,04/01/2022
6,sierra,03,Cañar,281396,0307,Suscal,6516,9897,4981,4251,293,372,-2.436400000000000,-79.05220000000000,04/01/2022
1,sierra,04,Carchi,186869,0402,Bolivar,15528,25947,12576,11777,433,1161,0.5070990000000000,-77.86245400000000,04/01/2022
1,sierra,04,Carchi,186869,0403,Espejo,13817,28159,13083,12610,452,2014,0.6210000000000000,-77.94000000000000,04/01/2022
1,sierra,04,Carchi,186869,0404,Mira,11969,30821,15477,13320,342,1682,0.5538999999999999,-78.04930000000000,04/01/2022
1,sierra,04,Carchi,186869,0405,Montúfar,34229,56468,27278,25241,966,2983,0.6100000000000000,-77.84000000000000,04/01/2022
1,sierra,04,Carchi,186869,0406,San Pedro de Huaca,8931,18300,9087,8323,214,676,0.6311110000000000,-77.72527800000000,04/01/2022
1,sierra,04,Carchi,186869,0401,Tulcán,102395,188157,96961,78377,5065,7754,0.8121800000000000,-77.71633000000000,04/01/2022
3,sierra,06,Chimborazo,524004,0602,Alausí,45054,56123,29198,22226,889,3810,-2.200000000000000,-78.84999999999999,04/01/2022
3,sierra,06,Chimborazo,524004,0604,Chambo,13378,20677,9544,9828,395,910,-1.733333000000000,-78.58333300000000,04/01/2022
3,sierra,06,Chimborazo,524004,0605,Chunchi,12795,19290,9576,8243,232,1239,-2.283333000000000,-78.91666700000000,04/01/2022
3,sierra,06,Chimborazo,524004,0603,Colta,44838,52192,25811,22408,1558,2415,-1.700000000000000,-78.75000000000000,04/01/2022
3,sierra,06,Chimborazo,524004,0610,Cumandá,17973,28916,14236,12934,876,870,-2.200000000000000,-79.13333299999999,04/01/2022
3,sierra,06,Chimborazo,524004,0606,Guamote,58291,47136,25788,18060,2117,1171,-1.933333000000000,-78.71666700000000,04/01/2022
3,sierra,06,Chimborazo,524004,0607,Guano,48395,65877,32370,28269,652,4586,-1.583333000000000,-78.63333299999999,04/01/2022
3,sierra,06,Chimborazo,524004,0608,Pallatanga,12277,19243,9449,7921,646,1227,-1.983333000000000,-78.95000000000000,04/01/2022
3,sierra,06,Chimborazo,524004,0609,Penipe,6955,17761,8019,8007,179,1556,-1.557300000000000,-78.53959999999999,04/01/2022
3,sierra,06,Chimborazo,524004,0601,Riobamba,264048,472445,232130,206716,6953,26646,-1.674347000000000,-78.64829400000001,04/01/2022
3,sierra,05,Cotopaxi,488716,0502,La Maná,56905,76582,39873,31317,3106,2286,-0.9300000000000000,-79.22000000000000,04/01/2022
3,sierra,05,Cotopaxi,488716,0501,Latacunga,205624,368950,176274,157011,16023,19642,-0.9333330000000000,-78.61666700000001,04/01/2022
3,sierra,05,Cotopaxi,488716,0503,Pangua,24612,36142,18205,15716,800,1421,-1.133333000000000,-79.06666700000000,04/01/2022
3,sierra,05,Cotopaxi,488716,0504,Pujilí,79772,105084,52077,45541,2387,5079,-0.9500000000000000,-78.69000000000000,04/01/2022
3,sierra,05,Cotopaxi,488716,0505,Salcedo,67100,124796,59077,55188,3411,7120,-1.050000000000000,-78.58333300000000,04/01/2022
3,sierra,05,Cotopaxi,488716,0506,Saquisilí,31426,53987,26502,24029,1209,2247,-0.8300000000000000,-78.67000000000000,04/01/2022
3,sierra,05,Cotopaxi,488716,0507,Sigchos,23277,31029,16071,12950,730,1278,-0.7000000000000000,-78.88333299999999,04/01/2022
7,costa,07,El Oro,715751,0702,Arenillas,33473,55822,28649,24354,459,2360,-3.550000000000000,-80.06000000000000,04/01/2022
7,costa,07,El Oro,715751,0703,Atahualpa,6436,13332,6233,6071,69,959,-2.900000000000000,-78.93333300000000,04/01/2022
7,costa,07,El Oro,715751,0704,Balsas,9233,17041,8280,8077,142,542,-3.762600000000000,-79.82530000000000,04/01/2022
7,costa,07,El Oro,715751,0705,Chilla,2379,6491,3749,2474,50,218,-3.450000000000000,-79.58000000000000,04/01/2022
7,costa,07,El Oro,715751,0706,El Guabo,63645,102537,52635,46213,1485,2204,-3.238800000000000,-79.82920000000000,04/01/2022
7,costa,07,El Oro,715751,0707,Huaquillas,60440,97017,48987,42949,1434,3647,-3.481380000000000,-80.24320700000000,04/01/2022
7,costa,07,El Oro,715751,0714,Las Lajas,4963,11931,6031,5051,127,722,-3.785000000000000,-80.06166700000000,04/01/2022
7,costa,07,El Oro,715751,0701,Machala,289141,482085,240435,214512,6572,20566,-3.266667000000000,-79.96666700000000,04/01/2022
7,costa,07,El Oro,715751,0708,Marcabelí,6259,13415,6608,6024,122,661,-3.786000000000000,-79.89780000000000,04/01/2022
7,costa,07,El Oro,715751,0709,Pasaje,87723,137721,67529,62460,1925,5807,-3.326900000000000,-79.80490000000000,04/01/2022
7,costa,07,El Oro,715751,0710,Piñas,30206,56294,27172,25499,380,3243,-3.666667000000000,-79.65000000000001,04/01/2022
7,costa,07,El Oro,715751,0711,Portovelo,14028,32365,15896,14806,272,1391,-3.720000000000000,-79.62000000000000,04/01/2022
7,costa,07,El Oro,715751,0712,Santa Rosa,82171,134822,66378,61187,1535,5722,-3.452222000000000,-79.96166700000001,04/01/2022
7,costa,07,El Oro,715751,0713,Zaruma,25654,48177,24015,21606,258,2298,-3.433333000000000,-79.59999999999999,04/01/2022
1,costa,08,Esmeraldas,591083,0806,Atacames,55495,83624,42109,36919,2644,1952,0.8666670000000000,-79.83333300000000,04/01/2022
1,costa,08,Esmeraldas,591083,0802,Eloy Alfaro,45629,67742,35510,28569,1973,1690,1.250000000000000,-79,04/01/2022
1,costa,08,Esmeraldas,591083,0801,Esmeraldas,218727,340270,170761,147796,10681,11032,1.050000000000000,-79.20000000000000,04/01/2022
1,costa,08,Esmeraldas,591083,0803,Muisne,31106,43612,23820,16603,2208,981,0.6067000000000000,-80.01830000000000,04/01/2022
1,costa,08,Esmeraldas,591083,0804,Quinindé,145879,207788,104789,90347,5475,7177,0.3300000000000000,-79.48000000000000,04/01/2022
1,costa,08,Esmeraldas,591083,0807,Rioverde,31475,43533,21182,18899,2743,709,1.060200000000000,-79.40440000000000,04/01/2022
1,costa,08,Esmeraldas,591083,0805,San Lorenzo,62772,68094,35648,26686,4468,1292,1.265800000000000,-78.84139999999999,04/01/2022
5,insular,20,Galápagos,33042,2002,Isabela,3073,7007,2833,2704,0,1470,-0.4724000000000000,-90.68110000000000,04/01/2022
5,insular,20,Galápagos,33042,2001,San Cristóbal,9667,21749,9145,8740,0,3864,-0.8000000000000000,-89.40000000000001,04/01/2022
5,insular,20,Galápagos,33042,2003,Santa Cruz,20302,41687,17846,17099,0,6742,-0.6333330000000000,-90.36666700000001,04/01/2022
8,costa,09,Guayas,4387434,0902,Alfredo Baquerizo Moreno,32110,38425,20410,16707,493,815,-1.916667000000000,-79.51666700000000,04/01/2022
8,costa,09,Guayas,4387434,0903,Balao,26348,34096,18427,14832,382,455,-2.910000000000000,-79.81000000000000,04/01/2022
8,costa,09,Guayas,4387434,0904,Balzar,60260,83518,45103,35199,1206,2010,-1.360000000000000,-79.90000000000001,04/01/2022
8,costa,09,Guayas,4387434,0905,Colimes,26169,26315,14849,10689,321,456,-1.550000000000000,-80.01666700000000,04/01/2022
8,costa,09,Guayas,4387434,0923,Coronel Marcelino Maridueña,13132,20665,11099,8561,256,749,-2.200000000000000,-79.42000000000000,04/01/2022
8,costa,09,Guayas,4387434,0906,Daule,173684,211511,106701,94595,2371,7844,-1.866667000000000,-79.98333300000000,04/01/2022
8,costa,09,Guayas,4387434,0907,Durán,315724,343110,170762,156350,5126,10872,-2.166667000000000,-79.83333300000000,04/01/2022
8,costa,09,Guayas,4387434,0908,Empalme,86073,118415,60530,49733,4642,3510,-1.046111000000000,-79.63361100000000,04/01/2022
8,costa,09,Guayas,4387434,0909,El Triunfo,59636,76301,40953,32411,1462,1475,-2.330000000000000,-79.40000000000001,04/01/2022
8,costa,09,Guayas,4387434,0927,General Antonio Elizalde,13156,27942,14286,12511,400,745,-2.200000000000000,-79.17000000000000,04/01/2022
8,costa,09,Guayas,4387434,0901,Guayaquil,2723665,4169256,2111633,1849487,62733,145403,-2.183333000000000,-79.88333299999999,04/01/2022
8,costa,09,Guayas,4387434,0928,Isidro Ayora,14582,26018,12994,12117,273,634,-1.883333000000000,-80.16666700000000,04/01/2022
8,costa,09,Guayas,4387434,0924,Lomas de Sargentillo,24220,34284,18421,14758,460,645,-1.883333000000000,-80.08333300000000,04/01/2022
8,costa,09,Guayas,4387434,0910,Milagro,199835,282351,145922,124427,3416,8586,-2.126944000000000,-79.59916699999999,04/01/2022
8,costa,09,Guayas,4387434,0911,Naranjal,95052,130227,69993,55520,1492,3222,-2.672800000000000,-79.61499999999999,04/01/2022
8,costa,09,Guayas,4387434,0912,Naranjito,43862,63381,34765,25800,1223,1593,-2.173000000000000,-79.46710000000000,04/01/2022
8,costa,09,Guayas,4387434,0925,Nobol,26444,40399,21497,17588,526,788,-1.916671000000000,-80.01153900000000,04/01/2022
