zona,fabricante,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,administered_at
2,Oxford/AstraZeneca,81886,46497,35389,0,0,22/09/2021
3,Oxford/AstraZeneca,242940,118719,124221,0,0,22/09/2021
4,Oxford/AstraZeneca,285701,160299,125402,0,0,22/09/2021
5,Oxford/AstraZeneca,140708,75885,64823,0,0,22/09/2021
6,Oxford/AstraZeneca,151436,83050,68386,0,0,22/09/2021
7,Oxford/AstraZeneca,151517,80627,70890,0,0,22/09/2021
8,Oxford/AstraZeneca,516399,296387,220012,0,0,22/09/2021
9,Oxford/AstraZeneca,437634,226644,210990,0,0,22/09/2021
1,CanSino,28886,0,0,28886,0,22/09/2021
2,CanSino,12675,0,0,12675,0,22/09/2021
3,CanSino,55967,0,0,55967,0,22/09/2021
4,CanSino,62334,0,0,62334,0,22/09/2021
5,CanSino,26423,0,0,26423,0,22/09/2021
6,CanSino,23204,0,0,23204,0,22/09/2021
7,CanSino,14754,0,0,14754,0,22/09/2021
8,CanSino,79093,0,0,79093,0,22/09/2021
9,CanSino,47981,0,0,47981,0,22/09/2021
1,Pfizer/BioNTech,364306,200656,163650,0,0,22/09/2021
2,Pfizer/BioNTech,193771,108849,84922,0,0,22/09/2021
3,Pfizer/BioNTech,558504,312548,245956,0,0,22/09/2021
4,Pfizer/BioNTech,684438,358132,326306,0,0,22/09/2021
5,Pfizer/BioNTech,400749,214771,185978,0,0,22/09/2021
6,Pfizer/BioNTech,432613,237528,195085,0,0,22/09/2021
7,Pfizer/BioNTech,481265,264739,216526,0,0,22/09/2021
8,Pfizer/BioNTech,1431895,775141,656754,0,0,22/09/2021
9,Pfizer/BioNTech,1277167,686588,590579,0,0,22/09/2021
1,Sinovac,913921,484105,429816,0,0,22/09/2021
2,Sinovac,377951,202300,175651,0,0,22/09/2021
3,Sinovac,1263195,677660,585535,0,0,22/09/2021
4,Sinovac,1385832,715745,670087,0,0,22/09/2021
5,Sinovac,837079,448268,388811,0,0,22/09/2021
6,Sinovac,890842,461827,429015,0,0,22/09/2021
7,Sinovac,1072256,562565,509691,0,0,22/09/2021
8,Sinovac,2802534,1459576,1342958,0,0,22/09/2021
9,Sinovac,2633358,1347915,1285443,0,0,22/09/2021
1,Oxford/AstraZeneca,171951,92259,79692,0,0,23/09/2021
2,Oxford/AstraZeneca,81641,46111,35530,0,0,23/09/2021
3,Oxford/AstraZeneca,243431,118991,124440,0,0,23/09/2021
4,Oxford/AstraZeneca,286187,160565,125622,0,0,23/09/2021
5,Oxford/AstraZeneca,141517,76502,65015,0,0,23/09/2021
6,Oxford/AstraZeneca,152043,83446,68597,0,0,23/09/2021
7,Oxford/AstraZeneca,151855,80522,71333,0,0,23/09/2021
8,Oxford/AstraZeneca,517913,297133,220780,0,0,23/09/2021
9,Oxford/AstraZeneca,437840,226539,211301,0,0,23/09/2021
1,CanSino,29265,0,0,29265,0,23/09/2021
2,CanSino,12798,0,0,12798,0,23/09/2021
3,CanSino,56262,0,0,56262,0,23/09/2021
4,CanSino,62771,0,0,62771,0,23/09/2021
5,CanSino,26445,0,0,26445,0,23/09/2021
6,CanSino,23450,0,0,23450,0,23/09/2021
7,CanSino,14958,0,0,14958,0,23/09/2021
8,CanSino,79390,0,0,79390,0,23/09/2021
9,CanSino,48395,0,0,48395,0,23/09/2021
1,Pfizer/BioNTech,368101,204314,163787,0,0,23/09/2021
2,Pfizer/BioNTech,194509,109492,85017,0,0,23/09/2021
3,Pfizer/BioNTech,561842,315504,246338,0,0,23/09/2021
4,Pfizer/BioNTech,689389,362763,326626,0,0,23/09/2021
5,Pfizer/BioNTech,403823,217446,186377,0,0,23/09/2021
6,Pfizer/BioNTech,433765,238352,195413,0,0,23/09/2021
7,Pfizer/BioNTech,484913,267955,216958,0,0,23/09/2021
8,Pfizer/BioNTech,1442843,785002,657841,0,0,23/09/2021
9,Pfizer/BioNTech,1283206,692330,590876,0,0,23/09/2021
1,Sinovac,913806,483571,430235,0,0,23/09/2021
2,Sinovac,377004,201049,175955,0,0,23/09/2021
3,Sinovac,1262002,676022,585980,0,0,23/09/2021
4,Sinovac,1385553,714837,670716,0,0,23/09/2021
5,Sinovac,837433,448313,389120,0,0,23/09/2021
6,Sinovac,889497,460272,429225,0,0,23/09/2021
7,Sinovac,1071473,561180,510293,0,0,23/09/2021
8,Sinovac,2802099,1457800,1344299,0,0,23/09/2021
9,Sinovac,2631965,1345710,1286255,0,0,23/09/2021
1,Oxford/AstraZeneca,173457,92765,80692,0,0,24/09/2021
2,Oxford/AstraZeneca,82606,46571,36035,0,0,24/09/2021
3,Oxford/AstraZeneca,243869,119364,124505,0,0,24/09/2021
4,Oxford/AstraZeneca,287790,161913,125877,0,0,24/09/2021
5,Oxford/AstraZeneca,140476,75100,65376,0,0,24/09/2021
6,Oxford/AstraZeneca,152514,83796,68718,0,0,24/09/2021
7,Oxford/AstraZeneca,152617,80679,71938,0,0,24/09/2021
8,Oxford/AstraZeneca,519418,297857,221561,0,0,24/09/2021
9,Oxford/AstraZeneca,439068,227353,211715,0,0,24/09/2021
1,CanSino,30044,0,0,30044,0,24/09/2021
2,CanSino,13063,0,0,13063,0,24/09/2021
3,CanSino,56242,0,0,56242,0,24/09/2021
4,CanSino,63241,0,0,63241,0,24/09/2021
5,CanSino,29927,0,0,29927,0,24/09/2021
6,CanSino,23908,0,0,23908,0,24/09/2021
7,CanSino,15247,0,0,15247,0,24/09/2021
8,CanSino,77060,0,0,77060,0,24/09/2021
9,CanSino,48822,0,0,48822,0,24/09/2021
1,Pfizer/BioNTech,372833,208939,163894,0,0,24/09/2021
2,Pfizer/BioNTech,196682,111557,85125,0,0,24/09/2021
3,Pfizer/BioNTech,563765,318580,245185,0,0,24/09/2021
4,Pfizer/BioNTech,697157,370246,326911,0,0,24/09/2021
5,Pfizer/BioNTech,402709,217566,185143,0,0,24/09/2021
6,Pfizer/BioNTech,435557,240098,195459,0,0,24/09/2021
7,Pfizer/BioNTech,488692,271340,217352,0,0,24/09/2021
8,Pfizer/BioNTech,1455794,793308,662486,0,0,24/09/2021
9,Pfizer/BioNTech,1295220,703951,591269,0,0,24/09/2021
1,Sinovac,914441,483564,430877,0,0,24/09/2021
2,Sinovac,377374,201057,176317,0,0,24/09/2021
3,Sinovac,1262573,676208,586365,0,0,24/09/2021
4,Sinovac,1386258,714809,671449,0,0,24/09/2021
5,Sinovac,825827,430174,395653,0,0,24/09/2021
6,Sinovac,889667,460272,429395,0,0,24/09/2021
7,Sinovac,1072069,561212,510857,0,0,24/09/2021
8,Sinovac,2792542,1452648,1339894,0,0,24/09/2021
9,Sinovac,2632656,1345442,1287214,0,0,24/09/2021
1,Oxford/AstraZeneca,173540,92800,80740,0,0,25/09/2021
2,Oxford/AstraZeneca,82656,46610,36046,0,0,25/09/2021
3,Oxford/AstraZeneca,243960,119435,124525,0,0,25/09/2021
4,Oxford/AstraZeneca,287790,161913,125877,0,0,25/09/2021
5,Oxford/AstraZeneca,140490,75112,65378,0,0,25/09/2021
6,Oxford/AstraZeneca,152581,83845,68736,0,0,25/09/2021
7,Oxford/AstraZeneca,152617,80679,71938,0,0,25/09/2021
8,Oxford/AstraZeneca,519720,297997,221723,0,0,25/09/2021
9,Oxford/AstraZeneca,439479,227635,211844,0,0,25/09/2021
1,CanSino,30162,0,0,30162,0,25/09/2021
2,CanSino,13095,0,0,13095,0,25/09/2021
3,CanSino,56329,0,0,56329,0,25/09/2021
4,CanSino,63241,0,0,63241,0,25/09/2021
5,CanSino,29929,0,0,29929,0,25/09/2021
6,CanSino,23958,0,0,23958,0,25/09/2021
7,CanSino,15247,0,0,15247,0,25/09/2021
8,CanSino,77381,0,0,77381,0,25/09/2021
9,CanSino,48863,0,0,48863,0,25/09/2021
1,Pfizer/BioNTech,372891,208997,163894,0,0,25/09/2021
2,Pfizer/BioNTech,196788,111622,85166,0,0,25/09/2021
3,Pfizer/BioNTech,564015,318787,245228,0,0,25/09/2021
4,Pfizer/BioNTech,697157,370246,326911,0,0,25/09/2021
5,Pfizer/BioNTech,402715,217566,185149,0,0,25/09/2021
6,Pfizer/BioNTech,435563,240101,195462,0,0,25/09/2021
7,Pfizer/BioNTech,488692,271340,217352,0,0,25/09/2021
8,Pfizer/BioNTech,1457351,794634,662717,0,0,25/09/2021
9,Pfizer/BioNTech,1295737,704351,591386,0,0,25/09/2021
1,Sinovac,914472,483565,430907,0,0,25/09/2021
2,Sinovac,377421,201060,176361,0,0,25/09/2021
3,Sinovac,1262629,676208,586421,0,0,25/09/2021
4,Sinovac,1386258,714809,671449,0,0,25/09/2021
5,Sinovac,825831,430174,395657,0,0,25/09/2021
6,Sinovac,889677,460272,429405,0,0,25/09/2021
7,Sinovac,1072069,561212,510857,0,0,25/09/2021
8,Sinovac,2792838,1452648,1340190,0,0,25/09/2021
9,Sinovac,2633014,1345443,1287571,0,0,25/09/2021
1,Oxford/AstraZeneca,173547,92800,80747,0,0,26/09/2021
2,Oxford/AstraZeneca,82700,46642,36058,0,0,26/09/2021
3,Oxford/AstraZeneca,243993,119463,124530,0,0,26/09/2021
4,Oxford/AstraZeneca,287790,161913,125877,0,0,26/09/2021
5,Oxford/AstraZeneca,140490,75112,65378,0,0,26/09/2021
6,Oxford/AstraZeneca,152596,83856,68740,0,0,26/09/2021
7,Oxford/AstraZeneca,152617,80679,71938,0,0,26/09/2021
8,Oxford/AstraZeneca,519720,297997,221723,0,0,26/09/2021
9,Oxford/AstraZeneca,439876,227948,211928,0,0,26/09/2021
1,CanSino,30163,0,0,30163,0,26/09/2021
2,CanSino,13140,0,0,13140,0,26/09/2021
3,CanSino,56392,0,0,56392,0,26/09/2021
4,CanSino,63241,0,0,63241,0,26/09/2021
5,CanSino,29929,0,0,29929,0,26/09/2021
6,CanSino,23964,0,0,23964,0,26/09/2021
7,CanSino,15249,0,0,15249,0,26/09/2021
8,CanSino,77381,0,0,77381,0,26/09/2021
9,CanSino,48882,0,0,48882,0,26/09/2021
1,Pfizer/BioNTech,372891,208997,163894,0,0,26/09/2021
2,Pfizer/BioNTech,196815,111641,85174,0,0,26/09/2021
3,Pfizer/BioNTech,564181,318851,245330,0,0,26/09/2021
4,Pfizer/BioNTech,697157,370246,326911,0,0,26/09/2021
5,Pfizer/BioNTech,402715,217566,185149,0,0,26/09/2021
6,Pfizer/BioNTech,435581,240117,195464,0,0,26/09/2021
7,Pfizer/BioNTech,488692,271340,217352,0,0,26/09/2021
8,Pfizer/BioNTech,1457354,794635,662719,0,0,26/09/2021
9,Pfizer/BioNTech,1296059,704573,591486,0,0,26/09/2021
1,Sinovac,914478,483566,430912,0,0,26/09/2021
2,Sinovac,377450,201061,176389,0,0,26/09/2021
3,Sinovac,1262664,676212,586452,0,0,26/09/2021
4,Sinovac,1386258,714809,671449,0,0,26/09/2021
5,Sinovac,825831,430174,395657,0,0,26/09/2021
6,Sinovac,889679,460272,429407,0,0,26/09/2021
7,Sinovac,1072069,561212,510857,0,0,26/09/2021
8,Sinovac,2792847,1452650,1340197,0,0,26/09/2021
9,Sinovac,2633358,1345443,1287915,0,0,26/09/2021
1,Oxford/AstraZeneca,174065,93022,81043,0,0,27/09/2021
2,Oxford/AstraZeneca,82852,46773,36079,0,0,27/09/2021
3,Oxford/AstraZeneca,244845,120139,124706,0,0,27/09/2021
4,Oxford/AstraZeneca,289311,163170,126141,0,0,27/09/2021
5,Oxford/AstraZeneca,141311,75850,65461,0,0,27/09/2021
6,Oxford/AstraZeneca,153101,84233,68868,0,0,27/09/2021
7,Oxford/AstraZeneca,153431,80832,72599,0,0,27/09/2021
8,Oxford/AstraZeneca,521644,299301,222343,0,0,27/09/2021
9,Oxford/AstraZeneca,440912,228729,212183,0,0,27/09/2021
1,CanSino,30489,0,0,30489,0,27/09/2021
2,CanSino,13270,0,0,13270,0,27/09/2021
3,CanSino,56857,0,0,56857,0,27/09/2021
4,CanSino,63667,0,0,63667,0,27/09/2021
5,CanSino,29984,0,0,29984,0,27/09/2021
6,CanSino,24318,0,0,24318,0,27/09/2021
7,CanSino,15518,0,0,15518,0,27/09/2021
8,CanSino,78195,0,0,78195,0,27/09/2021
9,CanSino,49285,0,0,49285,0,27/09/2021
1,Pfizer/BioNTech,373955,209988,163967,0,0,27/09/2021
2,Pfizer/BioNTech,197313,112084,85229,0,0,27/09/2021
3,Pfizer/BioNTech,568404,322483,245921,0,0,27/09/2021
4,Pfizer/BioNTech,699291,372075,327216,0,0,27/09/2021
5,Pfizer/BioNTech,404730,219382,185348,0,0,27/09/2021
6,Pfizer/BioNTech,438686,243109,195577,0,0,27/09/2021
7,Pfizer/BioNTech,491477,273619,217858,0,0,27/09/2021
8,Pfizer/BioNTech,1469374,805729,663645,0,0,27/09/2021
9,Pfizer/BioNTech,1299854,708088,591766,0,0,27/09/2021
