provincia,poblacion,total,acumuladas,lat,lng,created_at
Zamora Chinchipe,120416,1,363,-4.120000000000000,-78.80000000000000,14/12/2020
Azuay,881394,14,4930,-2.897414000000000,-79.00448100000000,15/12/2020
Bolívar,209933,5,1058,-1.605556000000000,-79.00305600000000,15/12/2020
Carchi,186869,4,913,0.8121800000000000,-77.71633000000000,15/12/2020
Cañar,281396,3,1456,-2.733333000000000,-78.83333300000000,15/12/2020
Chimborazo,524004,13,3286,-1.674347000000000,-78.64829400000001,15/12/2020
Cotopaxi,488716,11,2438,-0.9333330000000000,-78.61666700000001,15/12/2020
El Oro,715751,9,4831,-3.266667000000000,-79.96666700000000,15/12/2020
Esmeraldas,591083,8,2153,1.050000000000000,-79.20000000000000,15/12/2020
Galápagos,33042,1,51,-0.7999999999999999,-89.40000000000001,15/12/2020
Guayas,4387434,67,37382,-2.183333000000000,-79.88333299999999,15/12/2020
Imbabura,476257,8,2583,0.3626780000000000,-78.13066700000000,15/12/2020
Loja,521154,11,2809,-3.983333000000000,-79.20000000000000,15/12/2020
Los Ríos,921763,11,4954,-1.800000000000000,-79.53333300000000,15/12/2020
Manabí,1562079,26,10053,-1.056181000000000,-80.45521700000000,15/12/2020
Morona Santiago,196535,4,628,-2.300000000000000,-78.11666700000001,15/12/2020
Napo,133705,1,530,-0.9890000000000000,-77.81590000000000,15/12/2020
Orellana,161338,0,551,-0.4666670000000000,-76.96666700000000,15/12/2020
Pastaza,114202,2,402,-1.066667000000000,-78.00111099999999,15/12/2020
Pichincha,3228233,44,18792,-0.2186110000000000,-78.50972200000000,15/12/2020
Santa Elena,401178,5,2911,-2.226700000000000,-80.85830000000000,15/12/2020
Sto. Domingo Tsáchilas,511151,6,3051,-0.2541670000000000,-79.17194400000000,15/12/2020
Sucumbíos,230503,1,899,0.08472200000000002,-76.88277800000000,15/12/2020
Tungurahua,590600,5,3950,-1.241667000000000,-78.61972200000000,15/12/2020
Zamora Chinchipe,120416,0,363,-4.120000000000000,-78.80000000000000,15/12/2020
Azuay,881394,11,4941,-2.897414000000000,-79.00448100000000,16/12/2020
Bolívar,209933,3,1061,-1.605556000000000,-79.00305600000000,16/12/2020
Carchi,186869,3,916,0.8121800000000000,-77.71633000000000,16/12/2020
Cañar,281396,2,1458,-2.733333000000000,-78.83333300000000,16/12/2020
Chimborazo,524004,7,3293,-1.674347000000000,-78.64829400000001,16/12/2020
Cotopaxi,488716,10,2448,-0.9333330000000000,-78.61666700000001,16/12/2020
El Oro,715751,6,4837,-3.266667000000000,-79.96666700000000,16/12/2020
Esmeraldas,591083,5,2158,1.050000000000000,-79.20000000000000,16/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,16/12/2020
Guayas,4387434,74,37456,-2.183333000000000,-79.88333299999999,16/12/2020
Imbabura,476257,3,2586,0.3626780000000000,-78.13066700000000,16/12/2020
Loja,521154,10,2819,-3.983333000000000,-79.20000000000000,16/12/2020
Los Ríos,921763,11,4965,-1.800000000000000,-79.53333300000000,16/12/2020
Manabí,1562079,30,10083,-1.056181000000000,-80.45521700000000,16/12/2020
Morona Santiago,196535,4,632,-2.300000000000000,-78.11666700000001,16/12/2020
Napo,133705,2,532,-0.9890000000000000,-77.81590000000000,16/12/2020
Orellana,161338,1,552,-0.4666670000000000,-76.96666700000000,16/12/2020
Pastaza,114202,2,404,-1.066667000000000,-78.00111099999999,16/12/2020
Pichincha,3228233,45,18837,-0.2186110000000000,-78.50972200000000,16/12/2020
Santa Elena,401178,9,2920,-2.226700000000000,-80.85830000000000,16/12/2020
Sto. Domingo Tsáchilas,511151,5,3056,-0.2541670000000000,-79.17194400000000,16/12/2020
Sucumbíos,230503,4,903,0.08472200000000002,-76.88277800000000,16/12/2020
Tungurahua,590600,11,3961,-1.241667000000000,-78.61972200000000,16/12/2020
Zamora Chinchipe,120416,0,363,-4.120000000000000,-78.80000000000000,16/12/2020
Azuay,881394,17,4958,-2.897414000000000,-79.00448100000000,17/12/2020
Bolívar,209933,0,1061,-1.605556000000000,-79.00305600000000,17/12/2020
Carchi,186869,2,918,0.8121800000000000,-77.71633000000000,17/12/2020
Cañar,281396,4,1462,-2.733333000000000,-78.83333300000000,17/12/2020
Chimborazo,524004,9,3302,-1.674347000000000,-78.64829400000001,17/12/2020
Cotopaxi,488716,5,2453,-0.9333330000000000,-78.61666700000001,17/12/2020
El Oro,715751,12,4849,-3.266667000000000,-79.96666700000000,17/12/2020
Esmeraldas,591083,6,2164,1.050000000000000,-79.20000000000000,17/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,17/12/2020
Guayas,4387434,51,37507,-2.183333000000000,-79.88333299999999,17/12/2020
Imbabura,476257,4,2590,0.3626780000000000,-78.13066700000000,17/12/2020
Loja,521154,4,2823,-3.983333000000000,-79.20000000000000,17/12/2020
Los Ríos,921763,12,4977,-1.800000000000000,-79.53333300000000,17/12/2020
Manabí,1562079,23,10106,-1.056181000000000,-80.45521700000000,17/12/2020
Morona Santiago,196535,2,634,-2.300000000000000,-78.11666700000001,17/12/2020
Napo,133705,2,534,-0.9890000000000000,-77.81590000000000,17/12/2020
Orellana,161338,2,554,-0.4666670000000000,-76.96666700000000,17/12/2020
Pastaza,114202,2,406,-1.066667000000000,-78.00111099999999,17/12/2020
Pichincha,3228233,49,18886,-0.2186110000000000,-78.50972200000000,17/12/2020
Santa Elena,401178,4,2924,-2.226700000000000,-80.85830000000000,17/12/2020
Sto. Domingo Tsáchilas,511151,9,3065,-0.2541670000000000,-79.17194400000000,17/12/2020
Sucumbíos,230503,3,906,0.08472200000000002,-76.88277800000000,17/12/2020
Tungurahua,590600,8,3969,-1.241667000000000,-78.61972200000000,17/12/2020
Zamora Chinchipe,120416,1,364,-4.120000000000000,-78.80000000000000,17/12/2020
Azuay,881394,15,4973,-2.897414000000000,-79.00448100000000,18/12/2020
Bolívar,209933,1,1062,-1.605556000000000,-79.00305600000000,18/12/2020
Carchi,186869,5,923,0.8121800000000000,-77.71633000000000,18/12/2020
Cañar,281396,4,1466,-2.733333000000000,-78.83333300000000,18/12/2020
Chimborazo,524004,3,3305,-1.674347000000000,-78.64829400000001,18/12/2020
Cotopaxi,488716,9,2462,-0.9333330000000000,-78.61666700000001,18/12/2020
El Oro,715751,13,4862,-3.266667000000000,-79.96666700000000,18/12/2020
Esmeraldas,591083,5,2169,1.050000000000000,-79.20000000000000,18/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,18/12/2020
Guayas,4387434,74,37581,-2.183333000000000,-79.88333299999999,18/12/2020
Imbabura,476257,6,2596,0.3626780000000000,-78.13066700000000,18/12/2020
Loja,521154,5,2828,-3.983333000000000,-79.20000000000000,18/12/2020
Los Ríos,921763,3,4980,-1.800000000000000,-79.53333300000000,18/12/2020
Manabí,1562079,19,10125,-1.056181000000000,-80.45521700000000,18/12/2020
Morona Santiago,196535,3,637,-2.300000000000000,-78.11666700000001,18/12/2020
Napo,133705,2,536,-0.9890000000000000,-77.81590000000000,18/12/2020
Orellana,161338,0,554,-0.4666670000000000,-76.96666700000000,18/12/2020
Pastaza,114202,1,407,-1.066667000000000,-78.00111099999999,18/12/2020
Pichincha,3228233,58,18944,-0.2186110000000000,-78.50972200000000,18/12/2020
Santa Elena,401178,6,2930,-2.226700000000000,-80.85830000000000,18/12/2020
Sto. Domingo Tsáchilas,511151,5,3070,-0.2541670000000000,-79.17194400000000,18/12/2020
Sucumbíos,230503,2,908,0.08472200000000002,-76.88277800000000,18/12/2020
Tungurahua,590600,13,3982,-1.241667000000000,-78.61972200000000,18/12/2020
Zamora Chinchipe,120416,1,365,-4.120000000000000,-78.80000000000000,18/12/2020
Azuay,881394,13,4986,-2.897414000000000,-79.00448100000000,19/12/2020
Bolívar,209933,2,1064,-1.605556000000000,-79.00305600000000,19/12/2020
Carchi,186869,4,927,0.8121800000000000,-77.71633000000000,19/12/2020
Cañar,281396,5,1471,-2.733333000000000,-78.83333300000000,19/12/2020
Chimborazo,524004,7,3312,-1.674347000000000,-78.64829400000001,19/12/2020
Cotopaxi,488716,6,2468,-0.9333330000000000,-78.61666700000001,19/12/2020
El Oro,715751,13,4875,-3.266667000000000,-79.96666700000000,19/12/2020
Esmeraldas,591083,8,2177,1.050000000000000,-79.20000000000000,19/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,19/12/2020
Guayas,4387434,66,37647,-2.183333000000000,-79.88333299999999,19/12/2020
Imbabura,476257,8,2604,0.3626780000000000,-78.13066700000000,19/12/2020
Loja,521154,8,2836,-3.983333000000000,-79.20000000000000,19/12/2020
Los Ríos,921763,6,4986,-1.800000000000000,-79.53333300000000,19/12/2020
Manabí,1562079,31,10156,-1.056181000000000,-80.45521700000000,19/12/2020
Morona Santiago,196535,0,637,-2.300000000000000,-78.11666700000001,19/12/2020
Napo,133705,0,536,-0.9890000000000000,-77.81590000000000,19/12/2020
Orellana,161338,0,554,-0.4666670000000000,-76.96666700000000,19/12/2020
Pastaza,114202,0,407,-1.066667000000000,-78.00111099999999,19/12/2020
Pichincha,3228233,54,18998,-0.2186110000000000,-78.50972200000000,19/12/2020
Santa Elena,401178,3,2933,-2.226700000000000,-80.85830000000000,19/12/2020
Sto. Domingo Tsáchilas,511151,7,3077,-0.2541670000000000,-79.17194400000000,19/12/2020
Sucumbíos,230503,0,908,0.08472200000000002,-76.88277800000000,19/12/2020
Tungurahua,590600,14,3996,-1.241667000000000,-78.61972200000000,19/12/2020
Zamora Chinchipe,120416,0,365,-4.120000000000000,-78.80000000000000,19/12/2020
Azuay,881394,18,5004,-2.897414000000000,-79.00448100000000,20/12/2020
Bolívar,209933,3,1067,-1.605556000000000,-79.00305600000000,20/12/2020
Carchi,186869,7,934,0.8121800000000000,-77.71633000000000,20/12/2020
Cañar,281396,5,1476,-2.733333000000000,-78.83333300000000,20/12/2020
Chimborazo,524004,12,3324,-1.674347000000000,-78.64829400000001,20/12/2020
Cotopaxi,488716,5,2473,-0.9333330000000000,-78.61666700000001,20/12/2020
El Oro,715751,12,4887,-3.266667000000000,-79.96666700000000,20/12/2020
Esmeraldas,591083,4,2181,1.050000000000000,-79.20000000000000,20/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,20/12/2020
Guayas,4387434,79,37726,-2.183333000000000,-79.88333299999999,20/12/2020
Imbabura,476257,8,2612,0.3626780000000000,-78.13066700000000,20/12/2020
Loja,521154,2,2838,-3.983333000000000,-79.20000000000000,20/12/2020
Los Ríos,921763,13,4999,-1.800000000000000,-79.53333300000000,20/12/2020
Manabí,1562079,21,10177,-1.056181000000000,-80.45521700000000,20/12/2020
Morona Santiago,196535,0,637,-2.300000000000000,-78.11666700000001,20/12/2020
Napo,133705,1,537,-0.9890000000000000,-77.81590000000000,20/12/2020
Orellana,161338,2,556,-0.4666670000000000,-76.96666700000000,20/12/2020
Pastaza,114202,0,407,-1.066667000000000,-78.00111099999999,20/12/2020
Pichincha,3228233,63,19061,-0.2186110000000000,-78.50972200000000,20/12/2020
Santa Elena,401178,4,2937,-2.226700000000000,-80.85830000000000,20/12/2020
Sto. Domingo Tsáchilas,511151,4,3081,-0.2541670000000000,-79.17194400000000,20/12/2020
Sucumbíos,230503,1,909,0.08472200000000002,-76.88277800000000,20/12/2020
Tungurahua,590600,10,4006,-1.241667000000000,-78.61972200000000,20/12/2020
Zamora Chinchipe,120416,1,366,-4.120000000000000,-78.80000000000000,20/12/2020
Azuay,881394,11,5015,-2.897414000000000,-79.00448100000000,21/12/2020
Bolívar,209933,2,1069,-1.605556000000000,-79.00305600000000,21/12/2020
Carchi,186869,4,938,0.8121800000000000,-77.71633000000000,21/12/2020
Cañar,281396,4,1480,-2.733333000000000,-78.83333300000000,21/12/2020
Chimborazo,524004,7,3331,-1.674347000000000,-78.64829400000001,21/12/2020
Cotopaxi,488716,11,2484,-0.9333330000000000,-78.61666700000001,21/12/2020
El Oro,715751,10,4897,-3.266667000000000,-79.96666700000000,21/12/2020
Esmeraldas,591083,4,2185,1.050000000000000,-79.20000000000000,21/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,21/12/2020
Guayas,4387434,76,37802,-2.183333000000000,-79.88333299999999,21/12/2020
Imbabura,476257,10,2622,0.3626780000000000,-78.13066700000000,21/12/2020
Loja,521154,4,2842,-3.983333000000000,-79.20000000000000,21/12/2020
Los Ríos,921763,13,5012,-1.800000000000000,-79.53333300000000,21/12/2020
Manabí,1562079,25,10202,-1.056181000000000,-80.45521700000000,21/12/2020
Morona Santiago,196535,2,639,-2.300000000000000,-78.11666700000001,21/12/2020
Napo,133705,1,538,-0.9890000000000000,-77.81590000000000,21/12/2020
Orellana,161338,4,560,-0.4666670000000000,-76.96666700000000,21/12/2020
Pastaza,114202,0,407,-1.066667000000000,-78.00111099999999,21/12/2020
Pichincha,3228233,49,19110,-0.2186110000000000,-78.50972200000000,21/12/2020
Santa Elena,401178,5,2942,-2.226700000000000,-80.85830000000000,21/12/2020
Sto. Domingo Tsáchilas,511151,8,3089,-0.2541670000000000,-79.17194400000000,21/12/2020
Sucumbíos,230503,1,910,0.08472200000000002,-76.88277800000000,21/12/2020
Tungurahua,590600,16,4022,-1.241667000000000,-78.61972200000000,21/12/2020
Zamora Chinchipe,120416,1,367,-4.120000000000000,-78.80000000000000,21/12/2020
Azuay,881394,18,5033,-2.897414000000000,-79.00448100000000,22/12/2020
Bolívar,209933,3,1072,-1.605556000000000,-79.00305600000000,22/12/2020
Carchi,186869,1,939,0.8121800000000000,-77.71633000000000,22/12/2020
Cañar,281396,3,1483,-2.733333000000000,-78.83333300000000,22/12/2020
Chimborazo,524004,4,3335,-1.674347000000000,-78.64829400000001,22/12/2020
Cotopaxi,488716,7,2491,-0.9333330000000000,-78.61666700000001,22/12/2020
El Oro,715751,12,4909,-3.266667000000000,-79.96666700000000,22/12/2020
Esmeraldas,591083,4,2189,1.050000000000000,-79.20000000000000,22/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,22/12/2020
Guayas,4387434,64,37866,-2.183333000000000,-79.88333299999999,22/12/2020
Imbabura,476257,7,2629,0.3626780000000000,-78.13066700000000,22/12/2020
Loja,521154,9,2851,-3.983333000000000,-79.20000000000000,22/12/2020
Los Ríos,921763,8,5020,-1.800000000000000,-79.53333300000000,22/12/2020
Manabí,1562079,24,10226,-1.056181000000000,-80.45521700000000,22/12/2020
Morona Santiago,196535,0,639,-2.300000000000000,-78.11666700000001,22/12/2020
Napo,133705,3,541,-0.9890000000000000,-77.81590000000000,22/12/2020
Orellana,161338,3,563,-0.4666670000000000,-76.96666700000000,22/12/2020
Pastaza,114202,1,408,-1.066667000000000,-78.00111099999999,22/12/2020
Pichincha,3228233,43,19153,-0.2186110000000000,-78.50972200000000,22/12/2020
Santa Elena,401178,3,2945,-2.226700000000000,-80.85830000000000,22/12/2020
Sto. Domingo Tsáchilas,511151,9,3098,-0.2541670000000000,-79.17194400000000,22/12/2020
Sucumbíos,230503,1,911,0.08472200000000002,-76.88277800000000,22/12/2020
Tungurahua,590600,7,4029,-1.241667000000000,-78.61972200000000,22/12/2020
Zamora Chinchipe,120416,0,367,-4.120000000000000,-78.80000000000000,22/12/2020
Azuay,881394,18,5051,-2.897414000000000,-79.00448100000000,23/12/2020
Bolívar,209933,7,1079,-1.605556000000000,-79.00305600000000,23/12/2020
Carchi,186869,3,942,0.8121800000000000,-77.71633000000000,23/12/2020
Cañar,281396,2,1485,-2.733333000000000,-78.83333300000000,23/12/2020
Chimborazo,524004,4,3339,-1.674347000000000,-78.64829400000001,23/12/2020
Cotopaxi,488716,5,2496,-0.9333330000000000,-78.61666700000001,23/12/2020
El Oro,715751,10,4919,-3.266667000000000,-79.96666700000000,23/12/2020
Esmeraldas,591083,8,2197,1.050000000000000,-79.20000000000000,23/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,23/12/2020
Guayas,4387434,79,37945,-2.183333000000000,-79.88333299999999,23/12/2020
Imbabura,476257,8,2637,0.3626780000000000,-78.13066700000000,23/12/2020
Loja,521154,8,2859,-3.983333000000000,-79.20000000000000,23/12/2020
Los Ríos,921763,15,5035,-1.800000000000000,-79.53333300000000,23/12/2020
Manabí,1562079,28,10254,-1.056181000000000,-80.45521700000000,23/12/2020
Morona Santiago,196535,2,641,-2.300000000000000,-78.11666700000001,23/12/2020
Napo,133705,2,543,-0.9890000000000000,-77.81590000000000,23/12/2020
Orellana,161338,3,566,-0.4666670000000000,-76.96666700000000,23/12/2020
Pastaza,114202,0,408,-1.066667000000000,-78.00111099999999,23/12/2020
Pichincha,3228233,64,19217,-0.2186110000000000,-78.50972200000000,23/12/2020
Santa Elena,401178,3,2948,-2.226700000000000,-80.85830000000000,23/12/2020
Sto. Domingo Tsáchilas,511151,7,3105,-0.2541670000000000,-79.17194400000000,23/12/2020
Sucumbíos,230503,2,913,0.08472200000000002,-76.88277800000000,23/12/2020
Tungurahua,590600,11,4040,-1.241667000000000,-78.61972200000000,23/12/2020
Zamora Chinchipe,120416,0,367,-4.120000000000000,-78.80000000000000,23/12/2020
Azuay,881394,12,5063,-2.897414000000000,-79.00448100000000,24/12/2020
Bolívar,209933,2,1081,-1.605556000000000,-79.00305600000000,24/12/2020
Carchi,186869,3,945,0.8121800000000000,-77.71633000000000,24/12/2020
Cañar,281396,3,1488,-2.733333000000000,-78.83333300000000,24/12/2020
Chimborazo,524004,7,3346,-1.674347000000000,-78.64829400000001,24/12/2020
Cotopaxi,488716,6,2502,-0.9333330000000000,-78.61666700000001,24/12/2020
El Oro,715751,5,4924,-3.266667000000000,-79.96666700000000,24/12/2020
Esmeraldas,591083,4,2201,1.050000000000000,-79.20000000000000,24/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,24/12/2020
Guayas,4387434,79,38024,-2.183333000000000,-79.88333299999999,24/12/2020
Imbabura,476257,3,2640,0.3626780000000000,-78.13066700000000,24/12/2020
Loja,521154,7,2866,-3.983333000000000,-79.20000000000000,24/12/2020
Los Ríos,921763,14,5049,-1.800000000000000,-79.53333300000000,24/12/2020
Manabí,1562079,23,10277,-1.056181000000000,-80.45521700000000,24/12/2020
Morona Santiago,196535,0,641,-2.300000000000000,-78.11666700000001,24/12/2020
Napo,133705,0,543,-0.9890000000000000,-77.81590000000000,24/12/2020
Orellana,161338,0,566,-0.4666670000000000,-76.96666700000000,24/12/2020
Pastaza,114202,2,410,-1.066667000000000,-78.00111099999999,24/12/2020
Pichincha,3228233,49,19266,-0.2186110000000000,-78.50972200000000,24/12/2020
Santa Elena,401178,5,2953,-2.226700000000000,-80.85830000000000,24/12/2020
Sto. Domingo Tsáchilas,511151,8,3113,-0.2541670000000000,-79.17194400000000,24/12/2020
Sucumbíos,230503,1,914,0.08472200000000002,-76.88277800000000,24/12/2020
Tungurahua,590600,9,4049,-1.241667000000000,-78.61972200000000,24/12/2020
Zamora Chinchipe,120416,0,367,-4.120000000000000,-78.80000000000000,24/12/2020
Azuay,881394,14,5077,-2.897414000000000,-79.00448100000000,25/12/2020
Bolívar,209933,3,1084,-1.605556000000000,-79.00305600000000,25/12/2020
Carchi,186869,4,949,0.8121800000000000,-77.71633000000000,25/12/2020
Cañar,281396,4,1492,-2.733333000000000,-78.83333300000000,25/12/2020
Chimborazo,524004,12,3358,-1.674347000000000,-78.64829400000001,25/12/2020
Cotopaxi,488716,4,2506,-0.9333330000000000,-78.61666700000001,25/12/2020
El Oro,715751,12,4936,-3.266667000000000,-79.96666700000000,25/12/2020
Esmeraldas,591083,3,2204,1.050000000000000,-79.20000000000000,25/12/2020
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,25/12/2020
Guayas,4387434,61,38085,-2.183333000000000,-79.88333299999999,25/12/2020
Imbabura,476257,8,2648,0.3626780000000000,-78.13066700000000,25/12/2020
Loja,521154,10,2876,-3.983333000000000,-79.20000000000000,25/12/2020
Los Ríos,921763,8,5057,-1.800000000000000,-79.53333300000000,25/12/2020
Manabí,1562079,13,10290,-1.056181000000000,-80.45521700000000,25/12/2020
Morona Santiago,196535,2,643,-2.300000000000000,-78.11666700000001,25/12/2020
Napo,133705,0,543,-0.9890000000000000,-77.81590000000000,25/12/2020
Orellana,161338,3,569,-0.4666670000000000,-76.96666700000000,25/12/2020
Pastaza,114202,0,410,-1.066667000000000,-78.00111099999999,25/12/2020
Pichincha,3228233,55,19321,-0.2186110000000000,-78.50972200000000,25/12/2020
Santa Elena,401178,8,2961,-2.226700000000000,-80.85830000000000,25/12/2020
Sto. Domingo Tsáchilas,511151,5,3118,-0.2541670000000000,-79.17194400000000,25/12/2020
