provincia,poblacion,total,acumuladas,lat,lng,created_at
Zamora Chinchipe,120416,0,279,-4.120000000000000,-78.80000000000000,13/07/2021
Azuay,881394,11,3404,-2.897414000000000,-79.00448100000000,14/07/2021
Bolívar,209933,3,726,-1.605556000000000,-79.00305600000000,14/07/2021
Carchi,186869,3,695,0.8121800000000000,-77.71633000000000,14/07/2021
Cañar,281396,4,924,-2.733333000000000,-78.83333300000000,14/07/2021
Chimborazo,524004,10,2075,-1.674347000000000,-78.64829400000001,14/07/2021
Cotopaxi,488716,6,1779,-0.9333330000000000,-78.61666700000001,14/07/2021
El Oro,715751,10,3187,-3.266667000000000,-79.96666700000000,14/07/2021
Esmeraldas,591083,5,1474,1.050000000000000,-79.20000000000000,14/07/2021
Galápagos,33042,1,51,-0.7999999999999999,-89.40000000000001,14/07/2021
Guayas,4387434,79,18196,-2.183333000000000,-79.88333299999999,14/07/2021
Imbabura,476257,9,1807,0.3626780000000000,-78.13066700000000,14/07/2021
Loja,521154,9,2220,-3.983333000000000,-79.20000000000000,14/07/2021
Los Ríos,921763,6,3283,-1.800000000000000,-79.53333300000000,14/07/2021
Manabí,1562079,9,5800,-1.056181000000000,-80.45521700000000,14/07/2021
Morona Santiago,196535,1,359,-2.300000000000000,-78.11666700000001,14/07/2021
Napo,133705,2,336,-0.9890000000000000,-77.81590000000000,14/07/2021
Orellana,161338,1,328,-0.4666670000000000,-76.96666700000000,14/07/2021
Pastaza,114202,0,274,-1.066667000000000,-78.00111099999999,14/07/2021
Pichincha,3228233,62,12580,-0.2186110000000000,-78.50972200000000,14/07/2021
Santa Elena,401178,11,1162,-2.226700000000000,-80.85830000000000,14/07/2021
Sto. Domingo Tsáchilas,511151,9,1990,-0.2541670000000000,-79.17194400000000,14/07/2021
Sucumbíos,230503,5,567,0.08472200000000002,-76.88277800000000,14/07/2021
Tungurahua,590600,6,2693,-1.241667000000000,-78.61972200000000,14/07/2021
Zamora Chinchipe,120416,0,279,-4.120000000000000,-78.80000000000000,14/07/2021
Azuay,881394,20,3424,-2.897414000000000,-79.00448100000000,15/07/2021
Bolívar,209933,1,727,-1.605556000000000,-79.00305600000000,15/07/2021
Carchi,186869,1,696,0.8121800000000000,-77.71633000000000,15/07/2021
Cañar,281396,5,929,-2.733333000000000,-78.83333300000000,15/07/2021
Chimborazo,524004,8,2083,-1.674347000000000,-78.64829400000001,15/07/2021
Cotopaxi,488716,7,1786,-0.9333330000000000,-78.61666700000001,15/07/2021
El Oro,715751,16,3203,-3.266667000000000,-79.96666700000000,15/07/2021
Esmeraldas,591083,4,1478,1.050000000000000,-79.20000000000000,15/07/2021
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,15/07/2021
Guayas,4387434,63,18259,-2.183333000000000,-79.88333299999999,15/07/2021
Imbabura,476257,7,1814,0.3626780000000000,-78.13066700000000,15/07/2021
Loja,521154,7,2227,-3.983333000000000,-79.20000000000000,15/07/2021
Los Ríos,921763,12,3295,-1.800000000000000,-79.53333300000000,15/07/2021
Manabí,1562079,15,5815,-1.056181000000000,-80.45521700000000,15/07/2021
Morona Santiago,196535,3,362,-2.300000000000000,-78.11666700000001,15/07/2021
Napo,133705,0,336,-0.9890000000000000,-77.81590000000000,15/07/2021
Orellana,161338,1,329,-0.4666670000000000,-76.96666700000000,15/07/2021
Pastaza,114202,3,277,-1.066667000000000,-78.00111099999999,15/07/2021
Pichincha,3228233,49,12629,-0.2186110000000000,-78.50972200000000,15/07/2021
Santa Elena,401178,3,1165,-2.226700000000000,-80.85830000000000,15/07/2021
Sto. Domingo Tsáchilas,511151,3,1993,-0.2541670000000000,-79.17194400000000,15/07/2021
Sucumbíos,230503,4,571,0.08472200000000002,-76.88277800000000,15/07/2021
Tungurahua,590600,10,2703,-1.241667000000000,-78.61972200000000,15/07/2021
Zamora Chinchipe,120416,0,279,-4.120000000000000,-78.80000000000000,15/07/2021
Azuay,881394,17,3441,-2.897414000000000,-79.00448100000000,16/07/2021
Bolívar,209933,3,730,-1.605556000000000,-79.00305600000000,16/07/2021
Carchi,186869,2,698,0.8121800000000000,-77.71633000000000,16/07/2021
Cañar,281396,6,935,-2.733333000000000,-78.83333300000000,16/07/2021
Chimborazo,524004,13,2096,-1.674347000000000,-78.64829400000001,16/07/2021
Cotopaxi,488716,5,1791,-0.9333330000000000,-78.61666700000001,16/07/2021
El Oro,715751,17,3220,-3.266667000000000,-79.96666700000000,16/07/2021
Esmeraldas,591083,9,1487,1.050000000000000,-79.20000000000000,16/07/2021
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,16/07/2021
Guayas,4387434,65,18324,-2.183333000000000,-79.88333299999999,16/07/2021
Imbabura,476257,6,1820,0.3626780000000000,-78.13066700000000,16/07/2021
Loja,521154,6,2233,-3.983333000000000,-79.20000000000000,16/07/2021
Los Ríos,921763,12,3307,-1.800000000000000,-79.53333300000000,16/07/2021
Manabí,1562079,19,5834,-1.056181000000000,-80.45521700000000,16/07/2021
Morona Santiago,196535,0,362,-2.300000000000000,-78.11666700000001,16/07/2021
Napo,133705,2,338,-0.9890000000000000,-77.81590000000000,16/07/2021
Orellana,161338,3,332,-0.4666670000000000,-76.96666700000000,16/07/2021
Pastaza,114202,2,279,-1.066667000000000,-78.00111099999999,16/07/2021
Pichincha,3228233,68,12697,-0.2186110000000000,-78.50972200000000,16/07/2021
Santa Elena,401178,5,1170,-2.226700000000000,-80.85830000000000,16/07/2021
Sto. Domingo Tsáchilas,511151,4,1997,-0.2541670000000000,-79.17194400000000,16/07/2021
Sucumbíos,230503,1,572,0.08472200000000002,-76.88277800000000,16/07/2021
Tungurahua,590600,4,2707,-1.241667000000000,-78.61972200000000,16/07/2021
Zamora Chinchipe,120416,0,279,-4.120000000000000,-78.80000000000000,16/07/2021
Azuay,881394,17,3458,-2.897414000000000,-79.00448100000000,17/07/2021
Bolívar,209933,1,731,-1.605556000000000,-79.00305600000000,17/07/2021
Carchi,186869,5,703,0.8121800000000000,-77.71633000000000,17/07/2021
Cañar,281396,10,945,-2.733333000000000,-78.83333300000000,17/07/2021
Chimborazo,524004,11,2107,-1.674347000000000,-78.64829400000001,17/07/2021
Cotopaxi,488716,7,1798,-0.9333330000000000,-78.61666700000001,17/07/2021
El Oro,715751,18,3238,-3.266667000000000,-79.96666700000000,17/07/2021
Esmeraldas,591083,2,1489,1.050000000000000,-79.20000000000000,17/07/2021
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,17/07/2021
Guayas,4387434,70,18394,-2.183333000000000,-79.88333299999999,17/07/2021
Imbabura,476257,8,1828,0.3626780000000000,-78.13066700000000,17/07/2021
Loja,521154,5,2238,-3.983333000000000,-79.20000000000000,17/07/2021
Los Ríos,921763,14,3321,-1.800000000000000,-79.53333300000000,17/07/2021
Manabí,1562079,21,5855,-1.056181000000000,-80.45521700000000,17/07/2021
Morona Santiago,196535,1,363,-2.300000000000000,-78.11666700000001,17/07/2021
Napo,133705,2,340,-0.9890000000000000,-77.81590000000000,17/07/2021
Orellana,161338,2,334,-0.4666670000000000,-76.96666700000000,17/07/2021
Pastaza,114202,0,279,-1.066667000000000,-78.00111099999999,17/07/2021
Pichincha,3228233,50,12747,-0.2186110000000000,-78.50972200000000,17/07/2021
Santa Elena,401178,6,1176,-2.226700000000000,-80.85830000000000,17/07/2021
Sto. Domingo Tsáchilas,511151,4,2001,-0.2541670000000000,-79.17194400000000,17/07/2021
Sucumbíos,230503,5,577,0.08472200000000002,-76.88277800000000,17/07/2021
Tungurahua,590600,5,2712,-1.241667000000000,-78.61972200000000,17/07/2021
Zamora Chinchipe,120416,0,279,-4.120000000000000,-78.80000000000000,17/07/2021
Azuay,881394,16,3474,-2.897414000000000,-79.00448100000000,18/07/2021
Bolívar,209933,3,734,-1.605556000000000,-79.00305600000000,18/07/2021
Carchi,186869,2,705,0.8121800000000000,-77.71633000000000,18/07/2021
Cañar,281396,0,945,-2.733333000000000,-78.83333300000000,18/07/2021
Chimborazo,524004,13,2120,-1.674347000000000,-78.64829400000001,18/07/2021
Cotopaxi,488716,9,1807,-0.9333330000000000,-78.61666700000001,18/07/2021
El Oro,715751,7,3245,-3.266667000000000,-79.96666700000000,18/07/2021
Esmeraldas,591083,6,1495,1.050000000000000,-79.20000000000000,18/07/2021
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,18/07/2021
Guayas,4387434,58,18452,-2.183333000000000,-79.88333299999999,18/07/2021
Imbabura,476257,3,1831,0.3626780000000000,-78.13066700000000,18/07/2021
Loja,521154,9,2247,-3.983333000000000,-79.20000000000000,18/07/2021
Los Ríos,921763,10,3331,-1.800000000000000,-79.53333300000000,18/07/2021
Manabí,1562079,23,5878,-1.056181000000000,-80.45521700000000,18/07/2021
Morona Santiago,196535,1,364,-2.300000000000000,-78.11666700000001,18/07/2021
Napo,133705,1,341,-0.9890000000000000,-77.81590000000000,18/07/2021
Orellana,161338,2,336,-0.4666670000000000,-76.96666700000000,18/07/2021
Pastaza,114202,1,280,-1.066667000000000,-78.00111099999999,18/07/2021
Pichincha,3228233,56,12803,-0.2186110000000000,-78.50972200000000,18/07/2021
Santa Elena,401178,4,1180,-2.226700000000000,-80.85830000000000,18/07/2021
Sto. Domingo Tsáchilas,511151,6,2007,-0.2541670000000000,-79.17194400000000,18/07/2021
Sucumbíos,230503,1,578,0.08472200000000002,-76.88277800000000,18/07/2021
Tungurahua,590600,3,2715,-1.241667000000000,-78.61972200000000,18/07/2021
Zamora Chinchipe,120416,0,279,-4.120000000000000,-78.80000000000000,18/07/2021
Azuay,881394,12,3486,-2.897414000000000,-79.00448100000000,19/07/2021
Bolívar,209933,1,735,-1.605556000000000,-79.00305600000000,19/07/2021
Carchi,186869,6,711,0.8121800000000000,-77.71633000000000,19/07/2021
Cañar,281396,2,947,-2.733333000000000,-78.83333300000000,19/07/2021
Chimborazo,524004,12,2132,-1.674347000000000,-78.64829400000001,19/07/2021
Cotopaxi,488716,4,1811,-0.9333330000000000,-78.61666700000001,19/07/2021
El Oro,715751,3,3248,-3.266667000000000,-79.96666700000000,19/07/2021
Esmeraldas,591083,4,1499,1.050000000000000,-79.20000000000000,19/07/2021
Galápagos,33042,0,51,-0.7999999999999999,-89.40000000000001,19/07/2021
Guayas,4387434,67,18519,-2.183333000000000,-79.88333299999999,19/07/2021
Imbabura,476257,5,1836,0.3626780000000000,-78.13066700000000,19/07/2021
Loja,521154,10,2257,-3.983333000000000,-79.20000000000000,19/07/2021
Los Ríos,921763,13,3344,-1.800000000000000,-79.53333300000000,19/07/2021
Manabí,1562079,29,5907,-1.056181000000000,-80.45521700000000,19/07/2021
Morona Santiago,196535,1,365,-2.300000000000000,-78.11666700000001,19/07/2021
Napo,133705,1,342,-0.9890000000000000,-77.81590000000000,19/07/2021
Orellana,161338,3,339,-0.4666670000000000,-76.96666700000000,19/07/2021
Pastaza,114202,0,280,-1.066667000000000,-78.00111099999999,19/07/2021
Pichincha,3228233,57,12860,-0.2186110000000000,-78.50972200000000,19/07/2021
Santa Elena,401178,4,1184,-2.226700000000000,-80.85830000000000,19/07/2021
Sto. Domingo Tsáchilas,511151,3,2010,-0.2541670000000000,-79.17194400000000,19/07/2021
Sucumbíos,230503,2,580,0.08472200000000002,-76.88277800000000,19/07/2021
Tungurahua,590600,14,2729,-1.241667000000000,-78.61972200000000,19/07/2021
Zamora Chinchipe,120416,0,279,-4.120000000000000,-78.80000000000000,19/07/2021
Azuay,881394,22,3508,-2.897414000000000,-79.00448100000000,20/07/2021
Bolívar,209933,2,737,-1.605556000000000,-79.00305600000000,20/07/2021
Carchi,186869,2,713,0.8121800000000000,-77.71633000000000,20/07/2021
Cañar,281396,6,953,-2.733333000000000,-78.83333300000000,20/07/2021
Chimborazo,524004,9,2141,-1.674347000000000,-78.64829400000001,20/07/2021
Cotopaxi,488716,4,1815,-0.9333330000000000,-78.61666700000001,20/07/2021
El Oro,715751,9,3257,-3.266667000000000,-79.96666700000000,20/07/2021
Esmeraldas,591083,4,1503,1.050000000000000,-79.20000000000000,20/07/2021
Galápagos,33042,1,52,-0.7999999999999999,-89.40000000000001,20/07/2021
Guayas,4387434,63,18582,-2.183333000000000,-79.88333299999999,20/07/2021
Imbabura,476257,8,1844,0.3626780000000000,-78.13066700000000,20/07/2021
Loja,521154,4,2261,-3.983333000000000,-79.20000000000000,20/07/2021
Los Ríos,921763,13,3357,-1.800000000000000,-79.53333300000000,20/07/2021
Manabí,1562079,26,5933,-1.056181000000000,-80.45521700000000,20/07/2021
Morona Santiago,196535,1,366,-2.300000000000000,-78.11666700000001,20/07/2021
Napo,133705,1,343,-0.9890000000000000,-77.81590000000000,20/07/2021
Orellana,161338,0,339,-0.4666670000000000,-76.96666700000000,20/07/2021
Pastaza,114202,4,284,-1.066667000000000,-78.00111099999999,20/07/2021
Pichincha,3228233,42,12902,-0.2186110000000000,-78.50972200000000,20/07/2021
Santa Elena,401178,2,1186,-2.226700000000000,-80.85830000000000,20/07/2021
Sto. Domingo Tsáchilas,511151,10,2020,-0.2541670000000000,-79.17194400000000,20/07/2021
Sucumbíos,230503,4,584,0.08472200000000002,-76.88277800000000,20/07/2021
Tungurahua,590600,9,2738,-1.241667000000000,-78.61972200000000,20/07/2021
Zamora Chinchipe,120416,1,280,-4.120000000000000,-78.80000000000000,20/07/2021
Azuay,881394,16,3524,-2.897414000000000,-79.00448100000000,21/07/2021
Bolívar,209933,2,739,-1.605556000000000,-79.00305600000000,21/07/2021
Carchi,186869,4,717,0.8121800000000000,-77.71633000000000,21/07/2021
Cañar,281396,2,955,-2.733333000000000,-78.83333300000000,21/07/2021
Chimborazo,524004,8,2149,-1.674347000000000,-78.64829400000001,21/07/2021
Cotopaxi,488716,5,1820,-0.9333330000000000,-78.61666700000001,21/07/2021
El Oro,715751,7,3264,-3.266667000000000,-79.96666700000000,21/07/2021
Esmeraldas,591083,4,1507,1.050000000000000,-79.20000000000000,21/07/2021
Galápagos,33042,0,52,-0.7999999999999999,-89.40000000000001,21/07/2021
Guayas,4387434,78,18660,-2.183333000000000,-79.88333299999999,21/07/2021
Imbabura,476257,10,1854,0.3626780000000000,-78.13066700000000,21/07/2021
Loja,521154,6,2267,-3.983333000000000,-79.20000000000000,21/07/2021
Los Ríos,921763,11,3368,-1.800000000000000,-79.53333300000000,21/07/2021
Manabí,1562079,14,5947,-1.056181000000000,-80.45521700000000,21/07/2021
Morona Santiago,196535,1,367,-2.300000000000000,-78.11666700000001,21/07/2021
Napo,133705,0,343,-0.9890000000000000,-77.81590000000000,21/07/2021
Orellana,161338,1,340,-0.4666670000000000,-76.96666700000000,21/07/2021
Pastaza,114202,0,284,-1.066667000000000,-78.00111099999999,21/07/2021
Pichincha,3228233,65,12967,-0.2186110000000000,-78.50972200000000,21/07/2021
Santa Elena,401178,4,1190,-2.226700000000000,-80.85830000000000,21/07/2021
Sto. Domingo Tsáchilas,511151,7,2027,-0.2541670000000000,-79.17194400000000,21/07/2021
Sucumbíos,230503,1,585,0.08472200000000002,-76.88277800000000,21/07/2021
Tungurahua,590600,9,2747,-1.241667000000000,-78.61972200000000,21/07/2021
Zamora Chinchipe,120416,1,281,-4.120000000000000,-78.80000000000000,21/07/2021
Azuay,881394,14,3538,-2.897414000000000,-79.00448100000000,22/07/2021
Bolívar,209933,2,741,-1.605556000000000,-79.00305600000000,22/07/2021
Carchi,186869,2,719,0.8121800000000000,-77.71633000000000,22/07/2021
Cañar,281396,5,960,-2.733333000000000,-78.83333300000000,22/07/2021
Chimborazo,524004,10,2159,-1.674347000000000,-78.64829400000001,22/07/2021
Cotopaxi,488716,18,1838,-0.9333330000000000,-78.61666700000001,22/07/2021
El Oro,715751,7,3271,-3.266667000000000,-79.96666700000000,22/07/2021
Esmeraldas,591083,1,1508,1.050000000000000,-79.20000000000000,22/07/2021
Galápagos,33042,0,52,-0.7999999999999999,-89.40000000000001,22/07/2021
Guayas,4387434,72,18732,-2.183333000000000,-79.88333299999999,22/07/2021
Imbabura,476257,4,1858,0.3626780000000000,-78.13066700000000,22/07/2021
Loja,521154,9,2276,-3.983333000000000,-79.20000000000000,22/07/2021
Los Ríos,921763,10,3378,-1.800000000000000,-79.53333300000000,22/07/2021
Manabí,1562079,16,5963,-1.056181000000000,-80.45521700000000,22/07/2021
Morona Santiago,196535,2,369,-2.300000000000000,-78.11666700000001,22/07/2021
Napo,133705,0,343,-0.9890000000000000,-77.81590000000000,22/07/2021
Orellana,161338,0,340,-0.4666670000000000,-76.96666700000000,22/07/2021
Pastaza,114202,1,285,-1.066667000000000,-78.00111099999999,22/07/2021
Pichincha,3228233,47,13014,-0.2186110000000000,-78.50972200000000,22/07/2021
Santa Elena,401178,5,1195,-2.226700000000000,-80.85830000000000,22/07/2021
Sto. Domingo Tsáchilas,511151,3,2030,-0.2541670000000000,-79.17194400000000,22/07/2021
Sucumbíos,230503,1,586,0.08472200000000002,-76.88277800000000,22/07/2021
Tungurahua,590600,7,2754,-1.241667000000000,-78.61972200000000,22/07/2021
Zamora Chinchipe,120416,1,282,-4.120000000000000,-78.80000000000000,22/07/2021
Azuay,881394,16,3554,-2.897414000000000,-79.00448100000000,23/07/2021
Bolívar,209933,5,746,-1.605556000000000,-79.00305600000000,23/07/2021
Carchi,186869,2,721,0.8121800000000000,-77.71633000000000,23/07/2021
Cañar,281396,2,962,-2.733333000000000,-78.83333300000000,23/07/2021
Chimborazo,524004,10,2169,-1.674347000000000,-78.64829400000001,23/07/2021
Cotopaxi,488716,10,1848,-0.9333330000000000,-78.61666700000001,23/07/2021
El Oro,715751,4,3275,-3.266667000000000,-79.96666700000000,23/07/2021
Esmeraldas,591083,4,1512,1.050000000000000,-79.20000000000000,23/07/2021
Galápagos,33042,1,53,-0.7999999999999999,-89.40000000000001,23/07/2021
Guayas,4387434,83,18815,-2.183333000000000,-79.88333299999999,23/07/2021
Imbabura,476257,5,1863,0.3626780000000000,-78.13066700000000,23/07/2021
Loja,521154,9,2285,-3.983333000000000,-79.20000000000000,23/07/2021
Los Ríos,921763,15,3393,-1.800000000000000,-79.53333300000000,23/07/2021
Manabí,1562079,22,5985,-1.056181000000000,-80.45521700000000,23/07/2021
Morona Santiago,196535,1,370,-2.300000000000000,-78.11666700000001,23/07/2021
Napo,133705,1,344,-0.9890000000000000,-77.81590000000000,23/07/2021
Orellana,161338,1,341,-0.4666670000000000,-76.96666700000000,23/07/2021
Pastaza,114202,2,287,-1.066667000000000,-78.00111099999999,23/07/2021
Pichincha,3228233,60,13074,-0.2186110000000000,-78.50972200000000,23/07/2021
Santa Elena,401178,4,1199,-2.226700000000000,-80.85830000000000,23/07/2021
Sto. Domingo Tsáchilas,511151,11,2041,-0.2541670000000000,-79.17194400000000,23/07/2021
Sucumbíos,230503,2,588,0.08472200000000002,-76.88277800000000,23/07/2021
Tungurahua,590600,12,2766,-1.241667000000000,-78.61972200000000,23/07/2021
Zamora Chinchipe,120416,1,283,-4.120000000000000,-78.80000000000000,23/07/2021
Azuay,881394,12,3566,-2.897414000000000,-79.00448100000000,24/07/2021
Bolívar,209933,1,747,-1.605556000000000,-79.00305600000000,24/07/2021
Carchi,186869,1,722,0.8121800000000000,-77.71633000000000,24/07/2021
Cañar,281396,7,969,-2.733333000000000,-78.83333300000000,24/07/2021
Chimborazo,524004,8,2177,-1.674347000000000,-78.64829400000001,24/07/2021
Cotopaxi,488716,7,1855,-0.9333330000000000,-78.61666700000001,24/07/2021
El Oro,715751,10,3285,-3.266667000000000,-79.96666700000000,24/07/2021
Esmeraldas,591083,6,1518,1.050000000000000,-79.20000000000000,24/07/2021
Galápagos,33042,0,53,-0.7999999999999999,-89.40000000000001,24/07/2021
Guayas,4387434,59,18874,-2.183333000000000,-79.88333299999999,24/07/2021
Imbabura,476257,9,1872,0.3626780000000000,-78.13066700000000,24/07/2021
Loja,521154,4,2289,-3.983333000000000,-79.20000000000000,24/07/2021
Los Ríos,921763,15,3408,-1.800000000000000,-79.53333300000000,24/07/2021
Manabí,1562079,17,6002,-1.056181000000000,-80.45521700000000,24/07/2021
Morona Santiago,196535,1,371,-2.300000000000000,-78.11666700000001,24/07/2021
Napo,133705,2,346,-0.9890000000000000,-77.81590000000000,24/07/2021
Orellana,161338,3,344,-0.4666670000000000,-76.96666700000000,24/07/2021
Pastaza,114202,1,288,-1.066667000000000,-78.00111099999999,24/07/2021
Pichincha,3228233,49,13123,-0.2186110000000000,-78.50972200000000,24/07/2021
Santa Elena,401178,6,1205,-2.226700000000000,-80.85830000000000,24/07/2021
Sto. Domingo Tsáchilas,511151,10,2051,-0.2541670000000000,-79.17194400000000,24/07/2021
Sucumbíos,230503,4,592,0.08472200000000002,-76.88277800000000,24/07/2021
