provincia,total,acumuladas,lat,lng,created_at
Morona Santiago,1,253,-2.300000000000000,-78.11666700000001,28/07/2016
Napo,0,182,-0.9890000000000000,-77.81590000000000,28/07/2016
Orellana,0,204,-0.4666670000000000,-76.96666700000000,28/07/2016
Otro,0,3,0,0,28/07/2016
Pastaza,1,167,-1.066667000000000,-78.00111099999999,28/07/2016
Pichincha,28,6889,-0.2186110000000000,-78.50972200000000,28/07/2016
Santa Elena,5,676,-2.226700000000000,-80.85830000000000,28/07/2016
Sto. Domingo Tsáchilas,5,1109,-0.2541670000000000,-79.17194400000000,28/07/2016
Sucumbíos,1,331,0.08472200000000002,-76.88277800000000,28/07/2016
Tungurahua,4,1577,-1.241667000000000,-78.61972200000000,28/07/2016
Zamora Chinchipe,1,108,-4.120000000000000,-78.80000000000000,28/07/2016
Azuay,13,2146,-2.897414000000000,-79.00448100000000,29/07/2016
Bolívar,3,446,-1.605556000000000,-79.00305600000000,29/07/2016
Carchi,0,374,0.8121800000000000,-77.71633000000000,29/07/2016
Cañar,4,589,-2.733333000000000,-78.83333300000000,29/07/2016
Chimborazo,5,1287,-1.674347000000000,-78.64829400000001,29/07/2016
Cotopaxi,7,985,-0.9333330000000000,-78.61666700000001,29/07/2016
El Oro,10,1556,-3.266667000000000,-79.96666700000000,29/07/2016
Esmeraldas,3,836,1.050000000000000,-79.20000000000000,29/07/2016
Galápagos,0,26,-0.7999999999999999,-89.40000000000001,29/07/2016
Guayas,49,11696,-2.183333000000000,-79.88333299999999,29/07/2016
Imbabura,1,1065,0.3626780000000000,-78.13066700000000,29/07/2016
Loja,7,1277,-3.983333000000000,-79.20000000000000,29/07/2016
Los Ríos,13,1956,-1.800000000000000,-79.53333300000000,29/07/2016
Manabí,11,4018,-1.056181000000000,-80.45521700000000,29/07/2016
Morona Santiago,3,256,-2.300000000000000,-78.11666700000001,29/07/2016
Napo,0,182,-0.9890000000000000,-77.81590000000000,29/07/2016
Orellana,0,204,-0.4666670000000000,-76.96666700000000,29/07/2016
Otro,0,3,0,0,29/07/2016
Pastaza,0,167,-1.066667000000000,-78.00111099999999,29/07/2016
Pichincha,29,6918,-0.2186110000000000,-78.50972200000000,29/07/2016
Santa Elena,4,680,-2.226700000000000,-80.85830000000000,29/07/2016
Sto. Domingo Tsáchilas,4,1113,-0.2541670000000000,-79.17194400000000,29/07/2016
Sucumbíos,0,331,0.08472200000000002,-76.88277800000000,29/07/2016
Tungurahua,5,1582,-1.241667000000000,-78.61972200000000,29/07/2016
Zamora Chinchipe,1,109,-4.120000000000000,-78.80000000000000,29/07/2016
Azuay,5,2151,-2.897414000000000,-79.00448100000000,30/07/2016
Bolívar,2,448,-1.605556000000000,-79.00305600000000,30/07/2016
Carchi,3,377,0.8121800000000000,-77.71633000000000,30/07/2016
Cañar,9,598,-2.733333000000000,-78.83333300000000,30/07/2016
Chimborazo,7,1294,-1.674347000000000,-78.64829400000001,30/07/2016
Cotopaxi,5,990,-0.9333330000000000,-78.61666700000001,30/07/2016
El Oro,4,1560,-3.266667000000000,-79.96666700000000,30/07/2016
Esmeraldas,3,839,1.050000000000000,-79.20000000000000,30/07/2016
Galápagos,0,26,-0.7999999999999999,-89.40000000000001,30/07/2016
Guayas,47,11743,-2.183333000000000,-79.88333299999999,30/07/2016
Imbabura,3,1068,0.3626780000000000,-78.13066700000000,30/07/2016
Loja,6,1283,-3.983333000000000,-79.20000000000000,30/07/2016
Los Ríos,8,1964,-1.800000000000000,-79.53333300000000,30/07/2016
Manabí,14,4032,-1.056181000000000,-80.45521700000000,30/07/2016
Morona Santiago,1,257,-2.300000000000000,-78.11666700000001,30/07/2016
Napo,0,182,-0.9890000000000000,-77.81590000000000,30/07/2016
Orellana,0,204,-0.4666670000000000,-76.96666700000000,30/07/2016
Otro,0,3,0,0,30/07/2016
Pastaza,0,167,-1.066667000000000,-78.00111099999999,30/07/2016
Pichincha,23,6941,-0.2186110000000000,-78.50972200000000,30/07/2016
Santa Elena,6,686,-2.226700000000000,-80.85830000000000,30/07/2016
Sto. Domingo Tsáchilas,4,1117,-0.2541670000000000,-79.17194400000000,30/07/2016
Sucumbíos,1,332,0.08472200000000002,-76.88277800000000,30/07/2016
Tungurahua,8,1590,-1.241667000000000,-78.61972200000000,30/07/2016
Zamora Chinchipe,1,110,-4.120000000000000,-78.80000000000000,30/07/2016
Azuay,14,2165,-2.897414000000000,-79.00448100000000,31/07/2016
Bolívar,2,450,-1.605556000000000,-79.00305600000000,31/07/2016
Carchi,2,379,0.8121800000000000,-77.71633000000000,31/07/2016
Cañar,3,601,-2.733333000000000,-78.83333300000000,31/07/2016
Chimborazo,9,1303,-1.674347000000000,-78.64829400000001,31/07/2016
Cotopaxi,2,992,-0.9333330000000000,-78.61666700000001,31/07/2016
El Oro,7,1567,-3.266667000000000,-79.96666700000000,31/07/2016
Esmeraldas,3,842,1.050000000000000,-79.20000000000000,31/07/2016
Galápagos,0,26,-0.7999999999999999,-89.40000000000001,31/07/2016
Guayas,67,11810,-2.183333000000000,-79.88333299999999,31/07/2016
Imbabura,4,1072,0.3626780000000000,-78.13066700000000,31/07/2016
Loja,12,1295,-3.983333000000000,-79.20000000000000,31/07/2016
Los Ríos,12,1976,-1.800000000000000,-79.53333300000000,31/07/2016
Manabí,17,4049,-1.056181000000000,-80.45521700000000,31/07/2016
Morona Santiago,1,258,-2.300000000000000,-78.11666700000001,31/07/2016
Napo,1,183,-0.9890000000000000,-77.81590000000000,31/07/2016
Orellana,0,204,-0.4666670000000000,-76.96666700000000,31/07/2016
Otro,0,3,0,0,31/07/2016
Pastaza,0,167,-1.066667000000000,-78.00111099999999,31/07/2016
Pichincha,50,6991,-0.2186110000000000,-78.50972200000000,31/07/2016
Santa Elena,4,690,-2.226700000000000,-80.85830000000000,31/07/2016
Sto. Domingo Tsáchilas,3,1120,-0.2541670000000000,-79.17194400000000,31/07/2016
Sucumbíos,1,333,0.08472200000000002,-76.88277800000000,31/07/2016
Tungurahua,8,1598,-1.241667000000000,-78.61972200000000,31/07/2016
Zamora Chinchipe,0,110,-4.120000000000000,-78.80000000000000,31/07/2016
Azuay,10,2175,-2.897414000000000,-79.00448100000000,01/08/2016
Bolívar,0,450,-1.605556000000000,-79.00305600000000,01/08/2016
Carchi,2,381,0.8121800000000000,-77.71633000000000,01/08/2016
Cañar,1,602,-2.733333000000000,-78.83333300000000,01/08/2016
Chimborazo,0,1303,-1.674347000000000,-78.64829400000001,01/08/2016
Cotopaxi,6,998,-0.9333330000000000,-78.61666700000001,01/08/2016
El Oro,7,1574,-3.266667000000000,-79.96666700000000,01/08/2016
Esmeraldas,3,845,1.050000000000000,-79.20000000000000,01/08/2016
Galápagos,0,26,-0.7999999999999999,-89.40000000000001,01/08/2016
Guayas,56,11866,-2.183333000000000,-79.88333299999999,01/08/2016
Imbabura,4,1076,0.3626780000000000,-78.13066700000000,01/08/2016
Loja,6,1301,-3.983333000000000,-79.20000000000000,01/08/2016
Los Ríos,15,1991,-1.800000000000000,-79.53333300000000,01/08/2016
Manabí,16,4065,-1.056181000000000,-80.45521700000000,01/08/2016
Morona Santiago,0,258,-2.300000000000000,-78.11666700000001,01/08/2016
Napo,0,183,-0.9890000000000000,-77.81590000000000,01/08/2016
Orellana,1,205,-0.4666670000000000,-76.96666700000000,01/08/2016
Otro,0,3,0,0,01/08/2016
Pastaza,1,168,-1.066667000000000,-78.00111099999999,01/08/2016
Pichincha,32,7023,-0.2186110000000000,-78.50972200000000,01/08/2016
Santa Elena,7,697,-2.226700000000000,-80.85830000000000,01/08/2016
Sto. Domingo Tsáchilas,2,1122,-0.2541670000000000,-79.17194400000000,01/08/2016
Sucumbíos,3,336,0.08472200000000002,-76.88277800000000,01/08/2016
Tungurahua,10,1608,-1.241667000000000,-78.61972200000000,01/08/2016
Zamora Chinchipe,0,110,-4.120000000000000,-78.80000000000000,01/08/2016
Azuay,10,2185,-2.897414000000000,-79.00448100000000,02/08/2016
Bolívar,0,450,-1.605556000000000,-79.00305600000000,02/08/2016
Carchi,3,384,0.8121800000000000,-77.71633000000000,02/08/2016
Cañar,3,605,-2.733333000000000,-78.83333300000000,02/08/2016
Chimborazo,7,1310,-1.674347000000000,-78.64829400000001,02/08/2016
Cotopaxi,9,1007,-0.9333330000000000,-78.61666700000001,02/08/2016
El Oro,5,1579,-3.266667000000000,-79.96666700000000,02/08/2016
Esmeraldas,5,850,1.050000000000000,-79.20000000000000,02/08/2016
Galápagos,0,26,-0.7999999999999999,-89.40000000000001,02/08/2016
Guayas,45,11911,-2.183333000000000,-79.88333299999999,02/08/2016
Imbabura,9,1085,0.3626780000000000,-78.13066700000000,02/08/2016
Loja,8,1309,-3.983333000000000,-79.20000000000000,02/08/2016
Los Ríos,7,1998,-1.800000000000000,-79.53333300000000,02/08/2016
Manabí,14,4079,-1.056181000000000,-80.45521700000000,02/08/2016
Morona Santiago,1,259,-2.300000000000000,-78.11666700000001,02/08/2016
Napo,0,183,-0.9890000000000000,-77.81590000000000,02/08/2016
Orellana,0,205,-0.4666670000000000,-76.96666700000000,02/08/2016
Otro,0,3,0,0,02/08/2016
Pastaza,2,170,-1.066667000000000,-78.00111099999999,02/08/2016
Pichincha,31,7054,-0.2186110000000000,-78.50972200000000,02/08/2016
Santa Elena,1,698,-2.226700000000000,-80.85830000000000,02/08/2016
Sto. Domingo Tsáchilas,4,1126,-0.2541670000000000,-79.17194400000000,02/08/2016
Sucumbíos,0,336,0.08472200000000002,-76.88277800000000,02/08/2016
Tungurahua,6,1614,-1.241667000000000,-78.61972200000000,02/08/2016
Zamora Chinchipe,0,110,-4.120000000000000,-78.80000000000000,02/08/2016
Azuay,11,2196,-2.897414000000000,-79.00448100000000,03/08/2016
Bolívar,2,452,-1.605556000000000,-79.00305600000000,03/08/2016
Carchi,0,384,0.8121800000000000,-77.71633000000000,03/08/2016
Cañar,2,607,-2.733333000000000,-78.83333300000000,03/08/2016
Chimborazo,2,1312,-1.674347000000000,-78.64829400000001,03/08/2016
Cotopaxi,6,1013,-0.9333330000000000,-78.61666700000001,03/08/2016
El Oro,4,1583,-3.266667000000000,-79.96666700000000,03/08/2016
Esmeraldas,6,856,1.050000000000000,-79.20000000000000,03/08/2016
Galápagos,1,27,-0.7999999999999999,-89.40000000000001,03/08/2016
Guayas,53,11964,-2.183333000000000,-79.88333299999999,03/08/2016
Imbabura,4,1089,0.3626780000000000,-78.13066700000000,03/08/2016
Loja,6,1315,-3.983333000000000,-79.20000000000000,03/08/2016
Los Ríos,12,2010,-1.800000000000000,-79.53333300000000,03/08/2016
Manabí,14,4093,-1.056181000000000,-80.45521700000000,03/08/2016
Morona Santiago,2,261,-2.300000000000000,-78.11666700000001,03/08/2016
Napo,0,183,-0.9890000000000000,-77.81590000000000,03/08/2016
Orellana,1,206,-0.4666670000000000,-76.96666700000000,03/08/2016
Otro,0,3,0,0,03/08/2016
Pastaza,0,170,-1.066667000000000,-78.00111099999999,03/08/2016
Pichincha,29,7083,-0.2186110000000000,-78.50972200000000,03/08/2016
Santa Elena,2,700,-2.226700000000000,-80.85830000000000,03/08/2016
Sto. Domingo Tsáchilas,6,1132,-0.2541670000000000,-79.17194400000000,03/08/2016
Sucumbíos,3,339,0.08472200000000002,-76.88277800000000,03/08/2016
Tungurahua,11,1625,-1.241667000000000,-78.61972200000000,03/08/2016
Zamora Chinchipe,0,110,-4.120000000000000,-78.80000000000000,03/08/2016
Azuay,11,2207,-2.897414000000000,-79.00448100000000,04/08/2016
Bolívar,4,456,-1.605556000000000,-79.00305600000000,04/08/2016
Carchi,0,384,0.8121800000000000,-77.71633000000000,04/08/2016
Cañar,2,609,-2.733333000000000,-78.83333300000000,04/08/2016
Chimborazo,7,1319,-1.674347000000000,-78.64829400000001,04/08/2016
Cotopaxi,4,1017,-0.9333330000000000,-78.61666700000001,04/08/2016
El Oro,6,1589,-3.266667000000000,-79.96666700000000,04/08/2016
Esmeraldas,5,861,1.050000000000000,-79.20000000000000,04/08/2016
Galápagos,0,27,-0.7999999999999999,-89.40000000000001,04/08/2016
Guayas,48,12012,-2.183333000000000,-79.88333299999999,04/08/2016
Imbabura,2,1091,0.3626780000000000,-78.13066700000000,04/08/2016
Loja,5,1320,-3.983333000000000,-79.20000000000000,04/08/2016
Los Ríos,11,2021,-1.800000000000000,-79.53333300000000,04/08/2016
Manabí,17,4110,-1.056181000000000,-80.45521700000000,04/08/2016
Morona Santiago,2,263,-2.300000000000000,-78.11666700000001,04/08/2016
Napo,0,183,-0.9890000000000000,-77.81590000000000,04/08/2016
Orellana,1,207,-0.4666670000000000,-76.96666700000000,04/08/2016
Otro,0,3,0,0,04/08/2016
Pastaza,1,171,-1.066667000000000,-78.00111099999999,04/08/2016
Pichincha,29,7112,-0.2186110000000000,-78.50972200000000,04/08/2016
Santa Elena,6,706,-2.226700000000000,-80.85830000000000,04/08/2016
Sto. Domingo Tsáchilas,6,1138,-0.2541670000000000,-79.17194400000000,04/08/2016
Sucumbíos,0,339,0.08472200000000002,-76.88277800000000,04/08/2016
Tungurahua,9,1634,-1.241667000000000,-78.61972200000000,04/08/2016
Zamora Chinchipe,2,112,-4.120000000000000,-78.80000000000000,04/08/2016
Azuay,8,2215,-2.897414000000000,-79.00448100000000,05/08/2016
Bolívar,0,456,-1.605556000000000,-79.00305600000000,05/08/2016
Carchi,1,385,0.8121800000000000,-77.71633000000000,05/08/2016
Cañar,3,612,-2.733333000000000,-78.83333300000000,05/08/2016
Chimborazo,8,1327,-1.674347000000000,-78.64829400000001,05/08/2016
Cotopaxi,6,1023,-0.9333330000000000,-78.61666700000001,05/08/2016
El Oro,3,1592,-3.266667000000000,-79.96666700000000,05/08/2016
Esmeraldas,0,861,1.050000000000000,-79.20000000000000,05/08/2016
Galápagos,0,27,-0.7999999999999999,-89.40000000000001,05/08/2016
Guayas,49,12061,-2.183333000000000,-79.88333299999999,05/08/2016
Imbabura,1,1092,0.3626780000000000,-78.13066700000000,05/08/2016
Loja,2,1322,-3.983333000000000,-79.20000000000000,05/08/2016
Los Ríos,9,2030,-1.800000000000000,-79.53333300000000,05/08/2016
Manabí,13,4123,-1.056181000000000,-80.45521700000000,05/08/2016
Morona Santiago,2,265,-2.300000000000000,-78.11666700000001,05/08/2016
Napo,1,184,-0.9890000000000000,-77.81590000000000,05/08/2016
Orellana,0,207,-0.4666670000000000,-76.96666700000000,05/08/2016
Otro,0,3,0,0,05/08/2016
Pastaza,1,172,-1.066667000000000,-78.00111099999999,05/08/2016
Pichincha,33,7145,-0.2186110000000000,-78.50972200000000,05/08/2016
Santa Elena,5,711,-2.226700000000000,-80.85830000000000,05/08/2016
Sto. Domingo Tsáchilas,5,1143,-0.2541670000000000,-79.17194400000000,05/08/2016
Sucumbíos,1,340,0.08472200000000002,-76.88277800000000,05/08/2016
Tungurahua,8,1642,-1.241667000000000,-78.61972200000000,05/08/2016
Zamora Chinchipe,0,112,-4.120000000000000,-78.80000000000000,05/08/2016
Azuay,9,2224,-2.897414000000000,-79.00448100000000,06/08/2016
Bolívar,1,457,-1.605556000000000,-79.00305600000000,06/08/2016
Carchi,0,385,0.8121800000000000,-77.71633000000000,06/08/2016
Cañar,7,619,-2.733333000000000,-78.83333300000000,06/08/2016
Chimborazo,7,1334,-1.674347000000000,-78.64829400000001,06/08/2016
Cotopaxi,7,1030,-0.9333330000000000,-78.61666700000001,06/08/2016
El Oro,5,1597,-3.266667000000000,-79.96666700000000,06/08/2016
Esmeraldas,7,868,1.050000000000000,-79.20000000000000,06/08/2016
Galápagos,0,27,-0.7999999999999999,-89.40000000000001,06/08/2016
Guayas,50,12111,-2.183333000000000,-79.88333299999999,06/08/2016
Imbabura,9,1101,0.3626780000000000,-78.13066700000000,06/08/2016
Loja,3,1325,-3.983333000000000,-79.20000000000000,06/08/2016
Los Ríos,5,2035,-1.800000000000000,-79.53333300000000,06/08/2016
Manabí,12,4135,-1.056181000000000,-80.45521700000000,06/08/2016
Morona Santiago,4,269,-2.300000000000000,-78.11666700000001,06/08/2016
Napo,0,184,-0.9890000000000000,-77.81590000000000,06/08/2016
Orellana,1,208,-0.4666670000000000,-76.96666700000000,06/08/2016
Otro,0,3,0,0,06/08/2016
Pastaza,1,173,-1.066667000000000,-78.00111099999999,06/08/2016
Pichincha,28,7173,-0.2186110000000000,-78.50972200000000,06/08/2016
Santa Elena,2,713,-2.226700000000000,-80.85830000000000,06/08/2016
Sto. Domingo Tsáchilas,1,1144,-0.2541670000000000,-79.17194400000000,06/08/2016
Sucumbíos,1,341,0.08472200000000002,-76.88277800000000,06/08/2016
Tungurahua,8,1650,-1.241667000000000,-78.61972200000000,06/08/2016
Zamora Chinchipe,0,112,-4.120000000000000,-78.80000000000000,06/08/2016
Azuay,10,2234,-2.897414000000000,-79.00448100000000,07/08/2016
Bolívar,0,457,-1.605556000000000,-79.00305600000000,07/08/2016
Carchi,2,387,0.8121800000000000,-77.71633000000000,07/08/2016
Cañar,2,621,-2.733333000000000,-78.83333300000000,07/08/2016
Chimborazo,9,1343,-1.674347000000000,-78.64829400000001,07/08/2016
Cotopaxi,4,1034,-0.9333330000000000,-78.61666700000001,07/08/2016
El Oro,8,1605,-3.266667000000000,-79.96666700000000,07/08/2016
Esmeraldas,5,873,1.050000000000000,-79.20000000000000,07/08/2016
Galápagos,0,27,-0.7999999999999999,-89.40000000000001,07/08/2016
Guayas,49,12160,-2.183333000000000,-79.88333299999999,07/08/2016
Imbabura,5,1106,0.3626780000000000,-78.13066700000000,07/08/2016
Loja,10,1335,-3.983333000000000,-79.20000000000000,07/08/2016
Los Ríos,9,2044,-1.800000000000000,-79.53333300000000,07/08/2016
Manabí,17,4152,-1.056181000000000,-80.45521700000000,07/08/2016
Morona Santiago,2,271,-2.300000000000000,-78.11666700000001,07/08/2016
Napo,1,185,-0.9890000000000000,-77.81590000000000,07/08/2016
Orellana,3,211,-0.4666670000000000,-76.96666700000000,07/08/2016
Otro,0,3,0,0,07/08/2016
Pastaza,1,174,-1.066667000000000,-78.00111099999999,07/08/2016
Pichincha,41,7214,-0.2186110000000000,-78.50972200000000,07/08/2016
Santa Elena,4,717,-2.226700000000000,-80.85830000000000,07/08/2016
Sto. Domingo Tsáchilas,6,1150,-0.2541670000000000,-79.17194400000000,07/08/2016
Sucumbíos,1,342,0.08472200000000002,-76.88277800000000,07/08/2016
Tungurahua,8,1658,-1.241667000000000,-78.61972200000000,07/08/2016
Zamora Chinchipe,1,113,-4.120000000000000,-78.80000000000000,07/08/2016
Azuay,12,2246,-2.897414000000000,-79.00448100000000,08/08/2016
Bolívar,1,458,-1.605556000000000,-79.00305600000000,08/08/2016
Carchi,3,390,0.8121800000000000,-77.71633000000000,08/08/2016
Cañar,2,623,-2.733333000000000,-78.83333300000000,08/08/2016
Chimborazo,9,1352,-1.674347000000000,-78.64829400000001,08/08/2016
Cotopaxi,3,1037,-0.9333330000000000,-78.61666700000001,08/08/2016
El Oro,4,1609,-3.266667000000000,-79.96666700000000,08/08/2016
Esmeraldas,8,881,1.050000000000000,-79.20000000000000,08/08/2016
Galápagos,0,27,-0.7999999999999999,-89.40000000000001,08/08/2016
Guayas,51,12211,-2.183333000000000,-79.88333299999999,08/08/2016
Imbabura,3,1109,0.3626780000000000,-78.13066700000000,08/08/2016
Loja,2,1337,-3.983333000000000,-79.20000000000000,08/08/2016
Los Ríos,12,2056,-1.800000000000000,-79.53333300000000,08/08/2016
Manabí,18,4170,-1.056181000000000,-80.45521700000000,08/08/2016
Morona Santiago,2,273,-2.300000000000000,-78.11666700000001,08/08/2016
Napo,0,185,-0.9890000000000000,-77.81590000000000,08/08/2016
Orellana,0,211,-0.4666670000000000,-76.96666700000000,08/08/2016
Otro,0,3,0,0,08/08/2016
Pastaza,0,174,-1.066667000000000,-78.00111099999999,08/08/2016
Pichincha,34,7248,-0.2186110000000000,-78.50972200000000,08/08/2016
Santa Elena,4,721,-2.226700000000000,-80.85830000000000,08/08/2016
Sto. Domingo Tsáchilas,4,1154,-0.2541670000000000,-79.17194400000000,08/08/2016
Sucumbíos,0,342,0.08472200000000002,-76.88277800000000,08/08/2016
Tungurahua,9,1667,-1.241667000000000,-78.61972200000000,08/08/2016
Zamora Chinchipe,1,114,-4.120000000000000,-78.80000000000000,08/08/2016
Azuay,9,2255,-2.897414000000000,-79.00448100000000,09/08/2016
Bolívar,0,458,-1.605556000000000,-79.00305600000000,09/08/2016
Carchi,0,390,0.8121800000000000,-77.71633000000000,09/08/2016
Cañar,3,626,-2.733333000000000,-78.83333300000000,09/08/2016
Chimborazo,6,1358,-1.674347000000000,-78.64829400000001,09/08/2016
Cotopaxi,6,1043,-0.9333330000000000,-78.61666700000001,09/08/2016
El Oro,7,1616,-3.266667000000000,-79.96666700000000,09/08/2016
Esmeraldas,5,886,1.050000000000000,-79.20000000000000,09/08/2016
Galápagos,0,27,-0.7999999999999999,-89.40000000000001,09/08/2016
Guayas,58,12269,-2.183333000000000,-79.88333299999999,09/08/2016
Imbabura,9,1118,0.3626780000000000,-78.13066700000000,09/08/2016
Loja,7,1344,-3.983333000000000,-79.20000000000000,09/08/2016
Los Ríos,9,2065,-1.800000000000000,-79.53333300000000,09/08/2016
Manabí,14,4184,-1.056181000000000,-80.45521700000000,09/08/2016
Morona Santiago,1,274,-2.300000000000000,-78.11666700000001,09/08/2016
Napo,1,186,-0.9890000000000000,-77.81590000000000,09/08/2016
Orellana,0,211,-0.4666670000000000,-76.96666700000000,09/08/2016
Otro,0,3,0,0,09/08/2016
Pastaza,0,174,-1.066667000000000,-78.00111099999999,09/08/2016
Pichincha,30,7278,-0.2186110000000000,-78.50972200000000,09/08/2016
Santa Elena,5,726,-2.226700000000000,-80.85830000000000,09/08/2016
Sto. Domingo Tsáchilas,9,1163,-0.2541670000000000,-79.17194400000000,09/08/2016
Sucumbíos,0,342,0.08472200000000002,-76.88277800000000,09/08/2016
