provincia,total,acumuladas,lat,lng,created_at
Pichincha,20,9312,-0.2186110000000000,-78.50972200000000,30/09/2017
Santa Elena,0,1009,-2.226700000000000,-80.85830000000000,30/09/2017
Sto. Domingo Tsáchilas,8,1477,-0.2541670000000000,-79.17194400000000,30/09/2017
Sucumbíos,2,429,0.08472200000000002,-76.88277800000000,30/09/2017
Tungurahua,4,1991,-1.241667000000000,-78.61972200000000,30/09/2017
Zamora Chinchipe,0,183,-4.120000000000000,-78.80000000000000,30/09/2017
Azuay,12,2907,-2.897414000000000,-79.00448100000000,01/10/2017
Bolívar,3,600,-1.605556000000000,-79.00305600000000,01/10/2017
Carchi,2,494,0.8121800000000000,-77.71633000000000,01/10/2017
Cañar,7,817,-2.733333000000000,-78.83333300000000,01/10/2017
Chimborazo,9,1826,-1.674347000000000,-78.64829400000001,01/10/2017
Cotopaxi,5,1253,-0.9333330000000000,-78.61666700000001,01/10/2017
El Oro,11,2175,-3.266667000000000,-79.96666700000000,01/10/2017
Esmeraldas,4,1126,1.050000000000000,-79.20000000000000,01/10/2017
Galápagos,0,39,-0.7999999999999999,-89.40000000000001,01/10/2017
Guayas,53,15737,-2.183333000000000,-79.88333299999999,01/10/2017
Imbabura,5,1548,0.3626780000000000,-78.13066700000000,01/10/2017
Loja,5,1727,-3.983333000000000,-79.20000000000000,01/10/2017
Los Ríos,12,2643,-1.800000000000000,-79.53333300000000,01/10/2017
Manabí,13,4623,-1.056181000000000,-80.45521700000000,01/10/2017
Morona Santiago,1,366,-2.300000000000000,-78.11666700000001,01/10/2017
Napo,1,266,-0.9890000000000000,-77.81590000000000,01/10/2017
Orellana,0,271,-0.4666670000000000,-76.96666700000000,01/10/2017
Otro,0,2,0,0,01/10/2017
Pastaza,2,214,-1.066667000000000,-78.00111099999999,01/10/2017
Pichincha,39,9351,-0.2186110000000000,-78.50972200000000,01/10/2017
Santa Elena,2,1011,-2.226700000000000,-80.85830000000000,01/10/2017
Sto. Domingo Tsáchilas,7,1484,-0.2541670000000000,-79.17194400000000,01/10/2017
Sucumbíos,0,429,0.08472200000000002,-76.88277800000000,01/10/2017
Tungurahua,4,1995,-1.241667000000000,-78.61972200000000,01/10/2017
Zamora Chinchipe,1,184,-4.120000000000000,-78.80000000000000,01/10/2017
Azuay,15,2922,-2.897414000000000,-79.00448100000000,02/10/2017
Bolívar,3,603,-1.605556000000000,-79.00305600000000,02/10/2017
Carchi,2,496,0.8121800000000000,-77.71633000000000,02/10/2017
Cañar,0,817,-2.733333000000000,-78.83333300000000,02/10/2017
Chimborazo,8,1834,-1.674347000000000,-78.64829400000001,02/10/2017
Cotopaxi,2,1255,-0.9333330000000000,-78.61666700000001,02/10/2017
El Oro,5,2180,-3.266667000000000,-79.96666700000000,02/10/2017
Esmeraldas,3,1129,1.050000000000000,-79.20000000000000,02/10/2017
Galápagos,0,39,-0.7999999999999999,-89.40000000000001,02/10/2017
Guayas,61,15798,-2.183333000000000,-79.88333299999999,02/10/2017
Imbabura,3,1551,0.3626780000000000,-78.13066700000000,02/10/2017
Loja,6,1733,-3.983333000000000,-79.20000000000000,02/10/2017
Los Ríos,7,2650,-1.800000000000000,-79.53333300000000,02/10/2017
Manabí,16,4639,-1.056181000000000,-80.45521700000000,02/10/2017
Morona Santiago,4,370,-2.300000000000000,-78.11666700000001,02/10/2017
Napo,4,270,-0.9890000000000000,-77.81590000000000,02/10/2017
Orellana,0,271,-0.4666670000000000,-76.96666700000000,02/10/2017
Otro,0,2,0,0,02/10/2017
Pastaza,2,216,-1.066667000000000,-78.00111099999999,02/10/2017
Pichincha,32,9383,-0.2186110000000000,-78.50972200000000,02/10/2017
Santa Elena,3,1014,-2.226700000000000,-80.85830000000000,02/10/2017
Sto. Domingo Tsáchilas,5,1489,-0.2541670000000000,-79.17194400000000,02/10/2017
Sucumbíos,0,429,0.08472200000000002,-76.88277800000000,02/10/2017
Tungurahua,8,2003,-1.241667000000000,-78.61972200000000,02/10/2017
Zamora Chinchipe,0,184,-4.120000000000000,-78.80000000000000,02/10/2017
Azuay,13,2935,-2.897414000000000,-79.00448100000000,03/10/2017
Bolívar,3,606,-1.605556000000000,-79.00305600000000,03/10/2017
Carchi,1,497,0.8121800000000000,-77.71633000000000,03/10/2017
Cañar,0,817,-2.733333000000000,-78.83333300000000,03/10/2017
Chimborazo,6,1840,-1.674347000000000,-78.64829400000001,03/10/2017
Cotopaxi,1,1256,-0.9333330000000000,-78.61666700000001,03/10/2017
El Oro,7,2187,-3.266667000000000,-79.96666700000000,03/10/2017
Esmeraldas,4,1133,1.050000000000000,-79.20000000000000,03/10/2017
Galápagos,0,39,-0.7999999999999999,-89.40000000000001,03/10/2017
Guayas,50,15848,-2.183333000000000,-79.88333299999999,03/10/2017
Imbabura,4,1555,0.3626780000000000,-78.13066700000000,03/10/2017
Loja,4,1737,-3.983333000000000,-79.20000000000000,03/10/2017
Los Ríos,11,2661,-1.800000000000000,-79.53333300000000,03/10/2017
Manabí,9,4648,-1.056181000000000,-80.45521700000000,03/10/2017
Morona Santiago,1,371,-2.300000000000000,-78.11666700000001,03/10/2017
Napo,1,271,-0.9890000000000000,-77.81590000000000,03/10/2017
Orellana,1,272,-0.4666670000000000,-76.96666700000000,03/10/2017
Otro,0,2,0,0,03/10/2017
Pastaza,0,216,-1.066667000000000,-78.00111099999999,03/10/2017
Pichincha,27,9410,-0.2186110000000000,-78.50972200000000,03/10/2017
Santa Elena,4,1018,-2.226700000000000,-80.85830000000000,03/10/2017
Sto. Domingo Tsáchilas,7,1496,-0.2541670000000000,-79.17194400000000,03/10/2017
Sucumbíos,2,431,0.08472200000000002,-76.88277800000000,03/10/2017
Tungurahua,6,2009,-1.241667000000000,-78.61972200000000,03/10/2017
Zamora Chinchipe,1,185,-4.120000000000000,-78.80000000000000,03/10/2017
Azuay,10,2945,-2.897414000000000,-79.00448100000000,04/10/2017
Bolívar,5,611,-1.605556000000000,-79.00305600000000,04/10/2017
Carchi,1,498,0.8121800000000000,-77.71633000000000,04/10/2017
Cañar,1,818,-2.733333000000000,-78.83333300000000,04/10/2017
Chimborazo,9,1849,-1.674347000000000,-78.64829400000001,04/10/2017
Cotopaxi,1,1257,-0.9333330000000000,-78.61666700000001,04/10/2017
El Oro,11,2198,-3.266667000000000,-79.96666700000000,04/10/2017
Esmeraldas,7,1140,1.050000000000000,-79.20000000000000,04/10/2017
Galápagos,0,39,-0.7999999999999999,-89.40000000000001,04/10/2017
Guayas,69,15917,-2.183333000000000,-79.88333299999999,04/10/2017
Imbabura,7,1562,0.3626780000000000,-78.13066700000000,04/10/2017
Loja,9,1746,-3.983333000000000,-79.20000000000000,04/10/2017
Los Ríos,18,2679,-1.800000000000000,-79.53333300000000,04/10/2017
Manabí,16,4664,-1.056181000000000,-80.45521700000000,04/10/2017
Morona Santiago,2,373,-2.300000000000000,-78.11666700000001,04/10/2017
Napo,1,272,-0.9890000000000000,-77.81590000000000,04/10/2017
Orellana,1,273,-0.4666670000000000,-76.96666700000000,04/10/2017
Otro,0,2,0,0,04/10/2017
Pastaza,0,216,-1.066667000000000,-78.00111099999999,04/10/2017
Pichincha,23,9433,-0.2186110000000000,-78.50972200000000,04/10/2017
Santa Elena,1,1019,-2.226700000000000,-80.85830000000000,04/10/2017
Sto. Domingo Tsáchilas,4,1500,-0.2541670000000000,-79.17194400000000,04/10/2017
Sucumbíos,2,433,0.08472200000000002,-76.88277800000000,04/10/2017
Tungurahua,8,2017,-1.241667000000000,-78.61972200000000,04/10/2017
Zamora Chinchipe,2,187,-4.120000000000000,-78.80000000000000,04/10/2017
Azuay,9,2954,-2.897414000000000,-79.00448100000000,05/10/2017
Bolívar,1,612,-1.605556000000000,-79.00305600000000,05/10/2017
Carchi,4,502,0.8121800000000000,-77.71633000000000,05/10/2017
Cañar,2,820,-2.733333000000000,-78.83333300000000,05/10/2017
Chimborazo,6,1855,-1.674347000000000,-78.64829400000001,05/10/2017
Cotopaxi,1,1258,-0.9333330000000000,-78.61666700000001,05/10/2017
El Oro,16,2214,-3.266667000000000,-79.96666700000000,05/10/2017
Esmeraldas,2,1142,1.050000000000000,-79.20000000000000,05/10/2017
Galápagos,0,39,-0.7999999999999999,-89.40000000000001,05/10/2017
Guayas,53,15970,-2.183333000000000,-79.88333299999999,05/10/2017
Imbabura,6,1568,0.3626780000000000,-78.13066700000000,05/10/2017
Loja,7,1753,-3.983333000000000,-79.20000000000000,05/10/2017
Los Ríos,6,2685,-1.800000000000000,-79.53333300000000,05/10/2017
Manabí,21,4685,-1.056181000000000,-80.45521700000000,05/10/2017
Morona Santiago,0,373,-2.300000000000000,-78.11666700000001,05/10/2017
Napo,1,273,-0.9890000000000000,-77.81590000000000,05/10/2017
Orellana,1,274,-0.4666670000000000,-76.96666700000000,05/10/2017
Otro,0,2,0,0,05/10/2017
Pastaza,2,218,-1.066667000000000,-78.00111099999999,05/10/2017
Pichincha,29,9462,-0.2186110000000000,-78.50972200000000,05/10/2017
Santa Elena,4,1023,-2.226700000000000,-80.85830000000000,05/10/2017
Sto. Domingo Tsáchilas,11,1511,-0.2541670000000000,-79.17194400000000,05/10/2017
Sucumbíos,1,434,0.08472200000000002,-76.88277800000000,05/10/2017
Tungurahua,3,2020,-1.241667000000000,-78.61972200000000,05/10/2017
Zamora Chinchipe,0,187,-4.120000000000000,-78.80000000000000,05/10/2017
Azuay,12,2966,-2.897414000000000,-79.00448100000000,06/10/2017
Bolívar,2,614,-1.605556000000000,-79.00305600000000,06/10/2017
Carchi,1,503,0.8121800000000000,-77.71633000000000,06/10/2017
Cañar,5,825,-2.733333000000000,-78.83333300000000,06/10/2017
Chimborazo,12,1867,-1.674347000000000,-78.64829400000001,06/10/2017
Cotopaxi,1,1259,-0.9333330000000000,-78.61666700000001,06/10/2017
El Oro,10,2224,-3.266667000000000,-79.96666700000000,06/10/2017
Esmeraldas,5,1147,1.050000000000000,-79.20000000000000,06/10/2017
Galápagos,0,39,-0.7999999999999999,-89.40000000000001,06/10/2017
Guayas,55,16025,-2.183333000000000,-79.88333299999999,06/10/2017
Imbabura,3,1571,0.3626780000000000,-78.13066700000000,06/10/2017
Loja,5,1758,-3.983333000000000,-79.20000000000000,06/10/2017
Los Ríos,6,2691,-1.800000000000000,-79.53333300000000,06/10/2017
Manabí,11,4696,-1.056181000000000,-80.45521700000000,06/10/2017
Morona Santiago,2,375,-2.300000000000000,-78.11666700000001,06/10/2017
Napo,1,274,-0.9890000000000000,-77.81590000000000,06/10/2017
Orellana,0,274,-0.4666670000000000,-76.96666700000000,06/10/2017
Otro,0,2,0,0,06/10/2017
Pastaza,1,219,-1.066667000000000,-78.00111099999999,06/10/2017
Pichincha,44,9506,-0.2186110000000000,-78.50972200000000,06/10/2017
Santa Elena,4,1027,-2.226700000000000,-80.85830000000000,06/10/2017
Sto. Domingo Tsáchilas,3,1514,-0.2541670000000000,-79.17194400000000,06/10/2017
Sucumbíos,0,434,0.08472200000000002,-76.88277800000000,06/10/2017
Tungurahua,7,2027,-1.241667000000000,-78.61972200000000,06/10/2017
Zamora Chinchipe,1,188,-4.120000000000000,-78.80000000000000,06/10/2017
Azuay,3,2969,-2.897414000000000,-79.00448100000000,07/10/2017
Bolívar,0,614,-1.605556000000000,-79.00305600000000,07/10/2017
Carchi,4,507,0.8121800000000000,-77.71633000000000,07/10/2017
Cañar,2,827,-2.733333000000000,-78.83333300000000,07/10/2017
Chimborazo,5,1872,-1.674347000000000,-78.64829400000001,07/10/2017
Cotopaxi,4,1263,-0.9333330000000000,-78.61666700000001,07/10/2017
El Oro,9,2233,-3.266667000000000,-79.96666700000000,07/10/2017
Esmeraldas,1,1148,1.050000000000000,-79.20000000000000,07/10/2017
Galápagos,0,39,-0.7999999999999999,-89.40000000000001,07/10/2017
Guayas,54,16079,-2.183333000000000,-79.88333299999999,07/10/2017
Imbabura,7,1578,0.3626780000000000,-78.13066700000000,07/10/2017
Loja,8,1766,-3.983333000000000,-79.20000000000000,07/10/2017
Los Ríos,13,2704,-1.800000000000000,-79.53333300000000,07/10/2017
Manabí,16,4712,-1.056181000000000,-80.45521700000000,07/10/2017
Morona Santiago,1,376,-2.300000000000000,-78.11666700000001,07/10/2017
Napo,2,276,-0.9890000000000000,-77.81590000000000,07/10/2017
Orellana,1,275,-0.4666670000000000,-76.96666700000000,07/10/2017
Otro,0,2,0,0,07/10/2017
Pastaza,0,219,-1.066667000000000,-78.00111099999999,07/10/2017
Pichincha,29,9535,-0.2186110000000000,-78.50972200000000,07/10/2017
Santa Elena,1,1028,-2.226700000000000,-80.85830000000000,07/10/2017
Sto. Domingo Tsáchilas,6,1520,-0.2541670000000000,-79.17194400000000,07/10/2017
Sucumbíos,2,436,0.08472200000000002,-76.88277800000000,07/10/2017
Tungurahua,7,2034,-1.241667000000000,-78.61972200000000,07/10/2017
Zamora Chinchipe,1,189,-4.120000000000000,-78.80000000000000,07/10/2017
Azuay,15,2984,-2.897414000000000,-79.00448100000000,08/10/2017
Bolívar,4,618,-1.605556000000000,-79.00305600000000,08/10/2017
Carchi,3,510,0.8121800000000000,-77.71633000000000,08/10/2017
Cañar,3,830,-2.733333000000000,-78.83333300000000,08/10/2017
Chimborazo,10,1882,-1.674347000000000,-78.64829400000001,08/10/2017
Cotopaxi,2,1265,-0.9333330000000000,-78.61666700000001,08/10/2017
El Oro,8,2241,-3.266667000000000,-79.96666700000000,08/10/2017
Esmeraldas,5,1153,1.050000000000000,-79.20000000000000,08/10/2017
Galápagos,0,39,-0.7999999999999999,-89.40000000000001,08/10/2017
Guayas,48,16127,-2.183333000000000,-79.88333299999999,08/10/2017
Imbabura,2,1580,0.3626780000000000,-78.13066700000000,08/10/2017
Loja,5,1771,-3.983333000000000,-79.20000000000000,08/10/2017
Los Ríos,8,2712,-1.800000000000000,-79.53333300000000,08/10/2017
Manabí,18,4730,-1.056181000000000,-80.45521700000000,08/10/2017
Morona Santiago,0,376,-2.300000000000000,-78.11666700000001,08/10/2017
Napo,3,279,-0.9890000000000000,-77.81590000000000,08/10/2017
Orellana,5,280,-0.4666670000000000,-76.96666700000000,08/10/2017
Otro,0,2,0,0,08/10/2017
Pastaza,2,221,-1.066667000000000,-78.00111099999999,08/10/2017
Pichincha,29,9564,-0.2186110000000000,-78.50972200000000,08/10/2017
Santa Elena,2,1030,-2.226700000000000,-80.85830000000000,08/10/2017
Sto. Domingo Tsáchilas,3,1523,-0.2541670000000000,-79.17194400000000,08/10/2017
Sucumbíos,2,438,0.08472200000000002,-76.88277800000000,08/10/2017
Tungurahua,5,2039,-1.241667000000000,-78.61972200000000,08/10/2017
Zamora Chinchipe,3,192,-4.120000000000000,-78.80000000000000,08/10/2017
Azuay,3,2987,-2.897414000000000,-79.00448100000000,09/10/2017
Bolívar,5,623,-1.605556000000000,-79.00305600000000,09/10/2017
Carchi,2,512,0.8121800000000000,-77.71633000000000,09/10/2017
Cañar,1,831,-2.733333000000000,-78.83333300000000,09/10/2017
Chimborazo,3,1885,-1.674347000000000,-78.64829400000001,09/10/2017
Cotopaxi,1,1266,-0.9333330000000000,-78.61666700000001,09/10/2017
El Oro,5,2246,-3.266667000000000,-79.96666700000000,09/10/2017
Esmeraldas,3,1156,1.050000000000000,-79.20000000000000,09/10/2017
Galápagos,0,39,-0.7999999999999999,-89.40000000000001,09/10/2017
Guayas,45,16172,-2.183333000000000,-79.88333299999999,09/10/2017
Imbabura,5,1585,0.3626780000000000,-78.13066700000000,09/10/2017
Loja,6,1777,-3.983333000000000,-79.20000000000000,09/10/2017
Los Ríos,13,2725,-1.800000000000000,-79.53333300000000,09/10/2017
Manabí,17,4747,-1.056181000000000,-80.45521700000000,09/10/2017
Morona Santiago,0,376,-2.300000000000000,-78.11666700000001,09/10/2017
Napo,1,280,-0.9890000000000000,-77.81590000000000,09/10/2017
Orellana,1,281,-0.4666670000000000,-76.96666700000000,09/10/2017
Otro,0,2,0,0,09/10/2017
Pastaza,0,221,-1.066667000000000,-78.00111099999999,09/10/2017
Pichincha,31,9595,-0.2186110000000000,-78.50972200000000,09/10/2017
Santa Elena,7,1037,-2.226700000000000,-80.85830000000000,09/10/2017
Sto. Domingo Tsáchilas,3,1526,-0.2541670000000000,-79.17194400000000,09/10/2017
Sucumbíos,3,441,0.08472200000000002,-76.88277800000000,09/10/2017
Tungurahua,10,2049,-1.241667000000000,-78.61972200000000,09/10/2017
Zamora Chinchipe,1,193,-4.120000000000000,-78.80000000000000,09/10/2017
Azuay,6,2993,-2.897414000000000,-79.00448100000000,10/10/2017
Bolívar,4,627,-1.605556000000000,-79.00305600000000,10/10/2017
Carchi,2,514,0.8121800000000000,-77.71633000000000,10/10/2017
Cañar,4,835,-2.733333000000000,-78.83333300000000,10/10/2017
Chimborazo,9,1894,-1.674347000000000,-78.64829400000001,10/10/2017
Cotopaxi,3,1269,-0.9333330000000000,-78.61666700000001,10/10/2017
El Oro,10,2256,-3.266667000000000,-79.96666700000000,10/10/2017
Esmeraldas,3,1159,1.050000000000000,-79.20000000000000,10/10/2017
Galápagos,1,40,-0.7999999999999999,-89.40000000000001,10/10/2017
Guayas,46,16218,-2.183333000000000,-79.88333299999999,10/10/2017
Imbabura,3,1588,0.3626780000000000,-78.13066700000000,10/10/2017
Loja,3,1780,-3.983333000000000,-79.20000000000000,10/10/2017
Los Ríos,15,2740,-1.800000000000000,-79.53333300000000,10/10/2017
Manabí,21,4768,-1.056181000000000,-80.45521700000000,10/10/2017
Morona Santiago,0,376,-2.300000000000000,-78.11666700000001,10/10/2017
Napo,0,280,-0.9890000000000000,-77.81590000000000,10/10/2017
Orellana,0,281,-0.4666670000000000,-76.96666700000000,10/10/2017
Otro,0,2,0,0,10/10/2017
Pastaza,0,221,-1.066667000000000,-78.00111099999999,10/10/2017
Pichincha,32,9627,-0.2186110000000000,-78.50972200000000,10/10/2017
Santa Elena,6,1043,-2.226700000000000,-80.85830000000000,10/10/2017
Sto. Domingo Tsáchilas,3,1529,-0.2541670000000000,-79.17194400000000,10/10/2017
Sucumbíos,3,444,0.08472200000000002,-76.88277800000000,10/10/2017
Tungurahua,7,2056,-1.241667000000000,-78.61972200000000,10/10/2017
Zamora Chinchipe,0,193,-4.120000000000000,-78.80000000000000,10/10/2017
Azuay,13,3006,-2.897414000000000,-79.00448100000000,11/10/2017
Bolívar,2,629,-1.605556000000000,-79.00305600000000,11/10/2017
Carchi,3,517,0.8121800000000000,-77.71633000000000,11/10/2017
Cañar,2,837,-2.733333000000000,-78.83333300000000,11/10/2017
Chimborazo,12,1906,-1.674347000000000,-78.64829400000001,11/10/2017
Cotopaxi,2,1271,-0.9333330000000000,-78.61666700000001,11/10/2017
El Oro,6,2262,-3.266667000000000,-79.96666700000000,11/10/2017
Esmeraldas,6,1165,1.050000000000000,-79.20000000000000,11/10/2017
Galápagos,1,41,-0.7999999999999999,-89.40000000000001,11/10/2017
Guayas,52,16270,-2.183333000000000,-79.88333299999999,11/10/2017
Imbabura,4,1592,0.3626780000000000,-78.13066700000000,11/10/2017
Loja,6,1786,-3.983333000000000,-79.20000000000000,11/10/2017
Los Ríos,11,2751,-1.800000000000000,-79.53333300000000,11/10/2017
Manabí,18,4786,-1.056181000000000,-80.45521700000000,11/10/2017
Morona Santiago,0,376,-2.300000000000000,-78.11666700000001,11/10/2017
Napo,1,281,-0.9890000000000000,-77.81590000000000,11/10/2017
Orellana,2,283,-0.4666670000000000,-76.96666700000000,11/10/2017
Otro,0,2,0,0,11/10/2017
Pastaza,0,221,-1.066667000000000,-78.00111099999999,11/10/2017
Pichincha,33,9660,-0.2186110000000000,-78.50972200000000,11/10/2017
Santa Elena,4,1047,-2.226700000000000,-80.85830000000000,11/10/2017
Sto. Domingo Tsáchilas,5,1534,-0.2541670000000000,-79.17194400000000,11/10/2017
Sucumbíos,3,447,0.08472200000000002,-76.88277800000000,11/10/2017
Tungurahua,3,2059,-1.241667000000000,-78.61972200000000,11/10/2017
Zamora Chinchipe,1,194,-4.120000000000000,-78.80000000000000,11/10/2017
Azuay,7,3013,-2.897414000000000,-79.00448100000000,12/10/2017
Bolívar,2,631,-1.605556000000000,-79.00305600000000,12/10/2017
Carchi,0,517,0.8121800000000000,-77.71633000000000,12/10/2017
Cañar,3,840,-2.733333000000000,-78.83333300000000,12/10/2017
Chimborazo,8,1914,-1.674347000000000,-78.64829400000001,12/10/2017
Cotopaxi,3,1274,-0.9333330000000000,-78.61666700000001,12/10/2017
El Oro,6,2268,-3.266667000000000,-79.96666700000000,12/10/2017
Esmeraldas,6,1171,1.050000000000000,-79.20000000000000,12/10/2017
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,12/10/2017
Guayas,58,16328,-2.183333000000000,-79.88333299999999,12/10/2017
Imbabura,4,1596,0.3626780000000000,-78.13066700000000,12/10/2017
Loja,7,1793,-3.983333000000000,-79.20000000000000,12/10/2017
Los Ríos,8,2759,-1.800000000000000,-79.53333300000000,12/10/2017
Manabí,15,4801,-1.056181000000000,-80.45521700000000,12/10/2017
Morona Santiago,2,378,-2.300000000000000,-78.11666700000001,12/10/2017
Napo,2,283,-0.9890000000000000,-77.81590000000000,12/10/2017
Orellana,1,284,-0.4666670000000000,-76.96666700000000,12/10/2017
Otro,0,2,0,0,12/10/2017
Pastaza,0,221,-1.066667000000000,-78.00111099999999,12/10/2017
Pichincha,38,9698,-0.2186110000000000,-78.50972200000000,12/10/2017
Santa Elena,2,1049,-2.226700000000000,-80.85830000000000,12/10/2017
Sto. Domingo Tsáchilas,6,1540,-0.2541670000000000,-79.17194400000000,12/10/2017
Sucumbíos,1,448,0.08472200000000002,-76.88277800000000,12/10/2017
Tungurahua,2,2061,-1.241667000000000,-78.61972200000000,12/10/2017
Zamora Chinchipe,1,195,-4.120000000000000,-78.80000000000000,12/10/2017
Azuay,11,3024,-2.897414000000000,-79.00448100000000,13/10/2017
Bolívar,1,632,-1.605556000000000,-79.00305600000000,13/10/2017
Carchi,1,518,0.8121800000000000,-77.71633000000000,13/10/2017
Cañar,6,846,-2.733333000000000,-78.83333300000000,13/10/2017
Chimborazo,3,1917,-1.674347000000000,-78.64829400000001,13/10/2017
Cotopaxi,1,1275,-0.9333330000000000,-78.61666700000001,13/10/2017
El Oro,8,2276,-3.266667000000000,-79.96666700000000,13/10/2017
Esmeraldas,7,1178,1.050000000000000,-79.20000000000000,13/10/2017
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,13/10/2017
Guayas,46,16374,-2.183333000000000,-79.88333299999999,13/10/2017
Imbabura,4,1600,0.3626780000000000,-78.13066700000000,13/10/2017
Loja,4,1797,-3.983333000000000,-79.20000000000000,13/10/2017
Los Ríos,9,2768,-1.800000000000000,-79.53333300000000,13/10/2017
Manabí,13,4814,-1.056181000000000,-80.45521700000000,13/10/2017
Morona Santiago,1,379,-2.300000000000000,-78.11666700000001,13/10/2017
Napo,0,283,-0.9890000000000000,-77.81590000000000,13/10/2017
Orellana,1,285,-0.4666670000000000,-76.96666700000000,13/10/2017
Otro,0,2,0,0,13/10/2017
Pastaza,1,222,-1.066667000000000,-78.00111099999999,13/10/2017
Pichincha,28,9726,-0.2186110000000000,-78.50972200000000,13/10/2017
Santa Elena,1,1050,-2.226700000000000,-80.85830000000000,13/10/2017
Sto. Domingo Tsáchilas,5,1545,-0.2541670000000000,-79.17194400000000,13/10/2017
Sucumbíos,3,451,0.08472200000000002,-76.88277800000000,13/10/2017
Tungurahua,3,2064,-1.241667000000000,-78.61972200000000,13/10/2017
Zamora Chinchipe,0,195,-4.120000000000000,-78.80000000000000,13/10/2017
Azuay,13,3037,-2.897414000000000,-79.00448100000000,14/10/2017
Bolívar,1,633,-1.605556000000000,-79.00305600000000,14/10/2017
Carchi,1,519,0.8121800000000000,-77.71633000000000,14/10/2017
Cañar,3,849,-2.733333000000000,-78.83333300000000,14/10/2017
Chimborazo,6,1923,-1.674347000000000,-78.64829400000001,14/10/2017
Cotopaxi,2,1277,-0.9333330000000000,-78.61666700000001,14/10/2017
El Oro,7,2283,-3.266667000000000,-79.96666700000000,14/10/2017
Esmeraldas,3,1181,1.050000000000000,-79.20000000000000,14/10/2017
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,14/10/2017
Guayas,53,16427,-2.183333000000000,-79.88333299999999,14/10/2017
Imbabura,5,1605,0.3626780000000000,-78.13066700000000,14/10/2017
Loja,7,1804,-3.983333000000000,-79.20000000000000,14/10/2017
Los Ríos,9,2777,-1.800000000000000,-79.53333300000000,14/10/2017
Manabí,10,4824,-1.056181000000000,-80.45521700000000,14/10/2017
Morona Santiago,0,379,-2.300000000000000,-78.11666700000001,14/10/2017
Napo,0,283,-0.9890000000000000,-77.81590000000000,14/10/2017
Orellana,0,285,-0.4666670000000000,-76.96666700000000,14/10/2017
Otro,0,2,0,0,14/10/2017
Pastaza,0,222,-1.066667000000000,-78.00111099999999,14/10/2017
Pichincha,29,9755,-0.2186110000000000,-78.50972200000000,14/10/2017
Santa Elena,4,1054,-2.226700000000000,-80.85830000000000,14/10/2017
Sto. Domingo Tsáchilas,2,1547,-0.2541670000000000,-79.17194400000000,14/10/2017
Sucumbíos,1,452,0.08472200000000002,-76.88277800000000,14/10/2017
Tungurahua,4,2068,-1.241667000000000,-78.61972200000000,14/10/2017
Zamora Chinchipe,0,195,-4.120000000000000,-78.80000000000000,14/10/2017
Azuay,10,3047,-2.897414000000000,-79.00448100000000,15/10/2017
Bolívar,3,636,-1.605556000000000,-79.00305600000000,15/10/2017
Carchi,2,521,0.8121800000000000,-77.71633000000000,15/10/2017
Cañar,3,852,-2.733333000000000,-78.83333300000000,15/10/2017
Chimborazo,9,1932,-1.674347000000000,-78.64829400000001,15/10/2017
Cotopaxi,0,1277,-0.9333330000000000,-78.61666700000001,15/10/2017
El Oro,3,2286,-3.266667000000000,-79.96666700000000,15/10/2017
Esmeraldas,2,1183,1.050000000000000,-79.20000000000000,15/10/2017
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,15/10/2017
Guayas,51,16478,-2.183333000000000,-79.88333299999999,15/10/2017
Imbabura,6,1611,0.3626780000000000,-78.13066700000000,15/10/2017
Loja,9,1813,-3.983333000000000,-79.20000000000000,15/10/2017
Los Ríos,8,2785,-1.800000000000000,-79.53333300000000,15/10/2017
Manabí,9,4833,-1.056181000000000,-80.45521700000000,15/10/2017
Morona Santiago,2,381,-2.300000000000000,-78.11666700000001,15/10/2017
Napo,0,283,-0.9890000000000000,-77.81590000000000,15/10/2017
Orellana,1,286,-0.4666670000000000,-76.96666700000000,15/10/2017
Otro,0,2,0,0,15/10/2017
Pastaza,0,222,-1.066667000000000,-78.00111099999999,15/10/2017
Pichincha,40,9795,-0.2186110000000000,-78.50972200000000,15/10/2017
Santa Elena,1,1055,-2.226700000000000,-80.85830000000000,15/10/2017
Sto. Domingo Tsáchilas,9,1556,-0.2541670000000000,-79.17194400000000,15/10/2017
Sucumbíos,0,452,0.08472200000000002,-76.88277800000000,15/10/2017
Tungurahua,8,2076,-1.241667000000000,-78.61972200000000,15/10/2017
Zamora Chinchipe,1,196,-4.120000000000000,-78.80000000000000,15/10/2017
Azuay,12,3059,-2.897414000000000,-79.00448100000000,16/10/2017
Bolívar,5,641,-1.605556000000000,-79.00305600000000,16/10/2017
Carchi,2,523,0.8121800000000000,-77.71633000000000,16/10/2017
Cañar,2,854,-2.733333000000000,-78.83333300000000,16/10/2017
Chimborazo,8,1940,-1.674347000000000,-78.64829400000001,16/10/2017
Cotopaxi,3,1280,-0.9333330000000000,-78.61666700000001,16/10/2017
El Oro,10,2296,-3.266667000000000,-79.96666700000000,16/10/2017
Esmeraldas,3,1186,1.050000000000000,-79.20000000000000,16/10/2017
Galápagos,0,41,-0.7999999999999999,-89.40000000000001,16/10/2017
