inec_provincia_id,provincia,provincia_poblacion,inec_canton_id,canton,canton_poblacion,total,nuevas,lat,lng,semana
17,Pichincha,3228233,1701,Quito,2781641,,0,-0.2186110000000000,-78.50972200000000,1
24,Santa Elena,401178,2401,Santa Elena,188821,,38,-2.226700000000000,-80.85830000000000,1
24,Santa Elena,401178,2401,Santa Elena,188821,,25,-2.226700000000000,-80.85830000000000,1
24,Santa Elena,401178,2401,Santa Elena,188821,,20,-2.226700000000000,-80.85830000000000,1
23,Sto. Domingo Tsáchilas,511151,2301,Santo Domingo,458580,,27,-0.2541670000000000,-79.17194400000000,1
23,Sto. Domingo Tsáchilas,511151,2301,Santo Domingo,458580,,118,-0.2541670000000000,-79.17194400000000,1
21,Sucumbíos,230503,2101,Lago Agrio,119594,,0,0.08472200000000002,-76.88277800000000,1
21,Sucumbíos,230503,2101,Lago Agrio,119594,,1,0.08472200000000002,-76.88277800000000,1
21,Sucumbíos,230503,2101,Lago Agrio,119594,,2,0.08472200000000002,-76.88277800000000,1
21,Sucumbíos,230503,2101,Lago Agrio,119594,,10,0.08472200000000002,-76.88277800000000,1
21,Sucumbíos,230503,2101,Lago Agrio,119594,,0,0.08472200000000002,-76.88277800000000,1
21,Sucumbíos,230503,2101,Lago Agrio,119594,,13,0.08472200000000002,-76.88277800000000,1
21,Sucumbíos,230503,2101,Lago Agrio,119594,,2,0.08472200000000002,-76.88277800000000,1
18,Tungurahua,590600,1801,Ambato,387309,,212,-1.241667000000000,-78.61972200000000,1
18,Tungurahua,590600,1801,Ambato,387309,,17,-1.241667000000000,-78.61972200000000,1
18,Tungurahua,590600,1801,Ambato,387309,,1,-1.241667000000000,-78.61972200000000,1
18,Tungurahua,590600,1801,Ambato,387309,,1,-1.241667000000000,-78.61972200000000,1
18,Tungurahua,590600,1801,Ambato,387309,,2,-1.241667000000000,-78.61972200000000,1
18,Tungurahua,590600,1801,Ambato,387309,,43,-1.241667000000000,-78.61972200000000,1
18,Tungurahua,590600,1801,Ambato,387309,,14,-1.241667000000000,-78.61972200000000,1
18,Tungurahua,590600,1801,Ambato,387309,,4,-1.241667000000000,-78.61972200000000,1
18,Tungurahua,590600,1801,Ambato,387309,,4,-1.241667000000000,-78.61972200000000,1
19,Zamora Chinchipe,120416,1901,Zamora,32761,,1,-4.120000000000000,-78.80000000000000,1
19,Zamora Chinchipe,120416,1901,Zamora,32761,,0,-4.120000000000000,-78.80000000000000,1
19,Zamora Chinchipe,120416,1901,Zamora,32761,,3,-4.120000000000000,-78.80000000000000,1
19,Zamora Chinchipe,120416,1901,Zamora,32761,,1,-4.120000000000000,-78.80000000000000,1
19,Zamora Chinchipe,120416,1901,Zamora,32761,,1,-4.120000000000000,-78.80000000000000,1
19,Zamora Chinchipe,120416,1901,Zamora,32761,,0,-4.120000000000000,-78.80000000000000,1
19,Zamora Chinchipe,120416,1901,Zamora,32761,,0,-4.120000000000000,-78.80000000000000,1
19,Zamora Chinchipe,120416,1901,Zamora,32761,,5,-4.120000000000000,-78.80000000000000,1
19,Zamora Chinchipe,120416,1901,Zamora,32761,,5,-4.120000000000000,-78.80000000000000,1
01,Azuay,881394,0101,Cuenca,636996,,8,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,5,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,432,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,3,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,7,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,0,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,18,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,8,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,3,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,19,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,4,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,5,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,36,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,14,-2.897414000000000,-79.00448100000000,2
01,Azuay,881394,0101,Cuenca,636996,,11,-2.897414000000000,-79.00448100000000,2
02,Bolívar,209933,0201,Guaranda,108763,,17,-1.605556000000000,-79.00305600000000,2
02,Bolívar,209933,0201,Guaranda,108763,,17,-1.605556000000000,-79.00305600000000,2
02,Bolívar,209933,0201,Guaranda,108763,,7,-1.605556000000000,-79.00305600000000,2
02,Bolívar,209933,0201,Guaranda,108763,,10,-1.605556000000000,-79.00305600000000,2
02,Bolívar,209933,0201,Guaranda,108763,,21,-1.605556000000000,-79.00305600000000,2
02,Bolívar,209933,0201,Guaranda,108763,,1,-1.605556000000000,-79.00305600000000,2
02,Bolívar,209933,0201,Guaranda,108763,,26,-1.605556000000000,-79.00305600000000,2
04,Carchi,186869,0401,Tulcán,102395,,11,0.8121800000000000,-77.71633000000000,2
04,Carchi,186869,0401,Tulcán,102395,,23,0.8121800000000000,-77.71633000000000,2
04,Carchi,186869,0401,Tulcán,102395,,51,0.8121800000000000,-77.71633000000000,2
04,Carchi,186869,0401,Tulcán,102395,,61,0.8121800000000000,-77.71633000000000,2
04,Carchi,186869,0401,Tulcán,102395,,15,0.8121800000000000,-77.71633000000000,2
04,Carchi,186869,0401,Tulcán,102395,,154,0.8121800000000000,-77.71633000000000,2
03,Cañar,281396,0301,Azogues,86276,,96,-2.733333000000000,-78.83333300000000,2
03,Cañar,281396,0301,Azogues,86276,,8,-2.733333000000000,-78.83333300000000,2
03,Cañar,281396,0301,Azogues,86276,,30,-2.733333000000000,-78.83333300000000,2
03,Cañar,281396,0301,Azogues,86276,,8,-2.733333000000000,-78.83333300000000,2
03,Cañar,281396,0301,Azogues,86276,,4,-2.733333000000000,-78.83333300000000,2
03,Cañar,281396,0301,Azogues,86276,,14,-2.733333000000000,-78.83333300000000,2
03,Cañar,281396,0301,Azogues,86276,,0,-2.733333000000000,-78.83333300000000,2
06,Chimborazo,524004,0601,Riobamba,264048,,54,-1.674347000000000,-78.64829400000001,2
06,Chimborazo,524004,0601,Riobamba,264048,,4,-1.674347000000000,-78.64829400000001,2
06,Chimborazo,524004,0601,Riobamba,264048,,20,-1.674347000000000,-78.64829400000001,2
06,Chimborazo,524004,0601,Riobamba,264048,,14,-1.674347000000000,-78.64829400000001,2
06,Chimborazo,524004,0601,Riobamba,264048,,18,-1.674347000000000,-78.64829400000001,2
06,Chimborazo,524004,0601,Riobamba,264048,,9,-1.674347000000000,-78.64829400000001,2
06,Chimborazo,524004,0601,Riobamba,264048,,10,-1.674347000000000,-78.64829400000001,2
06,Chimborazo,524004,0601,Riobamba,264048,,3,-1.674347000000000,-78.64829400000001,2
06,Chimborazo,524004,0601,Riobamba,264048,,1,-1.674347000000000,-78.64829400000001,2
06,Chimborazo,524004,0601,Riobamba,264048,,177,-1.674347000000000,-78.64829400000001,2
05,Cotopaxi,488716,0501,Latacunga,205624,,36,-0.9333330000000000,-78.61666700000001,2
05,Cotopaxi,488716,0501,Latacunga,205624,,185,-0.9333330000000000,-78.61666700000001,2
05,Cotopaxi,488716,0501,Latacunga,205624,,17,-0.9333330000000000,-78.61666700000001,2
05,Cotopaxi,488716,0501,Latacunga,205624,,44,-0.9333330000000000,-78.61666700000001,2
05,Cotopaxi,488716,0501,Latacunga,205624,,110,-0.9333330000000000,-78.61666700000001,2
05,Cotopaxi,488716,0501,Latacunga,205624,,15,-0.9333330000000000,-78.61666700000001,2
05,Cotopaxi,488716,0501,Latacunga,205624,,61,-0.9333330000000000,-78.61666700000001,2
07,El Oro,715751,0701,Machala,289141,,7,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,25,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,2,-3.266667000000000,-79.96666700000000,2
07,El Oro,715751,0701,Machala,289141,,0,-3.266667000000000,-79.96666700000000,2
