muestras,muestras_pcr,positivas_total,positivas_probables,muestras_pcr_nuevas,pruebas_rezagadas,muertes_confirmadas,muertes_probables,muertes,muertes_nuevas,positivas,positivas_pcr,positivas_pcr_nuevas,positivas_pcr_mujer,positivas_pcr_hombre,positivas_pcr_hombre_edades_meses,positivas_pcr_hombre_edades_0a4,positivas_pcr_hombre_edades_5a9,positivas_pcr_hombre_edades_10a14,positivas_pcr_hombre_edades_15a19,positivas_pcr_hombre_edades_20a49,positivas_pcr_hombre_edades_50a64,positivas_pcr_hombre_edades_65an,positivas_pcr_mujer_edades_meses,positivas_pcr_mujer_edades_0a4,positivas_pcr_mujer_edades_5a9,positivas_pcr_mujer_edades_10a14,positivas_pcr_mujer_edades_15a19,positivas_pcr_mujer_edades_20a49,positivas_pcr_mujer_edades_50a64,positivas_pcr_mujer_edades_65an,positivas_rapidas,negativas,negativas_pcr,negativas_pcr_nuevas,negativas_rapidas,hospitalizadas_altas,hospitalizadas_estables,hospitalizadas_pronostico_reservadas,msp_hospitalizacion_camas_porcentaje_ocupadas,msp_hospitalizacion_lista_espera,msp_hospitalizacion_camas_asignadas,msp_hospitalizacion_camas_ocupadas,msp_cuidado_intermedio_camas_porcentaje_ocupadas,msp_cuidado_intermedio_lista_espera,msp_cuidado_intermedio_camas_asignadas,msp_cuidado_intermedio_camas_ocupadas,msp_uci_camas_porcentaje_ocupadas,msp_uci_lista_espera,msp_uci_camas_asignadas,msp_uci_camas_ocupadas,rpis_hospitalizacion_camas_porcentaje_ocupadas,rpis_hospitalizacion_lista_espera,rpis_hospitalizacion_camas_asignadas,rpis_hospitalizacion_camas_ocupadas,rpis_cuidado_intermedio_camas_porcentaje_ocupadas,rpis_cuidado_intermedio_lista_espera,rpis_cuidado_intermedio_camas_asignadas,rpis_cuidado_intermedio_camas_ocupadas,rpis_uci_camas_porcentaje_ocupadas,rpis_uci_lista_espera,rpis_uci_camas_asignadas,rpis_uci_camas_ocupadas,rpc_hospitalizacion_camas_porcentaje_ocupadas,rpc_hospitalizacion_lista_espera,rpc_hospitalizacion_camas_asignadas,rpc_hospitalizacion_camas_ocupadas,rpc_cuidado_intermedio_camas_porcentaje_ocupadas,rpc_cuidado_intermedio_lista_espera,rpc_cuidado_intermedio_camas_asignadas,rpc_cuidado_intermedio_camas_ocupadas,rpc_uci_camas_porcentaje_ocupadas,rpc_uci_lista_espera,rpc_uci_camas_asignadas,rpc_uci_camas_ocupadas,created_at
1418337,1397765,0,0,2974,53312,14764,5429,20193,13,427807,418851,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,937218,925602,2950,11616,44052,1145,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/05/2021
1419120,1398548,0,0,783,53049,14773,5437,20210,17,428154,419198,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,937917,926301,699,11616,44116,1136,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/05/2021
1420903,1400331,0,0,1783,52422,14790,5437,20227,17,429123,420167,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,939358,927742,1441,11616,44181,1119,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/05/2021
1425313,1404741,0,0,4410,52575,14866,5446,20312,85,430187,421231,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,942551,930935,3193,11616,44370,999,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/05/2021
1429473,1408901,0,0,4160,53164,14909,5448,20357,45,431285,422329,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,945024,933408,2473,11616,44599,986,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/05/2021
1433553,1412981,0,0,4080,53920,14953,5455,20408,51,432121,423165,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,947512,935896,2488,11616,44679,998,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/05/2021
1439213,1418641,0,0,5660,53624,15024,5461,20485,77,433697,424741,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,951892,940276,4380,11616,44740,957,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/05/2021
1442017,1421445,0,0,2804,52766,15070,5475,20545,60,434797,425841,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,954454,942838,2562,11616,44815,958,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/05/2021
1443325,1422753,0,0,1308,52991,15091,5481,20572,27,434993,426037,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,955341,943725,887,11616,44893,962,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/05/2021
1447211,1426639,0,0,3886,52709,15137,5483,20620,48,436646,427690,1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,957856,946240,2515,11616,44954,938,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/06/2021
1451963,1431391,0,0,4752,52818,15193,5488,20681,61,437821,428865,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,961324,949708,3468,11616,45367,902,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/06/2021
1456340,1435768,0,0,4377,53264,15213,5493,20706,25,438773,429817,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,964303,952687,2979,11616,45522,900,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2021
1460104,1439532,0,0,3764,53163,15254,5501,20755,49,439695,430739,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,967246,955630,2943,11616,45586,854,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/06/2021
1463150,1442578,0,0,3046,53636,15268,5505,20773,18,440385,431429,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,969129,957513,1883,11616,45657,858,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/06/2021
1466349,1445777,0,0,3199,53143,15289,5520,20809,36,441309,432353,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,971897,960281,2768,11616,45832,833,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/06/2021
1467613,1447041,0,0,1264,52327,15293,5521,20814,5,441695,432739,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,973591,961975,1694,11616,45895,808,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/06/2021
1469296,1448724,0,0,1683,52625,15303,5528,20831,17,441941,432985,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,974730,963114,1139,11616,45938,806,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/06/2021
1473013,1452441,0,0,3717,52901,15361,5542,20903,72,442826,433870,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,977286,965670,2556,11616,46072,803,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/06/2021
1479400,1458828,0,0,6387,52973,15390,5559,20949,46,444979,436023,2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,981448,969832,4162,11616,46153,805,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/06/2021
1483706,1463134,0,0,4306,53253,15436,5561,20997,48,446077,437121,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,984376,972760,2928,11616,46523,785,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/06/2021
1487838,1467266,0,0,4132,53250,15455,5563,21018,21,447064,438108,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,987524,975908,3148,11616,46598,793,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/06/2021
1490925,1470353,0,0,3087,52428,15483,5565,21048,30,447890,438934,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,990607,978991,3083,11616,46727,767,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/06/2021
1491612,1471040,0,0,687,52094,15484,5567,21051,3,448095,439139,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,991423,979807,816,11616,46787,764,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/06/2021
1493224,1472652,0,0,1612,52454,15490,5571,21061,10,448330,439374,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,992440,980824,1017,11616,46864,741,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/06/2021
1498617,1478045,0,0,5393,51880,15575,5578,21153,92,450136,441180,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,996601,984985,4161,11616,47005,700,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/06/2021
1503824,1483252,0,0,5207,52521,15593,5582,21175,22,451297,442341,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1000006,988390,3405,11616,47065,698,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/06/2021
1511079,1490507,0,0,7255,52905,15650,5584,21234,59,453351,444395,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1004823,993207,4817,11616,47266,687,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/06/2021
1516912,1496340,0,0,5833,53486,15695,5589,21284,50,454542,445586,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1008884,997268,4061,11616,47334,685,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/06/2021
1519567,1498995,0,0,2655,52887,15703,5590,21293,9,455397,446441,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1011283,999667,2399,11616,47474,652,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/06/2021
1520900,1500328,0,0,1333,53115,15713,5591,21304,11,455589,446633,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1012196,1000580,913,11616,47522,689,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/06/2021
1524133,1503561,0,0,3233,53628,15722,5593,21315,11,456132,447176,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1014373,1002757,2177,11616,47644,648,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/06/2021
1531936,1511364,0,0,7803,53334,15769,5598,21367,52,458063,449107,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1020539,1008923,6166,11616,47679,648,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/06/2021
1533320,1512748,0,0,1384,53546,15778,5599,21377,10,458439,449483,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1021335,1009719,796,11616,47794,659,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/06/2021
1541671,1521099,0,0,8351,53572,15827,5606,21433,56,461190,452234,2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1026909,1015293,5574,11616,47850,668,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/06/2021
1546253,1525681,0,0,4582,53500,15860,5625,21485,52,462318,453362,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1030435,1018819,3526,11616,48263,678,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/06/2021
1550915,1530343,0,0,4662,53656,15874,5649,21523,38,463292,454336,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1033967,1022351,3532,11616,48341,678,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/06/2021
1554210,1533638,0,0,3295,53244,15874,5649,21523,0,464699,455743,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1036267,1024651,2300,11616,48402,677,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/06/2021
1560694,1540122,0,0,6484,53219,15887,5658,21545,22,466445,457489,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1041030,1029414,4763,11616,48442,651,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/06/2021
1566098,1545526,0,0,5404,54073,15900,5660,21560,15,467460,458504,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1044565,1032949,3535,11616,48804,620,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/06/2021
1570794,1550222,0,0,4696,54134,15933,5672,21605,45,468494,459538,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1048166,1036550,3601,11616,48845,636,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/07/2021
1576212,1555640,0,0,5418,53800,15946,5677,21623,18,470113,461157,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1052299,1040683,4133,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/07/2021
1579799,1559227,0,0,3587,53413,15980,5680,21660,37,471098,462142,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1055288,1043672,2989,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2021
1579799,1559227,0,0,0,53413,15980,5680,21660,0,471098,462142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1055288,1043672,0,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2021
1581552,1560980,0,0,1753,53222,16009,5686,21695,35,471605,462649,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1056725,1045109,1437,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/07/2021
1585731,1565159,0,0,4179,53124,16020,5688,21708,13,472907,463951,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1059700,1048084,2975,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06/07/2021
1590675,1570103,0,0,4944,53603,16033,5695,21728,20,473985,465029,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1063087,1051471,3387,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07/07/2021
1595143,1574571,0,0,4468,54211,16071,5697,21768,40,474834,465878,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1066098,1054482,3011,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08/07/2021
1600030,1579458,0,0,4887,54613,16103,5700,21803,35,476029,467073,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1069388,1057772,3290,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/07/2021
1602215,1581643,0,0,2185,54039,16111,5703,21814,11,476932,467976,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1071244,1059628,1856,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/07/2021
1603391,1582819,0,0,1176,53764,16127,5703,21830,16,477302,468346,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1072325,1060709,1081,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/07/2021
1603736,1583164,0,0,345,53862,16127,5703,21830,0,477370,468414,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1072504,1060888,179,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/07/2021
1607309,1586737,0,0,3573,52300,16129,5703,21832,2,479838,470882,2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1075171,1063555,2667,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13/07/2021
1611511,1590939,0,0,4202,52838,16145,5705,21850,18,480713,471757,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1077960,1066344,2789,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14/07/2021
1616317,1595745,0,0,4806,53572,16163,5709,21872,22,481678,472722,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1081067,1069451,3107,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15/07/2021
1620970,1600398,0,0,4653,54436,16187,5712,21899,27,482603,473647,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1083931,1072315,2864,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16/07/2021
1626155,1605583,0,0,5185,54371,16219,5714,21933,34,484171,475215,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1087613,1075997,3682,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17/07/2021
1629167,1608595,0,0,3012,53619,16231,5722,21953,20,485021,476065,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1090527,1078911,2914,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/07/2021
1630505,1609933,0,0,1338,53508,16237,5721,21958,5,485268,476312,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1091729,1080113,1202,11616,48969,650,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/07/2021
1636335,1615763,0,0,5830,53582,21402,9342,30744,8786,486902,477946,1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1095851,1084235,4122,11616,48969,650,427,44,0,2625,0,65,0,175,0,80,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20/07/2021
1639362,1618790,0,0,3027,54130,21407,9345,30752,8,487571,478615,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1097661,1086045,1810,11616,48969,650,427,46,0,2643,0,62,0,160,0,79,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21/07/2021
1643656,1623084,0,0,4294,54250,21428,9349,30777,25,488740,479784,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8956,1100666,1089050,3005,11616,48969,650,427,46,0,2616,0,61,0,161,0,80,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22/07/2021
1647761,1627189,535553,54833,4105,54833,21446,9351,30797,20,489676,480720,936,234239,246481,0,1710,2316,4462,8357,146571,49504,31272,0,1559,2269,4508,9063,139335,47104,28035,8956,1103252,1091636,2586,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23/07/2021
1651404,1630832,536306,54703,3643,54703,30307,1103,31410,613,490559,481603,883,234680,246923,375,1209,2311,4601,9210,141121,47601,28252,432,1308,2360,4560,8517,148259,50004,31483,8956,1106142,1094526,2890,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24/07/2021
1652507,1631935,536343,54582,1103,54582,30315,1103,31418,8,490717,481761,158,234756,247005,375,1209,2311,4603,9211,141175,47617,28255,432,1308,2361,4565,8525,148312,50014,31488,8956,1107208,1095592,1066,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25/07/2021
1654817,1634245,536559,53612,2310,53612,30321,1105,31426,8,491903,482947,1186,235341,247606,375,1745,2371,4587,8549,148676,50146,31532,432,1592,2316,4623,9235,141528,47759,28288,8956,1109302,1097686,2094,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26/07/2021
1692598,1672026,572292,88559,37781,88559,22045,9409,31454,28,492689,483733,786,235706,248027,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1111350,1099734,2048,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27/07/2021
1696266,1675694,573444,88736,3668,88736,22078,9409,31487,33,493664,484708,975,236185,248523,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1113866,1102250,2516,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28/07/2021
1700365,1679793,574665,88992,4099,88992,22134,9415,31549,62,494629,485673,965,236687,248986,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1116744,1105128,2878,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29/07/2021
1703760,1683188,575476,88932,3395,88932,22175,9416,31591,42,495500,486544,871,237145,249399,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1119328,1107712,2584,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30/07/2021
1707597,1687025,576537,89165,3837,89165,22214,9417,31631,40,496328,487372,828,237577,249797,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1122104,1110488,2776,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31/07/2021
1709038,1688466,576918,89320,1441,89320,22217,9417,31634,3,496554,487598,226,237697,249901,375,1593,2319,4632,9256,141757,47835,28314,432,1747,2377,4593,8574,148954,50219,31563,8956,1123164,1111548,1060,11616,48969,650,427,46,0,2635,0,57,0,159,0,80,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01/08/2021
