zona,region,inec_provincia_id,provincia,poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,lat,lng,created_at
6,amazonia,14,Morona Santiago,196535,3808,3716,92,0,0,-2.300000000000000,-78.11666700000001,19/03/2021
1,sierra,04,Carchi,186869,4071,3655,416,0,0,0.8121800000000000,-77.71633000000000,19/03/2021
3,sierra,02,Bolívar,209933,3745,3495,250,0,0,-1.605556000000000,-79.00305600000000,19/03/2021
2,amazonia,15,Napo,133705,3482,3133,349,0,0,-0.9890000000000000,-77.81590000000000,19/03/2021
2,amazonia,21,Sucumbíos,230503,3171,2889,282,0,0,0.08472200000000001,-76.88277800000000,19/03/2021
5,costa,24,Santa Elena,401178,3126,2670,456,0,0,-2.226700000000000,-80.85830000000000,19/03/2021
2,amazonia,22,Orellana,161338,2439,2227,212,0,0,-0.4666670000000000,-76.96666700000000,19/03/2021
7,amazonia,19,Zamora Chinchipe,120416,1795,1649,146,0,0,-4.120000000000000,-78.80000000000000,19/03/2021
2,amazonia,16,Pastaza,114202,766,673,93,0,0,-1.066667000000000,-78.00111099999999,19/03/2021
9,sierra,17,Pichincha,3228233,74604,65994,8610,0,0,-0.2186110000000000,-78.50972200000000,20/03/2021
8,costa,09,Guayas,4387434,59533,50415,9118,0,0,-2.183333000000000,-79.88333299999999,20/03/2021
6,sierra,01,Azuay,881394,23507,19683,3824,0,0,-2.897414000000000,-79.00448100000000,20/03/2021
4,costa,13,Manabí,1562079,21113,17751,3362,0,0,-1.056181000000000,-80.45521700000000,20/03/2021
7,costa,07,El Oro,715751,12166,11319,847,0,0,-3.266667000000000,-79.96666700000000,20/03/2021
7,sierra,11,Loja,521154,10301,9540,761,0,0,-3.983333000000000,-79.20000000000000,20/03/2021
5,insular,20,Galápagos,33042,9724,9511,213,0,0,-0.8000000000000000,-89.40000000000001,20/03/2021
5,costa,12,Los Ríos,921763,9576,8782,794,0,0,-1.800000000000000,-79.53333300000000,20/03/2021
3,sierra,06,Chimborazo,524004,7846,7111,735,0,0,-1.674347000000000,-78.64829400000001,20/03/2021
1,sierra,10,Imbabura,476257,8416,6883,1533,0,0,0.3626780000000000,-78.13066700000000,20/03/2021
3,sierra,18,Tungurahua,590600,6483,5782,701,0,0,-1.241667000000000,-78.61972200000000,20/03/2021
1,costa,08,Esmeraldas,591083,6444,5406,1038,0,0,1.050000000000000,-79.20000000000000,20/03/2021
1,sierra,04,Carchi,186869,5316,4899,417,0,0,0.8121800000000000,-77.71633000000000,20/03/2021
6,sierra,03,Cañar,281396,5194,4740,454,0,0,-2.733333000000000,-78.83333300000000,20/03/2021
3,sierra,05,Cotopaxi,488716,4791,4676,115,0,0,-0.9333330000000000,-78.61666700000001,20/03/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,4573,3829,744,0,0,-0.2541670000000000,-79.17194400000000,20/03/2021
6,amazonia,14,Morona Santiago,196535,4053,3738,315,0,0,-2.300000000000000,-78.11666700000001,20/03/2021
2,amazonia,21,Sucumbíos,230503,3850,3568,282,0,0,0.08472200000000001,-76.88277800000000,20/03/2021
3,sierra,02,Bolívar,209933,3745,3495,250,0,0,-1.605556000000000,-79.00305600000000,20/03/2021
2,amazonia,15,Napo,133705,3482,3133,349,0,0,-0.9890000000000000,-77.81590000000000,20/03/2021
5,costa,24,Santa Elena,401178,3126,2670,456,0,0,-2.226700000000000,-80.85830000000000,20/03/2021
2,amazonia,22,Orellana,161338,2439,2227,212,0,0,-0.4666670000000000,-76.96666700000000,20/03/2021
7,amazonia,19,Zamora Chinchipe,120416,2014,1688,326,0,0,-4.120000000000000,-78.80000000000000,20/03/2021
2,amazonia,16,Pastaza,114202,943,710,233,0,0,-1.066667000000000,-78.00111099999999,20/03/2021
9,sierra,17,Pichincha,3228233,75327,66717,8610,0,0,-0.2186110000000000,-78.50972200000000,21/03/2021
8,costa,09,Guayas,4387434,60153,51034,9119,0,0,-2.183333000000000,-79.88333299999999,21/03/2021
6,sierra,01,Azuay,881394,23510,19686,3824,0,0,-2.897414000000000,-79.00448100000000,21/03/2021
4,costa,13,Manabí,1562079,21113,17751,3362,0,0,-1.056181000000000,-80.45521700000000,21/03/2021
7,costa,07,El Oro,715751,12170,11323,847,0,0,-3.266667000000000,-79.96666700000000,21/03/2021
7,sierra,11,Loja,521154,10383,9622,761,0,0,-3.983333000000000,-79.20000000000000,21/03/2021
5,insular,20,Galápagos,33042,9724,9511,213,0,0,-0.8000000000000000,-89.40000000000001,21/03/2021
5,costa,12,Los Ríos,921763,9636,8842,794,0,0,-1.800000000000000,-79.53333300000000,21/03/2021
3,sierra,06,Chimborazo,524004,7853,7118,735,0,0,-1.674347000000000,-78.64829400000001,21/03/2021
1,sierra,10,Imbabura,476257,8416,6883,1533,0,0,0.3626780000000000,-78.13066700000000,21/03/2021
3,sierra,18,Tungurahua,590600,6483,5782,701,0,0,-1.241667000000000,-78.61972200000000,21/03/2021
1,costa,08,Esmeraldas,591083,6603,5562,1041,0,0,1.050000000000000,-79.20000000000000,21/03/2021
1,sierra,04,Carchi,186869,5316,4899,417,0,0,0.8121800000000000,-77.71633000000000,21/03/2021
6,sierra,03,Cañar,281396,5266,4812,454,0,0,-2.733333000000000,-78.83333300000000,21/03/2021
3,sierra,05,Cotopaxi,488716,4792,4676,116,0,0,-0.9333330000000000,-78.61666700000001,21/03/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,4573,3829,744,0,0,-0.2541670000000000,-79.17194400000000,21/03/2021
2,amazonia,21,Sucumbíos,230503,4075,3793,282,0,0,0.08472200000000001,-76.88277800000000,21/03/2021
6,amazonia,14,Morona Santiago,196535,4054,3739,315,0,0,-2.300000000000000,-78.11666700000001,21/03/2021
3,sierra,02,Bolívar,209933,3747,3497,250,0,0,-1.605556000000000,-79.00305600000000,21/03/2021
2,amazonia,15,Napo,133705,3482,3133,349,0,0,-0.9890000000000000,-77.81590000000000,21/03/2021
5,costa,24,Santa Elena,401178,3127,2671,456,0,0,-2.226700000000000,-80.85830000000000,21/03/2021
2,amazonia,22,Orellana,161338,2439,2227,212,0,0,-0.4666670000000000,-76.96666700000000,21/03/2021
7,amazonia,19,Zamora Chinchipe,120416,2016,1690,326,0,0,-4.120000000000000,-78.80000000000000,21/03/2021
2,amazonia,16,Pastaza,114202,943,710,233,0,0,-1.066667000000000,-78.00111099999999,21/03/2021
9,sierra,17,Pichincha,3228233,81375,72747,8628,0,0,-0.2186110000000000,-78.50972200000000,22/03/2021
8,costa,09,Guayas,4387434,67575,58414,9161,0,0,-2.183333000000000,-79.88333299999999,22/03/2021
6,sierra,01,Azuay,881394,26526,22701,3825,0,0,-2.897414000000000,-79.00448100000000,22/03/2021
4,costa,13,Manabí,1562079,21116,17752,3364,0,0,-1.056181000000000,-80.45521700000000,22/03/2021
7,costa,07,El Oro,715751,17722,16875,847,0,0,-3.266667000000000,-79.96666700000000,22/03/2021
7,sierra,11,Loja,521154,15671,14909,762,0,0,-3.983333000000000,-79.20000000000000,22/03/2021
5,costa,12,Los Ríos,921763,13904,13110,794,0,0,-1.800000000000000,-79.53333300000000,22/03/2021
5,insular,20,Galápagos,33042,9724,9511,213,0,0,-0.8000000000000000,-89.40000000000001,22/03/2021
3,sierra,06,Chimborazo,524004,9022,8286,736,0,0,-1.674347000000000,-78.64829400000001,22/03/2021
1,sierra,10,Imbabura,476257,8730,7197,1533,0,0,0.3626780000000000,-78.13066700000000,22/03/2021
1,costa,08,Esmeraldas,591083,7706,6663,1043,0,0,1.050000000000000,-79.20000000000000,22/03/2021
6,sierra,03,Cañar,281396,6488,6034,454,0,0,-2.733333000000000,-78.83333300000000,22/03/2021
3,sierra,18,Tungurahua,590600,6721,6020,701,0,0,-1.241667000000000,-78.61972200000000,22/03/2021
2,amazonia,21,Sucumbíos,230503,5255,4973,282,0,0,0.08472200000000001,-76.88277800000000,22/03/2021
1,sierra,04,Carchi,186869,5316,4899,417,0,0,0.8121800000000000,-77.71633000000000,22/03/2021
3,sierra,05,Cotopaxi,488716,5600,4864,736,0,0,-0.9333330000000000,-78.61666700000001,22/03/2021
3,sierra,02,Bolívar,209933,5078,4828,250,0,0,-1.605556000000000,-79.00305600000000,22/03/2021
5,costa,24,Santa Elena,401178,5003,4547,456,0,0,-2.226700000000000,-80.85830000000000,22/03/2021
6,amazonia,14,Morona Santiago,196535,4366,4051,315,0,0,-2.300000000000000,-78.11666700000001,22/03/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,4573,3829,744,0,0,-0.2541670000000000,-79.17194400000000,22/03/2021
2,amazonia,15,Napo,133705,3704,3301,403,0,0,-0.9890000000000000,-77.81590000000000,22/03/2021
2,amazonia,22,Orellana,161338,2994,2782,212,0,0,-0.4666670000000000,-76.96666700000000,22/03/2021
7,amazonia,19,Zamora Chinchipe,120416,2513,2187,326,0,0,-4.120000000000000,-78.80000000000000,22/03/2021
2,amazonia,16,Pastaza,114202,943,710,233,0,0,-1.066667000000000,-78.00111099999999,22/03/2021
9,sierra,17,Pichincha,3228233,89777,81101,8676,0,0,-0.2186110000000000,-78.50972200000000,23/03/2021
8,costa,09,Guayas,4387434,68992,59829,9163,0,0,-2.183333000000000,-79.88333299999999,23/03/2021
6,sierra,01,Azuay,881394,29234,25409,3825,0,0,-2.897414000000000,-79.00448100000000,23/03/2021
4,costa,13,Manabí,1562079,21583,18053,3530,0,0,-1.056181000000000,-80.45521700000000,23/03/2021
7,costa,07,El Oro,715751,18862,18015,847,0,0,-3.266667000000000,-79.96666700000000,23/03/2021
7,sierra,11,Loja,521154,17738,16976,762,0,0,-3.983333000000000,-79.20000000000000,23/03/2021
5,costa,12,Los Ríos,921763,13904,13110,794,0,0,-1.800000000000000,-79.53333300000000,23/03/2021
3,sierra,06,Chimborazo,524004,10348,9612,736,0,0,-1.674347000000000,-78.64829400000001,23/03/2021
5,insular,20,Galápagos,33042,9808,9521,287,0,0,-0.8000000000000000,-89.40000000000001,23/03/2021
1,costa,08,Esmeraldas,591083,8348,7305,1043,0,0,1.050000000000000,-79.20000000000000,23/03/2021
1,sierra,10,Imbabura,476257,8730,7197,1533,0,0,0.3626780000000000,-78.13066700000000,23/03/2021
6,sierra,03,Cañar,281396,7272,6818,454,0,0,-2.733333000000000,-78.83333300000000,23/03/2021
3,sierra,18,Tungurahua,590600,6821,6120,701,0,0,-1.241667000000000,-78.61972200000000,23/03/2021
1,sierra,04,Carchi,186869,6024,5607,417,0,0,0.8121800000000000,-77.71633000000000,23/03/2021
3,sierra,05,Cotopaxi,488716,6168,5432,736,0,0,-0.9333330000000000,-78.61666700000001,23/03/2021
2,amazonia,21,Sucumbíos,230503,5589,5307,282,0,0,0.08472200000000001,-76.88277800000000,23/03/2021
3,sierra,02,Bolívar,209933,5078,4828,250,0,0,-1.605556000000000,-79.00305600000000,23/03/2021
6,amazonia,14,Morona Santiago,196535,4909,4594,315,0,0,-2.300000000000000,-78.11666700000001,23/03/2021
5,costa,24,Santa Elena,401178,5003,4547,456,0,0,-2.226700000000000,-80.85830000000000,23/03/2021
2,amazonia,15,Napo,133705,4754,4351,403,0,0,-0.9890000000000000,-77.81590000000000,23/03/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,4574,3830,744,0,0,-0.2541670000000000,-79.17194400000000,23/03/2021
2,amazonia,22,Orellana,161338,3469,3257,212,0,0,-0.4666670000000000,-76.96666700000000,23/03/2021
7,amazonia,19,Zamora Chinchipe,120416,2513,2187,326,0,0,-4.120000000000000,-78.80000000000000,23/03/2021
2,amazonia,16,Pastaza,114202,1552,1315,237,0,0,-1.066667000000000,-78.00111099999999,23/03/2021
9,sierra,17,Pichincha,3228233,89812,81136,8676,0,0,-0.2186110000000000,-78.50972200000000,24/03/2021
8,costa,09,Guayas,4387434,74322,65148,9174,0,0,-2.183333000000000,-79.88333299999999,24/03/2021
6,sierra,01,Azuay,881394,29260,25435,3825,0,0,-2.897414000000000,-79.00448100000000,24/03/2021
4,costa,13,Manabí,1562079,21598,18068,3530,0,0,-1.056181000000000,-80.45521700000000,24/03/2021
7,costa,07,El Oro,715751,18862,18015,847,0,0,-3.266667000000000,-79.96666700000000,24/03/2021
7,sierra,11,Loja,521154,17849,17038,811,0,0,-3.983333000000000,-79.20000000000000,24/03/2021
5,costa,12,Los Ríos,921763,13904,13110,794,0,0,-1.800000000000000,-79.53333300000000,24/03/2021
3,sierra,06,Chimborazo,524004,11742,11006,736,0,0,-1.674347000000000,-78.64829400000001,24/03/2021
5,insular,20,Galápagos,33042,9838,9521,317,0,0,-0.8000000000000000,-89.40000000000001,24/03/2021
1,costa,08,Esmeraldas,591083,8348,7305,1043,0,0,1.050000000000000,-79.20000000000000,24/03/2021
1,sierra,10,Imbabura,476257,8730,7197,1533,0,0,0.3626780000000000,-78.13066700000000,24/03/2021
3,sierra,18,Tungurahua,590600,7734,7033,701,0,0,-1.241667000000000,-78.61972200000000,24/03/2021
6,sierra,03,Cañar,281396,7272,6818,454,0,0,-2.733333000000000,-78.83333300000000,24/03/2021
1,sierra,04,Carchi,186869,6024,5607,417,0,0,0.8121800000000000,-77.71633000000000,24/03/2021
3,sierra,05,Cotopaxi,488716,6168,5432,736,0,0,-0.9333330000000000,-78.61666700000001,24/03/2021
2,amazonia,21,Sucumbíos,230503,5589,5307,282,0,0,0.08472200000000001,-76.88277800000000,24/03/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,6046,5302,744,0,0,-0.2541670000000000,-79.17194400000000,24/03/2021
3,sierra,02,Bolívar,209933,5078,4828,250,0,0,-1.605556000000000,-79.00305600000000,24/03/2021
6,amazonia,14,Morona Santiago,196535,4909,4594,315,0,0,-2.300000000000000,-78.11666700000001,24/03/2021
5,costa,24,Santa Elena,401178,5003,4547,456,0,0,-2.226700000000000,-80.85830000000000,24/03/2021
2,amazonia,15,Napo,133705,4754,4351,403,0,0,-0.9890000000000000,-77.81590000000000,24/03/2021
2,amazonia,22,Orellana,161338,3469,3257,212,0,0,-0.4666670000000000,-76.96666700000000,24/03/2021
7,amazonia,19,Zamora Chinchipe,120416,2513,2187,326,0,0,-4.120000000000000,-78.80000000000000,24/03/2021
2,amazonia,16,Pastaza,114202,1810,1573,237,0,0,-1.066667000000000,-78.00111099999999,24/03/2021
9,sierra,17,Pichincha,3228233,98344,82762,15582,0,0,-0.2186110000000000,-78.50972200000000,25/03/2021
8,costa,09,Guayas,4387434,78706,66264,12442,0,0,-2.183333000000000,-79.88333299999999,25/03/2021
6,sierra,01,Azuay,881394,30083,26258,3825,0,0,-2.897414000000000,-79.00448100000000,25/03/2021
4,costa,13,Manabí,1562079,24703,21170,3533,0,0,-1.056181000000000,-80.45521700000000,25/03/2021
7,costa,07,El Oro,715751,18862,18015,847,0,0,-3.266667000000000,-79.96666700000000,25/03/2021
7,sierra,11,Loja,521154,17851,17039,812,0,0,-3.983333000000000,-79.20000000000000,25/03/2021
3,sierra,06,Chimborazo,524004,14067,13331,736,0,0,-1.674347000000000,-78.64829400000001,25/03/2021
5,costa,12,Los Ríos,921763,13906,13110,796,0,0,-1.800000000000000,-79.53333300000000,25/03/2021
5,insular,20,Galápagos,33042,9838,9521,317,0,0,-0.8000000000000000,-89.40000000000001,25/03/2021
3,sierra,18,Tungurahua,590600,8272,7570,702,0,0,-1.241667000000000,-78.61972200000000,25/03/2021
1,costa,08,Esmeraldas,591083,8350,7307,1043,0,0,1.050000000000000,-79.20000000000000,25/03/2021
1,sierra,10,Imbabura,476257,8730,7197,1533,0,0,0.3626780000000000,-78.13066700000000,25/03/2021
6,sierra,03,Cañar,281396,7273,6819,454,0,0,-2.733333000000000,-78.83333300000000,25/03/2021
3,sierra,05,Cotopaxi,488716,7126,6390,736,0,0,-0.9333330000000000,-78.61666700000001,25/03/2021
1,sierra,04,Carchi,186869,6164,5617,547,0,0,0.8121800000000000,-77.71633000000000,25/03/2021
2,amazonia,21,Sucumbíos,230503,5589,5307,282,0,0,0.08472200000000001,-76.88277800000000,25/03/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,6097,5302,795,0,0,-0.2541670000000000,-79.17194400000000,25/03/2021
3,sierra,02,Bolívar,209933,5078,4828,250,0,0,-1.605556000000000,-79.00305600000000,25/03/2021
6,amazonia,14,Morona Santiago,196535,4909,4594,315,0,0,-2.300000000000000,-78.11666700000001,25/03/2021
5,costa,24,Santa Elena,401178,5003,4547,456,0,0,-2.226700000000000,-80.85830000000000,25/03/2021
2,amazonia,15,Napo,133705,4987,4351,636,0,0,-0.9890000000000000,-77.81590000000000,25/03/2021
2,amazonia,22,Orellana,161338,3469,3257,212,0,0,-0.4666670000000000,-76.96666700000000,25/03/2021
7,amazonia,19,Zamora Chinchipe,120416,2513,2187,326,0,0,-4.120000000000000,-78.80000000000000,25/03/2021
2,amazonia,16,Pastaza,114202,2050,1813,237,0,0,-1.066667000000000,-78.00111099999999,25/03/2021
9,sierra,17,Pichincha,3228233,100884,84365,16519,0,0,-0.2186110000000000,-78.50972200000000,26/03/2021
8,costa,09,Guayas,4387434,82301,67463,14838,0,0,-2.183333000000000,-79.88333299999999,26/03/2021
6,sierra,01,Azuay,881394,31202,26299,4903,0,0,-2.897414000000000,-79.00448100000000,26/03/2021
4,costa,13,Manabí,1562079,26702,21686,5016,0,0,-1.056181000000000,-80.45521700000000,26/03/2021
7,costa,07,El Oro,715751,19855,18065,1790,0,0,-3.266667000000000,-79.96666700000000,26/03/2021
7,sierra,11,Loja,521154,18483,17040,1443,0,0,-3.983333000000000,-79.20000000000000,26/03/2021
3,sierra,06,Chimborazo,524004,15655,14919,736,0,0,-1.674347000000000,-78.64829400000001,26/03/2021
5,costa,12,Los Ríos,921763,15066,13190,1876,0,0,-1.800000000000000,-79.53333300000000,26/03/2021
5,insular,20,Galápagos,33042,9838,9521,317,0,0,-0.8000000000000000,-89.40000000000001,26/03/2021
3,sierra,18,Tungurahua,590600,9387,8685,702,0,0,-1.241667000000000,-78.61972200000000,26/03/2021
1,sierra,10,Imbabura,476257,10133,8381,1752,0,0,0.3626780000000000,-78.13066700000000,26/03/2021
1,costa,08,Esmeraldas,591083,9618,8199,1419,0,0,1.050000000000000,-79.20000000000000,26/03/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,8723,7370,1353,0,0,-0.2541670000000000,-79.17194400000000,26/03/2021
6,sierra,03,Cañar,281396,7548,6824,724,0,0,-2.733333000000000,-78.83333300000000,26/03/2021
1,sierra,04,Carchi,186869,7438,6773,665,0,0,0.8121800000000000,-77.71633000000000,26/03/2021
3,sierra,05,Cotopaxi,488716,8335,6458,1877,0,0,-0.9333330000000000,-78.61666700000001,26/03/2021
2,amazonia,21,Sucumbíos,230503,5782,5327,455,0,0,0.08472200000000001,-76.88277800000000,26/03/2021
3,sierra,02,Bolívar,209933,5758,4880,878,0,0,-1.605556000000000,-79.00305600000000,26/03/2021
6,amazonia,14,Morona Santiago,196535,5194,4594,600,0,0,-2.300000000000000,-78.11666700000001,26/03/2021
5,costa,24,Santa Elena,401178,5223,4565,658,0,0,-2.226700000000000,-80.85830000000000,26/03/2021
2,amazonia,15,Napo,133705,5232,4359,873,0,0,-0.9890000000000000,-77.81590000000000,26/03/2021
2,amazonia,22,Orellana,161338,3695,3257,438,0,0,-0.4666670000000000,-76.96666700000000,26/03/2021
7,amazonia,19,Zamora Chinchipe,120416,2514,2187,327,0,0,-4.120000000000000,-78.80000000000000,26/03/2021
2,amazonia,16,Pastaza,114202,2051,1814,237,0,0,-1.066667000000000,-78.00111099999999,26/03/2021
9,sierra,17,Pichincha,3228233,101871,84416,17455,0,0,-0.2186110000000000,-78.50972200000000,27/03/2021
8,costa,09,Guayas,4387434,82308,67463,14845,0,0,-2.183333000000000,-79.88333299999999,27/03/2021
6,sierra,01,Azuay,881394,32364,27461,4903,0,0,-2.897414000000000,-79.00448100000000,27/03/2021
4,costa,13,Manabí,1562079,26702,21686,5016,0,0,-1.056181000000000,-80.45521700000000,27/03/2021
7,costa,07,El Oro,715751,20081,18065,2016,0,0,-3.266667000000000,-79.96666700000000,27/03/2021
7,sierra,11,Loja,521154,18964,17054,1910,0,0,-3.983333000000000,-79.20000000000000,27/03/2021
3,sierra,06,Chimborazo,524004,15656,14920,736,0,0,-1.674347000000000,-78.64829400000001,27/03/2021
5,costa,12,Los Ríos,921763,15066,13190,1876,0,0,-1.800000000000000,-79.53333300000000,27/03/2021
3,sierra,18,Tungurahua,590600,10468,9765,703,0,0,-1.241667000000000,-78.61972200000000,27/03/2021
5,insular,20,Galápagos,33042,9838,9521,317,0,0,-0.8000000000000000,-89.40000000000001,27/03/2021
1,costa,08,Esmeraldas,591083,9972,8549,1423,0,0,1.050000000000000,-79.20000000000000,27/03/2021
1,sierra,10,Imbabura,476257,10133,8381,1752,0,0,0.3626780000000000,-78.13066700000000,27/03/2021
4,costa,23,Sto. Domingo Tsáchilas,511151,8723,7370,1353,0,0,-0.2541670000000000,-79.17194400000000,27/03/2021
6,sierra,03,Cañar,281396,7548,6824,724,0,0,-2.733333000000000,-78.83333300000000,27/03/2021
1,sierra,04,Carchi,186869,7438,6773,665,0,0,0.8121800000000000,-77.71633000000000,27/03/2021
3,sierra,05,Cotopaxi,488716,8338,6458,1880,0,0,-0.9333330000000000,-78.61666700000001,27/03/2021
2,amazonia,21,Sucumbíos,230503,6723,6250,473,0,0,0.08472200000000001,-76.88277800000000,27/03/2021
3,sierra,02,Bolívar,209933,5758,4880,878,0,0,-1.605556000000000,-79.00305600000000,27/03/2021
6,amazonia,14,Morona Santiago,196535,5218,4618,600,0,0,-2.300000000000000,-78.11666700000001,27/03/2021
5,costa,24,Santa Elena,401178,5223,4565,658,0,0,-2.226700000000000,-80.85830000000000,27/03/2021
2,amazonia,15,Napo,133705,5232,4359,873,0,0,-0.9890000000000000,-77.81590000000000,27/03/2021
2,amazonia,22,Orellana,161338,4011,3288,723,0,0,-0.4666670000000000,-76.96666700000000,27/03/2021
2,amazonia,16,Pastaza,114202,2917,2678,239,0,0,-1.066667000000000,-78.00111099999999,27/03/2021
7,amazonia,19,Zamora Chinchipe,120416,2514,2187,327,0,0,-4.120000000000000,-78.80000000000000,27/03/2021
9,sierra,17,Pichincha,3228233,101877,84422,17455,0,0,-0.2186110000000000,-78.50972200000000,28/03/2021
8,costa,09,Guayas,4387434,82315,67470,14845,0,0,-2.183333000000000,-79.88333299999999,28/03/2021
6,sierra,01,Azuay,881394,32367,27464,4903,0,0,-2.897414000000000,-79.00448100000000,28/03/2021
4,costa,13,Manabí,1562079,26702,21686,5016,0,0,-1.056181000000000,-80.45521700000000,28/03/2021
7,costa,07,El Oro,715751,20083,18067,2016,0,0,-3.266667000000000,-79.96666700000000,28/03/2021
7,sierra,11,Loja,521154,18965,17055,1910,0,0,-3.983333000000000,-79.20000000000000,28/03/2021
3,sierra,06,Chimborazo,524004,15656,14920,736,0,0,-1.674347000000000,-78.64829400000001,28/03/2021
5,costa,12,Los Ríos,921763,15067,13191,1876,0,0,-1.800000000000000,-79.53333300000000,28/03/2021
3,sierra,18,Tungurahua,590600,10468,9765,703,0,0,-1.241667000000000,-78.61972200000000,28/03/2021
5,insular,20,Galápagos,33042,9838,9521,317,0,0,-0.8000000000000000,-89.40000000000001,28/03/2021
